timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Heatsink,Stage1 Output,PCR Temp,PCR Modeled TempC,PCR Target TempC,PCR Thermocouple TempC,PCR HeatSink TempC,PCR Output,Stage1 Error Time Ms,PCR Error Time Ms,PCR Target Rate,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,Nir,QDotRatio,FluorTemp,qDotPredictedTempC
2919.461,80.96,26.48,62,,31.55,100,,,,,,,6900,,,,,,,,,,,,,,,
2919.513,,,,,,,,,,,,,,,,222,9000,3054,211,257,268,381,520,53,4707,0.703412073,37.55,37.55
2919.513,,,,,,,,,,,,,,,,222,9000,3054,211,257,268,381,520,53,4707,0.703412073,37.55,37.55
2919.513,,,,,,,,,,,,,,,,222,9000,3054,211,257,268,381,520,53,4707,0.703412073,37.55,37.55
2919.513,,,,,,,,,,,,,,,,222,9000,3054,211,257,268,381,520,53,4707,0.703412073,37.55,37.55
2919.513,,,,,,,,,,,,,,,,222,9000,3054,211,257,268,381,520,53,4707,0.703412073,37.55,37.55
2919.513,,,,,,,,,,,,,,,,222,9000,3054,211,257,268,381,520,53,4707,0.703412073,37.55,37.55
2919.513,,,,,,,,,,,,,,,,222,9000,3054,211,257,268,381,520,53,4707,0.703412073,37.55,37.55
2919.513,,,,,,,,,,,,,,,,222,9000,3054,211,257,268,381,520,53,4707,0.703412073,37.55,37.55
2919.513,,,,,,,,,,,,,,,,222,9000,3054,211,257,268,381,520,53,4707,0.703412073,37.55,37.55
2919.513,,,,,,,,,,,,,,,,222,9000,3054,211,257,268,381,520,53,4707,0.703412073,37.55,37.55
2919.513,,,,,,,,,,,,,,,,222,9000,3054,211,257,268,381,520,53,4707,0.703412073,37.55,37.55
2919.513,,,,,,,,,,,,,,,,222,9000,3054,211,257,268,381,520,53,4707,0.703412073,37.55,37.55
2919.513,,,,,,,,,,,,,,,,222,9000,3054,211,257,268,381,520,53,4707,0.703412073,37.55,37.55
2919.611,81.7,26.7,62,,31.53,100,,,,,,,7050,,,,,,,,,,,,,,,
2919.611,81.7,26.7,62,,31.53,100,,,,,,,7050,,,,,,,,,,,,,,,
2919.611,81.7,26.7,62,,31.53,100,,,,,,,7050,,,,,,,,,,,,,,,
2919.611,81.7,26.7,62,,31.53,100,,,,,,,7050,,,,,,,,,,,,,,,
2919.611,81.7,26.7,62,,31.53,100,,,,,,,7050,,,,,,,,,,,,,,,
2919.611,81.7,26.7,62,,31.53,100,,,,,,,7050,,,,,,,,,,,,,,,
2919.761,82.67,26.93,62,28.22,31.47,100,,,,,,,7200,,,,,,,,,,,,,,,
2919.761,82.67,26.93,62,28.22,31.47,100,,,,,,,7200,,,,,,,,,,,,,,,
2919.761,82.67,26.93,62,28.22,31.47,100,,,,,,,7200,,,,,,,,,,,,,,,
2919.761,82.67,26.93,62,28.22,31.47,100,,,,,,,7200,,,,,,,,,,,,,,,
2919.761,82.67,26.93,62,28.22,31.47,100,,,,,,,7200,,,,,,,,,,,,,,,
2919.761,82.67,26.93,62,28.22,31.47,100,,,,,,,7200,,,,,,,,,,,,,,,
2919.761,82.67,26.93,62,28.22,31.47,100,,,,,,,7200,,,,,,,,,,,,,,,
2919.911,83.39,27.16,62,,31.44,100,,,,,,,7350,,,,,,,,,,,,,,,
2919.911,83.39,27.16,62,,31.44,100,,,,,,,7350,,,,,,,,,,,,,,,
2919.911,83.39,27.16,62,,31.44,100,,,,,,,7350,,,,,,,,,,,,,,,
2919.911,83.39,27.16,62,,31.44,100,,,,,,,7350,,,,,,,,,,,,,,,
2919.911,83.39,27.16,62,,31.44,100,,,,,,,7350,,,,,,,,,,,,,,,
2919.911,83.39,27.16,62,,31.44,100,,,,,,,7350,,,,,,,,,,,,,,,
2920.061,84.1,27.39,62,,31.42,100,,,,,,,7500,,,,,,,,,,,,,,,
2920.061,84.1,27.39,62,,31.42,100,,,,,,,7500,,,,,,,,,,,,,,,
2920.061,84.1,27.39,62,,31.42,100,,,,,,,7500,,,,,,,,,,,,,,,
2920.061,84.1,27.39,62,,31.42,100,,,,,,,7500,,,,,,,,,,,,,,,
2920.061,84.1,27.39,62,,31.42,100,,,,,,,7500,,,,,,,,,,,,,,,
2920.061,84.1,27.39,62,,31.42,100,,,,,,,7500,,,,,,,,,,,,,,,
2920.211,85.02,27.63,62,,31.37,100,,,,,,,7650,,,,,,,,,,,,,,,
2920.211,85.02,27.63,62,,31.37,100,,,,,,,7650,,,,,,,,,,,,,,,
2920.211,85.02,27.63,62,,31.37,100,,,,,,,7650,,,,,,,,,,,,,,,
2920.211,85.02,27.63,62,,31.37,100,,,,,,,7650,,,,,,,,,,,,,,,
2920.211,85.02,27.63,62,,31.37,100,,,,,,,7650,,,,,,,,,,,,,,,
2920.211,85.02,27.63,62,,31.37,100,,,,,,,7650,,,,,,,,,,,,,,,
2920.361,85.71,27.87,62,28.81,31.35,100,,,,,,,7800,,,,,,,,,,,,,,,
2920.361,85.71,27.87,62,28.81,31.35,100,,,,,,,7800,,,,,,,,,,,,,,,
2920.361,85.71,27.87,62,28.81,31.35,100,,,,,,,7800,,,,,,,,,,,,,,,
2920.361,85.71,27.87,62,28.81,31.35,100,,,,,,,7800,,,,,,,,,,,,,,,
2920.361,85.71,27.87,62,28.81,31.35,100,,,,,,,7800,,,,,,,,,,,,,,,
2920.361,85.71,27.87,62,28.81,31.35,100,,,,,,,7800,,,,,,,,,,,,,,,
2920.361,85.71,27.87,62,28.81,31.35,100,,,,,,,7800,,,,,,,,,,,,,,,
2920.511,86.38,28.11,62,,31.33,100,,,,,,,7950,,,,,,,,,,,,,,,
2920.511,86.38,28.11,62,,31.33,100,,,,,,,7950,,,,,,,,,,,,,,,
2920.511,86.38,28.11,62,,31.33,100,,,,,,,7950,,,,,,,,,,,,,,,
2920.511,86.38,28.11,62,,31.33,100,,,,,,,7950,,,,,,,,,,,,,,,
2920.511,86.38,28.11,62,,31.33,100,,,,,,,7950,,,,,,,,,,,,,,,
2920.511,86.38,28.11,62,,31.33,100,,,,,,,7950,,,,,,,,,,,,,,,
2920.614,,,,,,,,,,,,,,,,223,9000,3057,211,257,269,382,521,53,4714,0.704188482,37.53,37.53
2920.614,,,,,,,,,,,,,,,,223,9000,3057,211,257,269,382,521,53,4714,0.704188482,37.53,37.53
2920.614,,,,,,,,,,,,,,,,223,9000,3057,211,257,269,382,521,53,4714,0.704188482,37.53,37.53
2920.614,,,,,,,,,,,,,,,,223,9000,3057,211,257,269,382,521,53,4714,0.704188482,37.53,37.53
2920.614,,,,,,,,,,,,,,,,223,9000,3057,211,257,269,382,521,53,4714,0.704188482,37.53,37.53
2920.614,,,,,,,,,,,,,,,,223,9000,3057,211,257,269,382,521,53,4714,0.704188482,37.53,37.53
2920.614,,,,,,,,,,,,,,,,223,9000,3057,211,257,269,382,521,53,4714,0.704188482,37.53,37.53
2920.614,,,,,,,,,,,,,,,,223,9000,3057,211,257,269,382,521,53,4714,0.704188482,37.53,37.53
2920.614,,,,,,,,,,,,,,,,223,9000,3057,211,257,269,382,521,53,4714,0.704188482,37.53,37.53
2920.614,,,,,,,,,,,,,,,,223,9000,3057,211,257,269,382,521,53,4714,0.704188482,37.53,37.53
2920.614,,,,,,,,,,,,,,,,223,9000,3057,211,257,269,382,521,53,4714,0.704188482,37.53,37.53
2920.614,,,,,,,,,,,,,,,,223,9000,3057,211,257,269,382,521,53,4714,0.704188482,37.53,37.53
2920.614,,,,,,,,,,,,,,,,223,9000,3057,211,257,269,382,521,53,4714,0.704188482,37.53,37.53
2920.662,87.26,28.37,62,,31.29,100,,,,,,,8100,,,,,,,,,,,,,,,
2920.662,87.26,28.37,62,,31.29,100,,,,,,,8100,,,,,,,,,,,,,,,
2920.662,87.26,28.37,62,,31.29,100,,,,,,,8100,,,,,,,,,,,,,,,
2920.662,87.26,28.37,62,,31.29,100,,,,,,,8100,,,,,,,,,,,,,,,
2920.662,87.26,28.37,62,,31.29,100,,,,,,,8100,,,,,,,,,,,,,,,
2920.662,87.26,28.37,62,,31.29,100,,,,,,,8100,,,,,,,,,,,,,,,
2920.811,87.91,28.62,62,,31.26,100,,,,,,,8250,,,,,,,,,,,,,,,
2920.811,87.91,28.62,62,,31.26,100,,,,,,,8250,,,,,,,,,,,,,,,
2920.811,87.91,28.62,62,,31.26,100,,,,,,,8250,,,,,,,,,,,,,,,
2920.811,87.91,28.62,62,,31.26,100,,,,,,,8250,,,,,,,,,,,,,,,
2920.811,87.91,28.62,62,,31.26,100,,,,,,,8250,,,,,,,,,,,,,,,
2920.811,87.91,28.62,62,,31.26,100,,,,,,,8250,,,,,,,,,,,,,,,
2920.961,88.55,28.87,62,30.74,31.24,100,,,,,,,8400,,,,,,,,,,,,,,,
2920.961,88.55,28.87,62,30.74,31.24,100,,,,,,,8400,,,,,,,,,,,,,,,
2920.961,88.55,28.87,62,30.74,31.24,100,,,,,,,8400,,,,,,,,,,,,,,,
2920.961,88.55,28.87,62,30.74,31.24,100,,,,,,,8400,,,,,,,,,,,,,,,
2920.961,88.55,28.87,62,30.74,31.24,100,,,,,,,8400,,,,,,,,,,,,,,,
2920.961,88.55,28.87,62,30.74,31.24,100,,,,,,,8400,,,,,,,,,,,,,,,
2920.961,88.55,28.87,62,30.74,31.24,100,,,,,,,8400,,,,,,,,,,,,,,,
2921.111,89.4,29.14,62,,31.2,100,,,,,,,8550,,,,,,,,,,,,,,,
2921.111,89.4,29.14,62,,31.2,100,,,,,,,8550,,,,,,,,,,,,,,,
2921.111,89.4,29.14,62,,31.2,100,,,,,,,8550,,,,,,,,,,,,,,,
2921.111,89.4,29.14,62,,31.2,100,,,,,,,8550,,,,,,,,,,,,,,,
2921.111,89.4,29.14,62,,31.2,100,,,,,,,8550,,,,,,,,,,,,,,,
2921.111,89.4,29.14,62,,31.2,100,,,,,,,8550,,,,,,,,,,,,,,,
2921.261,90.03,29.4,62,,31.18,100,,,,,,,8700,,,,,,,,,,,,,,,
2921.261,90.03,29.4,62,,31.18,100,,,,,,,8700,,,,,,,,,,,,,,,
2921.261,90.03,29.4,62,,31.18,100,,,,,,,8700,,,,,,,,,,,,,,,
2921.261,90.03,29.4,62,,31.18,100,,,,,,,8700,,,,,,,,,,,,,,,
2921.261,90.03,29.4,62,,31.18,100,,,,,,,8700,,,,,,,,,,,,,,,
2921.261,90.03,29.4,62,,31.18,100,,,,,,,8700,,,,,,,,,,,,,,,
2921.411,90.67,29.66,62,,31.16,100,,,,,,,8850,,,,,,,,,,,,,,,
2921.411,90.67,29.66,62,,31.16,100,,,,,,,8850,,,,,,,,,,,,,,,
2921.411,90.67,29.66,62,,31.16,100,,,,,,,8850,,,,,,,,,,,,,,,
2921.411,90.67,29.66,62,,31.16,100,,,,,,,8850,,,,,,,,,,,,,,,
2921.411,90.67,29.66,62,,31.16,100,,,,,,,8850,,,,,,,,,,,,,,,
2921.411,90.67,29.66,62,,31.16,100,,,,,,,8850,,,,,,,,,,,,,,,
2921.561,91.49,29.94,62,32.58,31.14,100,,,,,,,9000,,,,,,,,,,,,,,,
2921.561,91.49,29.94,62,32.58,31.14,100,,,,,,,9000,,,,,,,,,,,,,,,
2921.561,91.49,29.94,62,32.58,31.14,100,,,,,,,9000,,,,,,,,,,,,,,,
2921.561,91.49,29.94,62,32.58,31.14,100,,,,,,,9000,,,,,,,,,,,,,,,
2921.561,91.49,29.94,62,32.58,31.14,100,,,,,,,9000,,,,,,,,,,,,,,,
2921.561,91.49,29.94,62,32.58,31.14,100,,,,,,,9000,,,,,,,,,,,,,,,
2921.561,91.49,29.94,62,32.58,31.14,100,,,,,,,9000,,,,,,,,,,,,,,,
2921.711,92.07,30.21,62,,31.11,100,,,,,,,9150,,,,,,,,,,,,,,,
2921.711,92.07,30.21,62,,31.11,100,,,,,,,9150,,,,,,,,,,,,,,,
2921.711,92.07,30.21,62,,31.11,100,,,,,,,9150,,,,,,,,,,,,,,,
2921.711,92.07,30.21,62,,31.11,100,,,,,,,9150,,,,,,,,,,,,,,,
2921.711,92.07,30.21,62,,31.11,100,,,,,,,9150,,,,,,,,,,,,,,,
2921.711,92.07,30.21,62,,31.11,100,,,,,,,9150,,,,,,,,,,,,,,,
2921.722,,,,,,,,,,,,,,,,223,9000,3061,211,258,269,382,522,54,4721,0.704188482,37.51,37.51
2921.722,,,,,,,,,,,,,,,,223,9000,3061,211,258,269,382,522,54,4721,0.704188482,37.51,37.51
2921.722,,,,,,,,,,,,,,,,223,9000,3061,211,258,269,382,522,54,4721,0.704188482,37.51,37.51
2921.722,,,,,,,,,,,,,,,,223,9000,3061,211,258,269,382,522,54,4721,0.704188482,37.51,37.51
2921.722,,,,,,,,,,,,,,,,223,9000,3061,211,258,269,382,522,54,4721,0.704188482,37.51,37.51
2921.722,,,,,,,,,,,,,,,,223,9000,3061,211,258,269,382,522,54,4721,0.704188482,37.51,37.51
2921.722,,,,,,,,,,,,,,,,223,9000,3061,211,258,269,382,522,54,4721,0.704188482,37.51,37.51
2921.722,,,,,,,,,,,,,,,,223,9000,3061,211,258,269,382,522,54,4721,0.704188482,37.51,37.51
2921.722,,,,,,,,,,,,,,,,223,9000,3061,211,258,269,382,522,54,4721,0.704188482,37.51,37.51
2921.722,,,,,,,,,,,,,,,,223,9000,3061,211,258,269,382,522,54,4721,0.704188482,37.51,37.51
2921.722,,,,,,,,,,,,,,,,223,9000,3061,211,258,269,382,522,54,4721,0.704188482,37.51,37.51
2921.722,,,,,,,,,,,,,,,,223,9000,3061,211,258,269,382,522,54,4721,0.704188482,37.51,37.51
2921.722,,,,,,,,,,,,,,,,223,9000,3061,211,258,269,382,522,54,4721,0.704188482,37.51,37.51
2921.861,92.66,30.47,62,,31.09,100,,,,,,,9300,,,,,,,,,,,,,,,
2921.861,92.66,30.47,62,,31.09,100,,,,,,,9300,,,,,,,,,,,,,,,
2921.861,92.66,30.47,62,,31.09,100,,,,,,,9300,,,,,,,,,,,,,,,
2921.861,92.66,30.47,62,,31.09,100,,,,,,,9300,,,,,,,,,,,,,,,
2921.861,92.66,30.47,62,,31.09,100,,,,,,,9300,,,,,,,,,,,,,,,
2921.861,92.66,30.47,62,,31.09,100,,,,,,,9300,,,,,,,,,,,,,,,
2922.011,93.44,30.77,62,,31.06,100,,,,,,,9450,,,,,,,,,,,,,,,
2922.011,93.44,30.77,62,,31.06,100,,,,,,,9450,,,,,,,,,,,,,,,
2922.011,93.44,30.77,62,,31.06,100,,,,,,,9450,,,,,,,,,,,,,,,
2922.011,93.44,30.77,62,,31.06,100,,,,,,,9450,,,,,,,,,,,,,,,
2922.011,93.44,30.77,62,,31.06,100,,,,,,,9450,,,,,,,,,,,,,,,
2922.011,93.44,30.77,62,,31.06,100,,,,,,,9450,,,,,,,,,,,,,,,
2922.161,94,31.04,62,,31.04,100,,,,,,,9600,,,,,,,,,,,,,,,
2922.161,94,31.04,62,,31.04,100,,,,,,,9600,,,,,,,,,,,,,,,
2922.161,94,31.04,62,,31.04,100,,,,,,,9600,,,,,,,,,,,,,,,
2922.161,94,31.04,62,,31.04,100,,,,,,,9600,,,,,,,,,,,,,,,
2922.161,94,31.04,62,,31.04,100,,,,,,,9600,,,,,,,,,,,,,,,
2922.161,94,31.04,62,,31.04,100,,,,,,,9600,,,,,,,,,,,,,,,
2922.311,94.56,31.31,62,33.43,31.03,100,,,,,,,9750,,,,,,,,,,,,,,,
2922.311,94.56,31.31,62,33.43,31.03,100,,,,,,,9750,,,,,,,,,,,,,,,
2922.311,94.56,31.31,62,33.43,31.03,100,,,,,,,9750,,,,,,,,,,,,,,,
2922.311,94.56,31.31,62,33.43,31.03,100,,,,,,,9750,,,,,,,,,,,,,,,
2922.311,94.56,31.31,62,33.43,31.03,100,,,,,,,9750,,,,,,,,,,,,,,,
2922.311,94.56,31.31,62,33.43,31.03,100,,,,,,,9750,,,,,,,,,,,,,,,
2922.311,94.56,31.31,62,33.43,31.03,100,,,,,,,9750,,,,,,,,,,,,,,,
2922.516,95.31,31.62,62,,31.01,100,,,,,,,9900,,,,,,,,,,,,,,,
2922.516,95.31,31.62,62,,31.01,100,,,,,,,9900,,,,,,,,,,,,,,,
2922.516,95.31,31.62,62,,31.01,100,,,,,,,9900,,,,,,,,,,,,,,,
2922.516,95.31,31.62,62,,31.01,100,,,,,,,9900,,,,,,,,,,,,,,,
2922.516,95.31,31.62,62,,31.01,100,,,,,,,9900,,,,,,,,,,,,,,,
2922.516,95.31,31.62,62,,31.01,100,,,,,,,9900,,,,,,,,,,,,,,,
2922.64,95.91,31.94,62,,30.98,100,,,,,,,10050,,,,,,,,,,,,,,,
2922.64,95.91,31.94,62,,30.98,100,,,,,,,10050,,,,,,,,,,,,,,,
2922.64,95.91,31.94,62,,30.98,100,,,,,,,10050,,,,,,,,,,,,,,,
2922.64,95.91,31.94,62,,30.98,100,,,,,,,10050,,,,,,,,,,,,,,,
2922.64,95.91,31.94,62,,30.98,100,,,,,,,10050,,,,,,,,,,,,,,,
2922.64,95.91,31.94,62,,30.98,100,,,,,,,10050,,,,,,,,,,,,,,,
2922.79,96.54,32.24,62,,30.96,100,,,,,,,10200,,,,,,,,,,,,,,,
2922.79,96.54,32.24,62,,30.96,100,,,,,,,10200,,,,,,,,,,,,,,,
2922.79,96.54,32.24,62,,30.96,100,,,,,,,10200,,,,,,,,,,,,,,,
2922.79,96.54,32.24,62,,30.96,100,,,,,,,10200,,,,,,,,,,,,,,,
2922.79,96.54,32.24,62,,30.96,100,,,,,,,10200,,,,,,,,,,,,,,,
2922.79,96.54,32.24,62,,30.96,100,,,,,,,10200,,,,,,,,,,,,,,,
2922.883,,,,34.51,,,,,,,,,,,,223,9000,3064,211,258,269,382,522,54,4728,0.704188482,37.49,37.49
2922.883,,,,34.51,,,,,,,,,,,,223,9000,3064,211,258,269,382,522,54,4728,0.704188482,37.49,37.49
2922.883,,,,34.51,,,,,,,,,,,,223,9000,3064,211,258,269,382,522,54,4728,0.704188482,37.49,37.49
2922.883,,,,34.51,,,,,,,,,,,,223,9000,3064,211,258,269,382,522,54,4728,0.704188482,37.49,37.49
2922.883,,,,34.51,,,,,,,,,,,,223,9000,3064,211,258,269,382,522,54,4728,0.704188482,37.49,37.49
2922.883,,,,34.51,,,,,,,,,,,,223,9000,3064,211,258,269,382,522,54,4728,0.704188482,37.49,37.49
2922.883,,,,34.51,,,,,,,,,,,,223,9000,3064,211,258,269,382,522,54,4728,0.704188482,37.49,37.49
2922.883,,,,34.51,,,,,,,,,,,,223,9000,3064,211,258,269,382,522,54,4728,0.704188482,37.49,37.49
2922.883,,,,34.51,,,,,,,,,,,,223,9000,3064,211,258,269,382,522,54,4728,0.704188482,37.49,37.49
2922.883,,,,34.51,,,,,,,,,,,,223,9000,3064,211,258,269,382,522,54,4728,0.704188482,37.49,37.49
2922.883,,,,34.51,,,,,,,,,,,,223,9000,3064,211,258,269,382,522,54,4728,0.704188482,37.49,37.49
2922.883,,,,34.51,,,,,,,,,,,,223,9000,3064,211,258,269,382,522,54,4728,0.704188482,37.49,37.49
2922.883,,,,34.51,,,,,,,,,,,,223,9000,3064,211,258,269,382,522,54,4728,0.704188482,37.49,37.49
2922.883,,,,34.51,,,,,,,,,,,,223,9000,3064,211,258,269,382,522,54,4728,0.704188482,37.49,37.49
2922.94,97.07,32.52,62,,30.95,100,,,,,,,10350,,,,,,,,,,,,,,,
2922.94,97.07,32.52,62,,30.95,100,,,,,,,10350,,,,,,,,,,,,,,,
2922.94,97.07,32.52,62,,30.95,100,,,,,,,10350,,,,,,,,,,,,,,,
2922.94,97.07,32.52,62,,30.95,100,,,,,,,10350,,,,,,,,,,,,,,,
2922.94,97.07,32.52,62,,30.95,100,,,,,,,10350,,,,,,,,,,,,,,,
2922.94,97.07,32.52,62,,30.95,100,,,,,,,10350,,,,,,,,,,,,,,,
2923.09,97.75,32.83,62,,30.93,100,,,,,,,10500,,,,,,,,,,,,,,,
2923.09,97.75,32.83,62,,30.93,100,,,,,,,10500,,,,,,,,,,,,,,,
2923.09,97.75,32.83,62,,30.93,100,,,,,,,10500,,,,,,,,,,,,,,,
2923.09,97.75,32.83,62,,30.93,100,,,,,,,10500,,,,,,,,,,,,,,,
2923.09,97.75,32.83,62,,30.93,100,,,,,,,10500,,,,,,,,,,,,,,,
2923.09,97.75,32.83,62,,30.93,100,,,,,,,10500,,,,,,,,,,,,,,,
2923.24,98.24,33.12,62,,30.92,100,,,,,,,10650,,,,,,,,,,,,,,,
2923.24,98.24,33.12,62,,30.92,100,,,,,,,10650,,,,,,,,,,,,,,,
2923.24,98.24,33.12,62,,30.92,100,,,,,,,10650,,,,,,,,,,,,,,,
2923.24,98.24,33.12,62,,30.92,100,,,,,,,10650,,,,,,,,,,,,,,,
2923.24,98.24,33.12,62,,30.92,100,,,,,,,10650,,,,,,,,,,,,,,,
2923.24,98.24,33.12,62,,30.92,100,,,,,,,10650,,,,,,,,,,,,,,,
2923.39,98.76,33.41,62,36.24,30.9,100,,,,,,,10800,,,,,,,,,,,,,,,
2923.39,98.76,33.41,62,36.24,30.9,100,,,,,,,10800,,,,,,,,,,,,,,,
2923.39,98.76,33.41,62,36.24,30.9,100,,,,,,,10800,,,,,,,,,,,,,,,
2923.39,98.76,33.41,62,36.24,30.9,100,,,,,,,10800,,,,,,,,,,,,,,,
2923.39,98.76,33.41,62,36.24,30.9,100,,,,,,,10800,,,,,,,,,,,,,,,
2923.39,98.76,33.41,62,36.24,30.9,100,,,,,,,10800,,,,,,,,,,,,,,,
2923.39,98.76,33.41,62,36.24,30.9,100,,,,,,,10800,,,,,,,,,,,,,,,
2923.54,99.44,33.73,62,,30.88,100,,,,,,,10950,,,,,,,,,,,,,,,
2923.54,99.44,33.73,62,,30.88,100,,,,,,,10950,,,,,,,,,,,,,,,
2923.54,99.44,33.73,62,,30.88,100,,,,,,,10950,,,,,,,,,,,,,,,
2923.54,99.44,33.73,62,,30.88,100,,,,,,,10950,,,,,,,,,,,,,,,
2923.54,99.44,33.73,62,,30.88,100,,,,,,,10950,,,,,,,,,,,,,,,
2923.54,99.44,33.73,62,,30.88,100,,,,,,,10950,,,,,,,,,,,,,,,
2923.69,99.93,34.02,62,,30.87,100,,,,,,,11100,,,,,,,,,,,,,,,
2923.69,99.93,34.02,62,,30.87,100,,,,,,,11100,,,,,,,,,,,,,,,
2923.69,99.93,34.02,62,,30.87,100,,,,,,,11100,,,,,,,,,,,,,,,
2923.69,99.93,34.02,62,,30.87,100,,,,,,,11100,,,,,,,,,,,,,,,
2923.69,99.93,34.02,62,,30.87,100,,,,,,,11100,,,,,,,,,,,,,,,
2923.69,99.93,34.02,62,,30.87,100,,,,,,,11100,,,,,,,,,,,,,,,
2923.84,100.4,34.32,62,,30.86,100,,,,,,,11250,,,,,,,,,,,,,,,
2923.84,100.4,34.32,62,,30.86,100,,,,,,,11250,,,,,,,,,,,,,,,
2923.84,100.4,34.32,62,,30.86,100,,,,,,,11250,,,,,,,,,,,,,,,
2923.84,100.4,34.32,62,,30.86,100,,,,,,,11250,,,,,,,,,,,,,,,
2923.84,100.4,34.32,62,,30.86,100,,,,,,,11250,,,,,,,,,,,,,,,
2923.84,100.4,34.32,62,,30.86,100,,,,,,,11250,,,,,,,,,,,,,,,
2923.99,101.04,34.64,62,,30.84,100,,,,,,,11400,,,,,,,,,,,,,,,
2923.99,101.04,34.64,62,,30.84,100,,,,,,,11400,,,,,,,,,,,,,,,
2923.99,101.04,34.64,62,,30.84,100,,,,,,,11400,,,,,,,,,,,,,,,
2923.99,101.04,34.64,62,,30.84,100,,,,,,,11400,,,,,,,,,,,,,,,
2923.99,101.04,34.64,62,,30.84,100,,,,,,,11400,,,,,,,,,,,,,,,
2923.99,101.04,34.64,62,,30.84,100,,,,,,,11400,,,,,,,,,,,,,,,
2923.996,,,,37.29,,,,,,,,,,,,223,9000,3066,211,258,270,383,523,54,4732,0.704960836,37.48,37.48
2923.996,,,,37.29,,,,,,,,,,,,223,9000,3066,211,258,270,383,523,54,4732,0.704960836,37.48,37.48
2923.996,,,,37.29,,,,,,,,,,,,223,9000,3066,211,258,270,383,523,54,4732,0.704960836,37.48,37.48
2923.996,,,,37.29,,,,,,,,,,,,223,9000,3066,211,258,270,383,523,54,4732,0.704960836,37.48,37.48
2923.996,,,,37.29,,,,,,,,,,,,223,9000,3066,211,258,270,383,523,54,4732,0.704960836,37.48,37.48
2923.996,,,,37.29,,,,,,,,,,,,223,9000,3066,211,258,270,383,523,54,4732,0.704960836,37.48,37.48
2923.996,,,,37.29,,,,,,,,,,,,223,9000,3066,211,258,270,383,523,54,4732,0.704960836,37.48,37.48
2923.996,,,,37.29,,,,,,,,,,,,223,9000,3066,211,258,270,383,523,54,4732,0.704960836,37.48,37.48
2923.996,,,,37.29,,,,,,,,,,,,223,9000,3066,211,258,270,383,523,54,4732,0.704960836,37.48,37.48
2923.996,,,,37.29,,,,,,,,,,,,223,9000,3066,211,258,270,383,523,54,4732,0.704960836,37.48,37.48
2923.996,,,,37.29,,,,,,,,,,,,223,9000,3066,211,258,270,383,523,54,4732,0.704960836,37.48,37.48
2923.996,,,,37.29,,,,,,,,,,,,223,9000,3066,211,258,270,383,523,54,4732,0.704960836,37.48,37.48
2923.996,,,,37.29,,,,,,,,,,,,223,9000,3066,211,258,270,383,523,54,4732,0.704960836,37.48,37.48
2923.996,,,,37.29,,,,,,,,,,,,223,9000,3066,211,258,270,383,523,54,4732,0.704960836,37.48,37.48
2924.14,101.51,34.94,62,,30.84,100,,,,,,,11550,,,,,,,,,,,,,,,
2924.14,101.51,34.94,62,,30.84,100,,,,,,,11550,,,,,,,,,,,,,,,
2924.14,101.51,34.94,62,,30.84,100,,,,,,,11550,,,,,,,,,,,,,,,
2924.14,101.51,34.94,62,,30.84,100,,,,,,,11550,,,,,,,,,,,,,,,
2924.14,101.51,34.94,62,,30.84,100,,,,,,,11550,,,,,,,,,,,,,,,
2924.14,101.51,34.94,62,,30.84,100,,,,,,,11550,,,,,,,,,,,,,,,
2924.29,101.96,35.23,62,,30.83,100,,,,,,,11700,,,,,,,,,,,,,,,
2924.29,101.96,35.23,62,,30.83,100,,,,,,,11700,,,,,,,,,,,,,,,
2924.29,101.96,35.23,62,,30.83,100,,,,,,,11700,,,,,,,,,,,,,,,
2924.29,101.96,35.23,62,,30.83,100,,,,,,,11700,,,,,,,,,,,,,,,
2924.29,101.96,35.23,62,,30.83,100,,,,,,,11700,,,,,,,,,,,,,,,
2924.29,101.96,35.23,62,,30.83,100,,,,,,,11700,,,,,,,,,,,,,,,
2924.441,102.59,35.56,62,,30.82,100,,,,,,,11850,,,,,,,,,,,,,,,
2924.441,102.59,35.56,62,,30.82,100,,,,,,,11850,,,,,,,,,,,,,,,
2924.441,102.59,35.56,62,,30.82,100,,,,,,,11850,,,,,,,,,,,,,,,
2924.441,102.59,35.56,62,,30.82,100,,,,,,,11850,,,,,,,,,,,,,,,
2924.441,102.59,35.56,62,,30.82,100,,,,,,,11850,,,,,,,,,,,,,,,
2924.441,102.59,35.56,62,,30.82,100,,,,,,,11850,,,,,,,,,,,,,,,
2924.591,103.04,35.87,62,38.13,30.81,100,,,,,,,12000,,,,,,,,,,,,,,,
2924.591,103.04,35.87,62,38.13,30.81,100,,,,,,,12000,,,,,,,,,,,,,,,
2924.591,103.04,35.87,62,38.13,30.81,100,,,,,,,12000,,,,,,,,,,,,,,,
2924.591,103.04,35.87,62,38.13,30.81,100,,,,,,,12000,,,,,,,,,,,,,,,
2924.591,103.04,35.87,62,38.13,30.81,100,,,,,,,12000,,,,,,,,,,,,,,,
2924.591,103.04,35.87,62,38.13,30.81,100,,,,,,,12000,,,,,,,,,,,,,,,
