timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Thermocouple TempC,Stage1 Heatsink
452.311,87.84,33.46,0,62,,17.31
452.311,87.84,33.46,0,62,,17.31
452.311,87.84,33.46,0,62,,17.31
452.465,88.28,33.71,0,62,,17.31
452.465,88.28,33.71,0,62,,17.31
452.465,88.28,33.71,0,62,,17.31
452.465,88.28,33.71,0,62,,17.31
452.465,88.28,33.71,0,62,,17.31
452.465,88.28,33.71,0,62,,17.31
452.465,88.28,33.71,0,62,,17.31
452.612,88.83,33.98,0,62,,17.3
452.612,88.83,33.98,0,62,,17.3
452.612,88.83,33.98,0,62,,17.3
452.612,88.83,33.98,0,62,,17.3
452.612,88.83,33.98,0,62,,17.3
452.612,88.83,33.98,0,62,,17.3
452.612,88.83,33.98,0,62,,17.3
452.762,89.25,34.24,0,62,29.13,17.31
452.762,89.25,34.24,0,62,29.13,17.31
452.762,89.25,34.24,0,62,29.13,17.31
452.762,89.25,34.24,0,62,29.13,17.31
452.762,89.25,34.24,0,62,29.13,17.31
452.762,89.25,34.24,0,62,29.13,17.31
452.762,89.25,34.24,0,62,29.13,17.31
452.762,89.25,34.24,0,62,29.13,17.31
452.912,89.65,34.49,0,62,,17.31
452.912,89.65,34.49,0,62,,17.31
452.912,89.65,34.49,0,62,,17.31
452.912,89.65,34.49,0,62,,17.31
452.912,89.65,34.49,0,62,,17.31
452.912,89.65,34.49,0,62,,17.31
452.912,89.65,34.49,0,62,,17.31
453.062,90.15,34.76,0,62,,17.31
453.062,90.15,34.76,0,62,,17.31
453.062,90.15,34.76,0,62,,17.31
453.062,90.15,34.76,0,62,,17.31
453.062,90.15,34.76,0,62,,17.31
453.062,90.15,34.76,0,62,,17.31
453.062,90.15,34.76,0,62,,17.31
453.212,90.55,35.01,0,62,,17.31
453.212,90.55,35.01,0,62,,17.31
453.212,90.55,35.01,0,62,,17.31
453.212,90.55,35.01,0,62,,17.31
453.212,90.55,35.01,0,62,,17.31
453.212,90.55,35.01,0,62,,17.31
453.212,90.55,35.01,0,62,,17.31
453.235,,,,,,
453.235,,,,,,
453.235,,,,,,
453.235,,,,,,
453.235,,,,,,
453.235,,,,,,
453.235,,,,,,
453.235,,,,,,
453.235,,,,,,
453.235,,,,,,
453.235,,,,,,
453.235,,,,,,
453.235,,,,,,
453.362,90.95,35.27,0,62,30.3,17.3
453.362,90.95,35.27,0,62,30.3,17.3
453.362,90.95,35.27,0,62,30.3,17.3
453.362,90.95,35.27,0,62,30.3,17.3
453.362,90.95,35.27,0,62,30.3,17.3
453.362,90.95,35.27,0,62,30.3,17.3
453.362,90.95,35.27,0,62,30.3,17.3
453.362,90.95,35.27,0,62,30.3,17.3
453.512,91.46,35.55,0,62,,17.31
453.512,91.46,35.55,0,62,,17.31
453.512,91.46,35.55,0,62,,17.31
453.512,91.46,35.55,0,62,,17.31
453.512,91.46,35.55,0,62,,17.31
453.512,91.46,35.55,0,62,,17.31
453.512,91.46,35.55,0,62,,17.31
453.662,91.84,35.81,0,62,,17.31
453.662,91.84,35.81,0,62,,17.31
453.662,91.84,35.81,0,62,,17.31
453.662,91.84,35.81,0,62,,17.31
453.662,91.84,35.81,0,62,,17.31
453.662,91.84,35.81,0,62,,17.31
453.662,91.84,35.81,0,62,,17.31
453.812,92.19,36.06,0,62,,17.32
453.812,92.19,36.06,0,62,,17.32
453.812,92.19,36.06,0,62,,17.32
453.812,92.19,36.06,0,62,,17.32
453.812,92.19,36.06,0,62,,17.32
453.812,92.19,36.06,0,62,,17.32
453.812,92.19,36.06,0,62,,17.32
453.962,92.68,36.34,0,62,31.16,17.31
453.962,92.68,36.34,0,62,31.16,17.31
453.962,92.68,36.34,0,62,31.16,17.31
453.962,92.68,36.34,0,62,31.16,17.31
453.962,92.68,36.34,0,62,31.16,17.31
453.962,92.68,36.34,0,62,31.16,17.31
453.962,92.68,36.34,0,62,31.16,17.31
453.962,92.68,36.34,0,62,31.16,17.31
454.112,93.02,36.6,0,62,,17.31
454.112,93.02,36.6,0,62,,17.31
454.112,93.02,36.6,0,62,,17.31
454.112,93.02,36.6,0,62,,17.31
454.112,93.02,36.6,0,62,,17.31
454.112,93.02,36.6,0,62,,17.31
454.112,93.02,36.6,0,62,,17.31
454.262,93.38,36.86,0,62,,17.31
454.262,93.38,36.86,0,62,,17.31
454.262,93.38,36.86,0,62,,17.31
454.262,93.38,36.86,0,62,,17.31
454.262,93.38,36.86,0,62,,17.31
454.262,93.38,36.86,0,62,,17.31
454.262,93.38,36.86,0,62,,17.31
454.339,,,,,,
454.339,,,,,,
454.339,,,,,,
454.339,,,,,,
454.339,,,,,,
454.339,,,,,,
454.339,,,,,,
454.339,,,,,,
454.339,,,,,,
454.339,,,,,,
454.339,,,,,,
454.339,,,,,,
454.339,,,,,,
454.413,93.85,37.14,0,62,,17.33
454.413,93.85,37.14,0,62,,17.33
454.413,93.85,37.14,0,62,,17.33
454.413,93.85,37.14,0,62,,17.33
454.413,93.85,37.14,0,62,,17.33
454.413,93.85,37.14,0,62,,17.33
454.413,93.85,37.14,0,62,,17.33
454.563,94.18,37.4,0,62,31.93,17.33
454.563,94.18,37.4,0,62,31.93,17.33
454.563,94.18,37.4,0,62,31.93,17.33
454.563,94.18,37.4,0,62,31.93,17.33
454.563,94.18,37.4,0,62,31.93,17.33
454.563,94.18,37.4,0,62,31.93,17.33
454.563,94.18,37.4,0,62,31.93,17.33
454.563,94.18,37.4,0,62,31.93,17.33
454.713,94.52,37.66,0,62,,17.32
454.713,94.52,37.66,0,62,,17.32
454.713,94.52,37.66,0,62,,17.32
454.713,94.52,37.66,0,62,,17.32
454.713,94.52,37.66,0,62,,17.32
454.713,94.52,37.66,0,62,,17.32
454.713,94.52,37.66,0,62,,17.32
454.863,94.95,37.94,0,62,,17.33
454.863,94.95,37.94,0,62,,17.33
454.863,94.95,37.94,0,62,,17.33
454.863,94.95,37.94,0,62,,17.33
454.863,94.95,37.94,0,62,,17.33
454.863,94.95,37.94,0,62,,17.33
454.863,94.95,37.94,0,62,,17.33
455.013,95.28,38.2,0,62,,17.35
455.013,95.28,38.2,0,62,,17.35
455.013,95.28,38.2,0,62,,17.35
455.013,95.28,38.2,0,62,,17.35
455.013,95.28,38.2,0,62,,17.35
455.013,95.28,38.2,0,62,,17.35
455.013,95.28,38.2,0,62,,17.35
455.163,95.61,38.47,0,62,32.81,17.34
455.163,95.61,38.47,0,62,32.81,17.34
455.163,95.61,38.47,0,62,32.81,17.34
455.163,95.61,38.47,0,62,32.81,17.34
455.163,95.61,38.47,0,62,32.81,17.34
455.163,95.61,38.47,0,62,32.81,17.34
455.163,95.61,38.47,0,62,32.81,17.34
455.163,95.61,38.47,0,62,32.81,17.34
455.313,96.08,38.76,0,62,,17.36
455.313,96.08,38.76,0,62,,17.36
455.313,96.08,38.76,0,62,,17.36
455.313,96.08,38.76,0,62,,17.36
455.313,96.08,38.76,0,62,,17.36
455.313,96.08,38.76,0,62,,17.36
455.313,96.08,38.76,0,62,,17.36
455.445,,,,,,
455.445,,,,,,
455.445,,,,,,
455.445,,,,,,
455.445,,,,,,
455.445,,,,,,
455.445,,,,,,
455.445,,,,,,
455.445,,,,,,
455.445,,,,,,
455.445,,,,,,
455.445,,,,,,
455.445,,,,,,
455.463,96.4,39.03,0,62,,17.37
455.463,96.4,39.03,0,62,,17.37
455.463,96.4,39.03,0,62,,17.37
455.463,96.4,39.03,0,62,,17.37
455.463,96.4,39.03,0,62,,17.37
455.463,96.4,39.03,0,62,,17.37
455.463,96.4,39.03,0,62,,17.37
455.613,96.68,39.28,0,62,,17.37
455.613,96.68,39.28,0,62,,17.37
455.613,96.68,39.28,0,62,,17.37
455.613,96.68,39.28,0,62,,17.37
455.613,96.68,39.28,0,62,,17.37
455.613,96.68,39.28,0,62,,17.37
455.613,96.68,39.28,0,62,,17.37
455.763,97.09,39.57,0,62,33.67,17.39
455.763,97.09,39.57,0,62,33.67,17.39
455.763,97.09,39.57,0,62,33.67,17.39
455.763,97.09,39.57,0,62,33.67,17.39
455.763,97.09,39.57,0,62,33.67,17.39
455.763,97.09,39.57,0,62,33.67,17.39
455.763,97.09,39.57,0,62,33.67,17.39
455.763,97.09,39.57,0,62,33.67,17.39
455.962,97.37,39.89,0,62,,17.39
455.962,97.37,39.89,0,62,,17.39
455.962,97.37,39.89,0,62,,17.39
455.962,97.37,39.89,0,62,,17.39
455.962,97.37,39.89,0,62,,17.39
455.962,97.37,39.89,0,62,,17.39
455.962,97.37,39.89,0,62,,17.39
456.112,97.77,40.17,0,62,,17.41
456.112,97.77,40.17,0,62,,17.41
456.112,97.77,40.17,0,62,,17.41
456.112,97.77,40.17,0,62,,17.41
456.112,97.77,40.17,0,62,,17.41
456.112,97.77,40.17,0,62,,17.41
456.112,97.77,40.17,0,62,,17.41
456.262,98.16,40.46,0,62,,17.42
456.262,98.16,40.46,0,62,,17.42
456.262,98.16,40.46,0,62,,17.42
456.262,98.16,40.46,0,62,,17.42
456.262,98.16,40.46,0,62,,17.42
456.262,98.16,40.46,0,62,,17.42
456.262,98.16,40.46,0,62,,17.42
456.412,98.44,40.72,0,62,34.5,17.42
456.412,98.44,40.72,0,62,34.5,17.42
456.412,98.44,40.72,0,62,34.5,17.42
456.412,98.44,40.72,0,62,34.5,17.42
456.412,98.44,40.72,0,62,34.5,17.42
456.412,98.44,40.72,0,62,34.5,17.42
456.412,98.44,40.72,0,62,34.5,17.42
456.412,98.44,40.72,0,62,34.5,17.42
456.562,98.72,40.98,0,62,,17.43
456.562,98.72,40.98,0,62,,17.43
456.562,98.72,40.98,0,62,,17.43
456.562,98.72,40.98,0,62,,17.43
456.562,98.72,40.98,0,62,,17.43
456.562,98.72,40.98,0,62,,17.43
456.562,98.72,40.98,0,62,,17.43
456.574,,,,,,
456.574,,,,,,
456.574,,,,,,
456.574,,,,,,
456.574,,,,,,
456.574,,,,,,
456.574,,,,,,
456.574,,,,,,
456.574,,,,,,
456.574,,,,,,
456.574,,,,,,
456.574,,,,,,
456.574,,,,,,
456.713,99.12,41.28,0,62,,17.44
456.713,99.12,41.28,0,62,,17.44
456.713,99.12,41.28,0,62,,17.44
456.713,99.12,41.28,0,62,,17.44
456.713,99.12,41.28,0,62,,17.44
456.713,99.12,41.28,0,62,,17.44
456.713,99.12,41.28,0,62,,17.44
456.863,99.43,41.55,0,62,35.33,17.46
456.863,99.43,41.55,0,62,35.33,17.46
456.863,99.43,41.55,0,62,35.33,17.46
456.863,99.43,41.55,0,62,35.33,17.46
456.863,99.43,41.55,0,62,35.33,17.46
456.863,99.43,41.55,0,62,35.33,17.46
456.863,99.43,41.55,0,62,35.33,17.46
456.863,99.43,41.55,0,62,35.33,17.46
457.013,99.69,41.81,0,62,,17.47
457.013,99.69,41.81,0,62,,17.47
457.013,99.69,41.81,0,62,,17.47
457.013,99.69,41.81,0,62,,17.47
457.013,99.69,41.81,0,62,,17.47
457.013,99.69,41.81,0,62,,17.47
457.013,99.69,41.81,0,62,,17.47
457.163,100.06,42.1,0,62,,17.48
457.163,100.06,42.1,0,62,,17.48
457.163,100.06,42.1,0,62,,17.48
457.163,100.06,42.1,0,62,,17.48
457.163,100.06,42.1,0,62,,17.48
457.163,100.06,42.1,0,62,,17.48
457.163,100.06,42.1,0,62,,17.48
457.313,100.31,42.36,0,62,,17.5
457.313,100.31,42.36,0,62,,17.5
457.313,100.31,42.36,0,62,,17.5
457.313,100.31,42.36,0,62,,17.5
457.313,100.31,42.36,0,62,,17.5
457.313,100.31,42.36,0,62,,17.5
457.313,100.31,42.36,0,62,,17.5
457.463,100.59,42.62,0,62,,17.51
457.463,100.59,42.62,0,62,,17.51
457.463,100.59,42.62,0,62,,17.51
457.463,100.59,42.62,0,62,,17.51
457.463,100.59,42.62,0,62,,17.51
457.463,100.59,42.62,0,62,,17.51
457.463,100.59,42.62,0,62,,17.51
457.613,100.9,42.9,0,62,36.19,17.51
457.613,100.9,42.9,0,62,36.19,17.51
457.613,100.9,42.9,0,62,36.19,17.51
457.613,100.9,42.9,0,62,36.19,17.51
457.613,100.9,42.9,0,62,36.19,17.51
457.613,100.9,42.9,0,62,36.19,17.51
457.613,100.9,42.9,0,62,36.19,17.51
457.613,100.9,42.9,0,62,36.19,17.51
457.672,,,,,,
457.672,,,,,,
457.672,,,,,,
457.672,,,,,,
457.672,,,,,,
457.672,,,,,,
457.672,,,,,,
457.672,,,,,,
457.672,,,,,,
457.672,,,,,,
457.672,,,,,,
457.672,,,,,,
457.672,,,,,,
457.763,101.17,43.17,0,62,,17.53
457.763,101.17,43.17,0,62,,17.53
457.763,101.17,43.17,0,62,,17.53
457.763,101.17,43.17,0,62,,17.53
457.763,101.17,43.17,0,62,,17.53
457.763,101.17,43.17,0,62,,17.53
457.763,101.17,43.17,0,62,,17.53
457.913,101.44,43.44,0,62,,17.54
457.913,101.44,43.44,0,62,,17.54
457.913,101.44,43.44,0,62,,17.54
457.913,101.44,43.44,0,62,,17.54
457.913,101.44,43.44,0,62,,17.54
457.913,101.44,43.44,0,62,,17.54
457.913,101.44,43.44,0,62,,17.54
458.064,101.8,43.73,0,62,,17.55
458.064,101.8,43.73,0,62,,17.55
458.064,101.8,43.73,0,62,,17.55
458.064,101.8,43.73,0,62,,17.55
458.064,101.8,43.73,0,62,,17.55
458.064,101.8,43.73,0,62,,17.55
458.064,101.8,43.73,0,62,,17.55
458.214,102.05,44,0,62,36.9,17.56
458.214,102.05,44,0,62,36.9,17.56
458.214,102.05,44,0,62,36.9,17.56
458.214,102.05,44,0,62,36.9,17.56
458.214,102.05,44,0,62,36.9,17.56
458.214,102.05,44,0,62,36.9,17.56
458.214,102.05,44,0,62,36.9,17.56
458.214,102.05,44,0,62,36.9,17.56
458.364,102.29,44.26,0,62,,17.58
458.364,102.29,44.26,0,62,,17.58
458.364,102.29,44.26,0,62,,17.58
458.364,102.29,44.26,0,62,,17.58
458.364,102.29,44.26,0,62,,17.58
458.364,102.29,44.26,0,62,,17.58
458.364,102.29,44.26,0,62,,17.58
458.514,102.63,44.55,0,62,,17.59
458.514,102.63,44.55,0,62,,17.59
458.514,102.63,44.55,0,62,,17.59
458.514,102.63,44.55,0,62,,17.59
458.514,102.63,44.55,0,62,,17.59
458.514,102.63,44.55,0,62,,17.59
458.514,102.63,44.55,0,62,,17.59
458.664,102.86,44.81,0,62,,17.6
458.664,102.86,44.81,0,62,,17.6
458.664,102.86,44.81,0,62,,17.6
458.664,102.86,44.81,0,62,,17.6
458.664,102.86,44.81,0,62,,17.6
458.664,102.86,44.81,0,62,,17.6
458.664,102.86,44.81,0,62,,17.6
458.777,,,,,37.67,
458.777,,,,,37.67,
458.777,,,,,37.67,
458.777,,,,,37.67,
458.777,,,,,37.67,
458.777,,,,,37.67,
458.777,,,,,37.67,
458.777,,,,,37.67,
458.777,,,,,37.67,
458.777,,,,,37.67,
458.777,,,,,37.67,
458.777,,,,,37.67,
458.777,,,,,37.67,
458.777,,,,,37.67,
458.814,103.09,45.07,0,62,,17.62
458.814,103.09,45.07,0,62,,17.62
458.814,103.09,45.07,0,62,,17.62
458.814,103.09,45.07,0,62,,17.62
458.814,103.09,45.07,0,62,,17.62
458.814,103.09,45.07,0,62,,17.62
458.814,103.09,45.07,0,62,,17.62
458.964,103.4,45.35,0,62,,17.63
458.964,103.4,45.35,0,62,,17.63
458.964,103.4,45.35,0,62,,17.63
458.964,103.4,45.35,0,62,,17.63
458.964,103.4,45.35,0,62,,17.63
458.964,103.4,45.35,0,62,,17.63
458.964,103.4,45.35,0,62,,17.63
459.115,103.65,45.62,0,62,,17.64
459.115,103.65,45.62,0,62,,17.64
459.115,103.65,45.62,0,62,,17.64
459.115,103.65,45.62,0,62,,17.64
459.115,103.65,45.62,0,62,,17.64
459.115,103.65,45.62,0,62,,17.64
459.115,103.65,45.62,0,62,,17.64
459.269,103.91,45.89,0,62,38.49,17.66
459.269,103.91,45.89,0,62,38.49,17.66
459.269,103.91,45.89,0,62,38.49,17.66
459.269,103.91,45.89,0,62,38.49,17.66
459.269,103.91,45.89,0,62,38.49,17.66
459.269,103.91,45.89,0,62,38.49,17.66
459.269,103.91,45.89,0,62,38.49,17.66
459.269,103.91,45.89,0,62,38.49,17.66
459.415,104.18,46.17,0,62,,17.68
459.415,104.18,46.17,0,62,,17.68
459.415,104.18,46.17,0,62,,17.68
459.415,104.18,46.17,0,62,,17.68
459.415,104.18,46.17,0,62,,17.68
459.415,104.18,46.17,0,62,,17.68
459.415,104.18,46.17,0,62,,17.68
459.565,104.39,46.43,0,62,,17.69
459.565,104.39,46.43,0,62,,17.69
459.565,104.39,46.43,0,62,,17.69
459.565,104.39,46.43,0,62,,17.69
459.565,104.39,46.43,0,62,,17.69
459.565,104.39,46.43,0,62,,17.69
459.565,104.39,46.43,0,62,,17.69
459.719,104.67,46.71,0,62,,17.71
459.719,104.67,46.71,0,62,,17.71
459.719,104.67,46.71,0,62,,17.71
459.719,104.67,46.71,0,62,,17.71
459.719,104.67,46.71,0,62,,17.71
459.719,104.67,46.71,0,62,,17.71
459.719,104.67,46.71,0,62,,17.71
459.865,104.9,46.97,0,62,,17.73
459.865,104.9,46.97,0,62,,17.73
459.865,104.9,46.97,0,62,,17.73
459.865,104.9,46.97,0,62,,17.73
459.865,104.9,46.97,0,62,,17.73
459.865,104.9,46.97,0,62,,17.73
459.865,104.9,46.97,0,62,,17.73
459.883,,,,,39.28,
459.883,,,,,39.28,
459.883,,,,,39.28,
459.883,,,,,39.28,
459.883,,,,,39.28,
459.883,,,,,39.28,
459.883,,,,,39.28,
459.883,,,,,39.28,
459.883,,,,,39.28,
459.883,,,,,39.28,
459.883,,,,,39.28,
459.883,,,,,39.28,
459.883,,,,,39.28,
459.883,,,,,39.28,
460.014,105.15,47.24,0,62,,17.75
460.014,105.15,47.24,0,62,,17.75
460.014,105.15,47.24,0,62,,17.75
460.014,105.15,47.24,0,62,,17.75
460.014,105.15,47.24,0,62,,17.75
460.014,105.15,47.24,0,62,,17.75
460.014,105.15,47.24,0,62,,17.75
460.164,105.35,47.5,0,62,,17.76
460.164,105.35,47.5,0,62,,17.76
460.164,105.35,47.5,0,62,,17.76
460.164,105.35,47.5,0,62,,17.76
460.164,105.35,47.5,0,62,,17.76
460.164,105.35,47.5,0,62,,17.76
460.164,105.35,47.5,0,62,,17.76
460.317,105.61,47.78,0,62,,17.78
460.317,105.61,47.78,0,62,,17.78
460.317,105.61,47.78,0,62,,17.78
460.317,105.61,47.78,0,62,,17.78
460.317,105.61,47.78,0,62,,17.78
460.317,105.61,47.78,0,62,,17.78
460.317,105.61,47.78,0,62,,17.78
460.467,105.88,48.06,0,62,40.1,17.81
460.467,105.88,48.06,0,62,40.1,17.81
460.467,105.88,48.06,0,62,40.1,17.81
460.467,105.88,48.06,0,62,40.1,17.81
460.467,105.88,48.06,0,62,40.1,17.81
460.467,105.88,48.06,0,62,40.1,17.81
460.467,105.88,48.06,0,62,40.1,17.81
460.467,105.88,48.06,0,62,40.1,17.81
460.621,106.12,48.33,0,62,,17.82
460.621,106.12,48.33,0,62,,17.82
460.621,106.12,48.33,0,62,,17.82
460.621,106.12,48.33,0,62,,17.82
460.621,106.12,48.33,0,62,,17.82
460.621,106.12,48.33,0,62,,17.82
460.621,106.12,48.33,0,62,,17.82
460.767,106.37,48.61,0,62,,17.83
460.767,106.37,48.61,0,62,,17.83
460.767,106.37,48.61,0,62,,17.83
460.767,106.37,48.61,0,62,,17.83
460.767,106.37,48.61,0,62,,17.83
460.767,106.37,48.61,0,62,,17.83
460.767,106.37,48.61,0,62,,17.83
460.917,106.58,48.87,0,62,,17.85
460.917,106.58,48.87,0,62,,17.85
460.917,106.58,48.87,0,62,,17.85
460.917,106.58,48.87,0,62,,17.85
460.917,106.58,48.87,0,62,,17.85
460.917,106.58,48.87,0,62,,17.85
460.917,106.58,48.87,0,62,,17.85
460.988,,,,,,
460.988,,,,,,
460.988,,,,,,
460.988,,,,,,
460.988,,,,,,
460.988,,,,,,
460.988,,,,,,
460.988,,,,,,
460.988,,,,,,
460.988,,,,,,
460.988,,,,,,
460.988,,,,,,
460.988,,,,,,
461.071,106.8,49.14,0,62,40.87,17.87
461.071,106.8,49.14,0,62,40.87,17.87
461.071,106.8,49.14,0,62,40.87,17.87
461.071,106.8,49.14,0,62,40.87,17.87
461.071,106.8,49.14,0,62,40.87,17.87
461.071,106.8,49.14,0,62,40.87,17.87
461.071,106.8,49.14,0,62,40.87,17.87
461.071,106.8,49.14,0,62,40.87,17.87
461.217,107.05,49.41,0,62,,17.89
461.217,107.05,49.41,0,62,,17.89
461.217,107.05,49.41,0,62,,17.89
461.217,107.05,49.41,0,62,,17.89
461.217,107.05,49.41,0,62,,17.89
461.217,107.05,49.41,0,62,,17.89
461.217,107.05,49.41,0,62,,17.89
461.367,107.25,49.67,0,62,,17.91
461.367,107.25,49.67,0,62,,17.91
461.367,107.25,49.67,0,62,,17.91
461.367,107.25,49.67,0,62,,17.91
461.367,107.25,49.67,0,62,,17.91
461.367,107.25,49.67,0,62,,17.91
461.367,107.25,49.67,0,62,,17.91
461.521,107.44,49.93,0,62,,17.93
461.521,107.44,49.93,0,62,,17.93
461.521,107.44,49.93,0,62,,17.93
461.521,107.44,49.93,0,62,,17.93
461.521,107.44,49.93,0,62,,17.93
461.521,107.44,49.93,0,62,,17.93
461.521,107.44,49.93,0,62,,17.93
461.667,107.7,50.21,0,62,41.72,17.95
461.667,107.7,50.21,0,62,41.72,17.95
461.667,107.7,50.21,0,62,41.72,17.95
461.667,107.7,50.21,0,62,41.72,17.95
461.667,107.7,50.21,0,62,41.72,17.95
461.667,107.7,50.21,0,62,41.72,17.95
461.667,107.7,50.21,0,62,41.72,17.95
461.667,107.7,50.21,0,62,41.72,17.95
461.817,107.89,50.47,0,62,,17.97
461.817,107.89,50.47,0,62,,17.97
461.817,107.89,50.47,0,62,,17.97
461.817,107.89,50.47,0,62,,17.97
461.817,107.89,50.47,0,62,,17.97
461.817,107.89,50.47,0,62,,17.97
461.817,107.89,50.47,0,62,,17.97
461.971,108.09,50.73,0,62,,17.99
461.971,108.09,50.73,0,62,,17.99
461.971,108.09,50.73,0,62,,17.99
461.971,108.09,50.73,0,62,,17.99
461.971,108.09,50.73,0,62,,17.99
461.971,108.09,50.73,0,62,,17.99
461.971,108.09,50.73,0,62,,17.99
462.093,,,,,,
462.093,,,,,,
462.093,,,,,,
462.093,,,,,,
462.093,,,,,,
462.093,,,,,,
462.093,,,,,,
462.093,,,,,,
462.093,,,,,,
462.093,,,,,,
462.093,,,,,,
462.093,,,,,,
462.093,,,,,,
462.118,108.37,51.02,0,62,,18.02
462.118,108.37,51.02,0,62,,18.02
462.118,108.37,51.02,0,62,,18.02
462.118,108.37,51.02,0,62,,18.02
462.118,108.37,51.02,0,62,,18.02
462.118,108.37,51.02,0,62,,18.02
462.118,108.37,51.02,0,62,,18.02
462.268,108.51,51.26,0,62,42.43,18.02
462.268,108.51,51.26,0,62,42.43,18.02
462.268,108.51,51.26,0,62,42.43,18.02
462.268,108.51,51.26,0,62,42.43,18.02
462.268,108.51,51.26,0,62,42.43,18.02
462.268,108.51,51.26,0,62,42.43,18.02
462.268,108.51,51.26,0,62,42.43,18.02
462.268,108.51,51.26,0,62,42.43,18.02
462.422,108.7,51.52,0,62,,18.04
462.422,108.7,51.52,0,62,,18.04
462.422,108.7,51.52,0,62,,18.04
462.422,108.7,51.52,0,62,,18.04
462.422,108.7,51.52,0,62,,18.04
462.422,108.7,51.52,0,62,,18.04
462.422,108.7,51.52,0,62,,18.04
462.568,108.95,51.81,0,62,,18.08
462.568,108.95,51.81,0,62,,18.08
462.568,108.95,51.81,0,62,,18.08
462.568,108.95,51.81,0,62,,18.08
462.568,108.95,51.81,0,62,,18.08
462.568,108.95,51.81,0,62,,18.08
462.568,108.95,51.81,0,62,,18.08
462.718,109.13,52.06,0,62,,18.1
462.718,109.13,52.06,0,62,,18.1
462.718,109.13,52.06,0,62,,18.1
462.718,109.13,52.06,0,62,,18.1
462.718,109.13,52.06,0,62,,18.1
462.718,109.13,52.06,0,62,,18.1
462.718,109.13,52.06,0,62,,18.1
462.872,109.32,52.32,0,62,43.4,18.11
462.872,109.32,52.32,0,62,43.4,18.11
462.872,109.32,52.32,0,62,43.4,18.11
462.872,109.32,52.32,0,62,43.4,18.11
462.872,109.32,52.32,0,62,43.4,18.11
462.872,109.32,52.32,0,62,43.4,18.11
462.872,109.32,52.32,0,62,43.4,18.11
462.872,109.32,52.32,0,62,43.4,18.11
463.018,109.56,52.6,0,62,,18.14
463.018,109.56,52.6,0,62,,18.14
463.018,109.56,52.6,0,62,,18.14
463.018,109.56,52.6,0,62,,18.14
463.018,109.56,52.6,0,62,,18.14
463.018,109.56,52.6,0,62,,18.14
463.018,109.56,52.6,0,62,,18.14
463.168,109.71,52.84,0,62,,18.16
463.168,109.71,52.84,0,62,,18.16
463.168,109.71,52.84,0,62,,18.16
463.168,109.71,52.84,0,62,,18.16
463.168,109.71,52.84,0,62,,18.16
463.168,109.71,52.84,0,62,,18.16
463.168,109.71,52.84,0,62,,18.16
463.198,,,,,,
463.198,,,,,,
463.198,,,,,,
463.198,,,,,,
463.198,,,,,,
463.198,,,,,,
463.198,,,,,,
463.198,,,,,,
463.198,,,,,,
463.198,,,,,,
463.198,,,,,,
463.198,,,,,,
463.198,,,,,,
463.323,109.89,53.1,0,62,,18.18
463.323,109.89,53.1,0,62,,18.18
463.323,109.89,53.1,0,62,,18.18
463.323,109.89,53.1,0,62,,18.18
463.323,109.89,53.1,0,62,,18.18
463.323,109.89,53.1,0,62,,18.18
463.323,109.89,53.1,0,62,,18.18
463.468,110.1,53.37,0,62,44.16,18.2
463.468,110.1,53.37,0,62,44.16,18.2
463.468,110.1,53.37,0,62,44.16,18.2
463.468,110.1,53.37,0,62,44.16,18.2
463.468,110.1,53.37,0,62,44.16,18.2
463.468,110.1,53.37,0,62,44.16,18.2
463.468,110.1,53.37,0,62,44.16,18.2
463.468,110.1,53.37,0,62,44.16,18.2
463.618,110.27,53.62,0,62,,18.23
463.618,110.27,53.62,0,62,,18.23
463.618,110.27,53.62,0,62,,18.23
463.618,110.27,53.62,0,62,,18.23
463.618,110.27,53.62,0,62,,18.23
463.618,110.27,53.62,0,62,,18.23
463.618,110.27,53.62,0,62,,18.23
463.767,110.48,53.89,0,62,,18.25
463.767,110.48,53.89,0,62,,18.25
463.767,110.48,53.89,0,62,,18.25
463.767,110.48,53.89,0,62,,18.25
463.767,110.48,53.89,0,62,,18.25
463.767,110.48,53.89,0,62,,18.25
463.767,110.48,53.89,0,62,,18.25
463.917,110.73,54.18,0,62,,18.28
463.917,110.73,54.18,0,62,,18.28
463.917,110.73,54.18,0,62,,18.28
463.917,110.73,54.18,0,62,,18.28
463.917,110.73,54.18,0,62,,18.28
463.917,110.73,54.18,0,62,,18.28
463.917,110.73,54.18,0,62,,18.28
464.067,110.87,54.42,0,62,44.88,18.29
464.067,110.87,54.42,0,62,44.88,18.29
464.067,110.87,54.42,0,62,44.88,18.29
464.067,110.87,54.42,0,62,44.88,18.29
464.067,110.87,54.42,0,62,44.88,18.29
464.067,110.87,54.42,0,62,44.88,18.29
464.067,110.87,54.42,0,62,44.88,18.29
464.067,110.87,54.42,0,62,44.88,18.29
464.217,111.05,54.68,0,62,,18.32
464.217,111.05,54.68,0,62,,18.32
464.217,111.05,54.68,0,62,,18.32
464.217,111.05,54.68,0,62,,18.32
464.217,111.05,54.68,0,62,,18.32
464.217,111.05,54.68,0,62,,18.32
464.217,111.05,54.68,0,62,,18.32
464.302,,,,,,
464.302,,,,,,
464.302,,,,,,
464.302,,,,,,
