consumableId,consumable/lot,numericValue,instrument
19482d66-65c1-420f-9c2c-c7a7b6a693e7,TKM-1829,1.29,AdvBuild31
68e3f4d1-06db-4c9b-b78b-1f1596ac69f4,TKM-1829,1.292,AdvBuild08
76a3f9d3-f1a9-40ed-8488-6532bbf5cc5e,TKM-1829,1.298,AdvBuild23
21c78f18-e0a6-4a6f-b49c-6dd521d0626e,TKM-1829,1.3,AdvBuild20
223bd5fc-68c3-4d49-a2e0-b53d62dc468c,TKM-1829,1.3,AdvBuild08
2bf989d8-e5e8-4d19-98c3-76ad58602536,TKM-1829,1.3,AdvBuild30
3b481272-e4d8-4e96-be3b-f3c8d6e1440a,TKM-1829,1.3,115
4048a77d-f78d-4b35-8307-43971cb833cd,TKM-1829,1.3,AdvBuild13
5e85edbd-0995-4327-9163-73dbc3437e2f,TKM-1829,1.3,AdvBuild25
79232a54-35c5-499f-97e9-fbc33d8a3fa9,TKM-1829,1.3,AdvBuild20
87bad0f6-a638-45e6-885c-78fff0ada901,TKM-1829,1.3,AdvBuild20
90421ce7-e0f9-40a1-91ef-84a11880805b,TKM-1829,1.3,AdvBuild20
99f48916-382c-4879-a52f-2c3308a1d287,TKM-1829,1.3,AdvBuild05
a62521c7-4c32-4dd3-8515-e7755c19a966,TKM-1829,1.3,AdvBuild25
b702a1a2-5d95-4705-a29e-d7158da980be,TKM-1829,1.3,AdvBuild25
f313c424-02c1-42d0-8100-1bbca680cbab,TKM-1829,1.3,119
724a09ae-1982-41f4-a483-499eab0fd243,TKM-1829,1.303,AdvBuild31
dcf631a7-026e-4fa8-a52a-f284289342e5,TKM-1829,1.304,AdvBuild25
27ebeb9a-cdc2-4b54-8012-a98f1e4b54aa,TKM-1829,1.307,AdvBuild31
a4dcd31a-00b3-4df0-9f3d-fe56a1af6e3e,TKM-1829,1.308,AdvBuild31
32900660-f1b0-43fa-8bdc-23446b1173cd,TKM-1829,1.316,AdvBuild31
ef82828c-af0c-4315-b735-002349fa7878,TKM-1829,1.319,AdvBuild30
45336de7-7851-4c68-b541-252d97ed5400,TKM-1829,1.323,AdvBuild31
3a726f76-3d76-4a08-ae58-b247f9031ddf,TKM-1829,1.328,AdvBuild29
5ea1f081-49c4-4623-a438-c3b3b6cb6337,TKM-1829,1.33,AdvBuild29
f984253e-4633-4cde-afc8-fd52a07d35f9,TKM-1829,1.334,AdvBuild25
e4b06daa-442b-45f8-880a-c92bbb347b89,TKM-1829,1.349,AdvBuild30
61412517-6d2f-4fde-89bd-d7260f3c6bf2,TKM-1829,1.358,AdvBuild29
f757edda-57f3-4c6d-b653-770414a5fb77,TKM-1829,1.361,AdvBuild23
429593d5-41c4-4ff0-ac27-66024769c881,TKM-1829,1.372,AdvBuild30
0fbd784c-01ef-4200-8db7-d94aa30c4191,TKM-1829,1.376,AdvBuild30
fb4f6ccf-1255-429d-8b72-ea12105cb8ef,TKM-1829,1.381,AdvBuild29
5615e7de-1146-44bd-ae4a-23259623984e,TKM-1829,1.385,AdvBuild29
38b016e8-b80d-4fab-9f18-91d18319d61b,TKM-1829,1.4,AdvBuild23
15eb6f8f-457b-447a-96a0-1d0daa3324ce,TKM-1829,1.401,AdvBuild29
4046d922-4afb-477b-97d3-8ce7b558b87f,TKM-1829,1.402,AdvBuild30
dcf941ed-34bb-4501-af4d-722e7c704d1e,TKM-1829,1.433,AdvBuild23
0db374ee-659f-4c2d-8da2-81ba55af45c6,TKM-1829,1.511,AdvBuild23
aad779a3-25c4-452b-9baf-7bbe8b82db65,TKM-1829,1388,AdvBuild29
25d37d7c-4f5c-409f-ba92-85372d8c1091,TKM-1830,1,AdvBuild31
add0879f-55ef-47e0-9921-fdea73b4ee9a,TKM-1830,1,AdvBuild31
48f8e5d4-513e-438e-86ee-78c533c09d1e,TKM-1830,1.1,AdvBuild32
9a4cfc30-3bc4-42d5-a9c5-0e2d9f005253,TKM-1830,1.1,AdvBuild09 (New)
becaca3d-45d2-488b-aad2-cc24ee7a05b9,TKM-1830,1.1,AdvBuild31
6fb57398-afbd-40a9-8d1e-0183e639e758,TKM-1830,1.139,AdvBuild08
d20e2c31-6736-45b1-97d1-f59b210142b5,TKM-1830,1.16,AdvBuild09 (New)
b0c1afdf-8701-4898-aa8e-f9edb08aa6eb,TKM-1830,1.195,AdvBuild09 (New)
04efebc8-0f93-4254-a5f4-af9327fa6782,TKM-1830,1.2,AdvBuild09 (New)
13f9bf70-843c-4cd6-a29c-c1e9a643a31d,TKM-1830,1.2,AdvBuild32
52e05dc6-f313-4c18-8845-c06eb092e090,TKM-1830,1.2,AdvBuild09 (New)
572be97f-3433-42d6-839d-11ecdc5f6c40,TKM-1830,1.2,AdvBuild09 (New)
60653105-2960-4126-a207-df14c43a5f92,TKM-1830,1.2,AdvBuild08
637d12ae-4f3d-47a5-b9f6-129dcc099190,TKM-1830,1.2,AdvBuild31
6b4f16ea-c4d1-476b-b13b-2c185e5a02bd,TKM-1830,1.2,AdvBuild08
7bd9f484-58cf-41c1-8587-a7aaa17c7443,TKM-1830,1.2,AdvBuild09 (New)
829fd751-f0ce-4f0d-ae45-4304c7103a22,TKM-1830,1.2,AdvBuild32
9486ef23-84b7-473f-88ee-79a3847f64e0,TKM-1830,1.2,AdvBuild31
9610d3fe-70a9-4346-9a69-7fd308cae642,TKM-1830,1.2,AdvBuild08
a11b4719-046a-41be-84cf-a7788af0b704,TKM-1830,1.2,AdvBuild09 (New)
a84038c8-ccc2-4d05-ad7c-645037e32fd1,TKM-1830,1.2,AdvBuild09 (New)
b7fa5408-da25-40e2-a07b-e6f924e1625c,TKM-1830,1.2,AdvBuild08
c2385fdc-7506-4655-9a64-b21e67db96fd,TKM-1830,1.2,AdvBuild31
c7e7598d-4250-4099-97f4-cde05c3c87b0,TKM-1830,1.2,AdvBuild32
cdaab121-5ae8-4e33-9b54-1cba3824a600,TKM-1830,1.2,AdvBuild31
d1a69930-ce69-440a-8116-24e3eaba2283,TKM-1830,1.2,AdvBuild31
dc46d671-5538-4997-a3ce-87691f99e292,TKM-1830,1.2,AdvBuild33
e272cddb-f061-4c7e-94d1-b79f826a3e95,TKM-1830,1.2,AdvBuild32
e64b8aff-9f1e-4be8-a32f-d515c34a5342,TKM-1830,1.2,AdvBuild08
e70cc462-31d4-44cd-882d-f3ab12f44788,TKM-1830,1.2,AdvBuild08
f3e2ff4c-9261-4526-8b2e-9639d9caa2d9,TKM-1830,1.2,AdvBuild09 (New)
f4b557cd-73a0-4880-94c0-59424e46ee7b,TKM-1830,1.2,AdvBuild09 (New)
fba861d8-cb95-4f60-b300-62bb5e73d88b,TKM-1830,1.2,AdvBuild08
fc3902e1-5e5b-49d0-925d-06ad1ee2b2ff,TKM-1830,1.2,AdvBuild31
5f5edfb2-9430-4781-b6f6-3c908f2ab871,TKM-1830,1.215,AdvBuild31
71995e23-d709-4ba6-b472-7986c52f420d,TKM-1830,1.215,AdvBuild09 (New)
8e72c454-5da1-4ad7-8d8d-b312b691d946,TKM-1830,1.222,AdvBuild08
0823e89e-8691-4d7d-8b60-49bc0fb3842e,TKM-1830,1.229,AdvBuild31
918b1bcb-3f76-4cb3-8ec1-503100fc1177,TKM-1830,1.231,AdvBuild09 (New)
d139634a-6a1f-414f-9490-2a1537c853c0,TKM-1830,1.231,AdvBuild32
f033a425-af05-4b47-9034-7039eec8bea2,TKM-1830,1.235,AdvBuild09 (New)
2a4bbd10-7360-40c4-85f4-e47bf784f41c,TKM-1830,1.239,AdvBuild09 (New)
dbe6605f-c5a8-4f46-bc0d-6ad262dbc28e,TKM-1830,1.241,AdvBuild05
bdff6034-7cc5-47c3-a530-fbc873237c0a,TKM-1830,1.249,AdvBuild31
0a965dcc-84a7-4f48-bd1f-c8e96571f2f6,TKM-1830,1.251,AdvBuild31
21e44a09-d6c1-4bc2-94c0-fa52fa866417,TKM-1830,1.254,AdvBuild31
a671e91b-3a8a-4936-a51c-6f48116b9885,TKM-1830,1.258,AdvBuild08
b29ae72f-881f-43a7-813d-7c9635b3f691,TKM-1830,1.261,AdvBuild08
a5ee5ce1-291f-4d86-b46d-f9a38a308f86,TKM-1830,1.275,AdvBuild32
1d460a09-f2ff-4c09-b2ad-b72eebddbdc3,TKM-1830,1.277,AdvBuild32
09073876-fcf7-4160-bb90-8bb0a2d09622,TKM-1830,1.284,AdvBuild32
124a0d50-f019-4584-9533-70af2ab6fe87,TKM-1830,1.3,AdvBuild29
127184b9-e812-4ba8-8bd8-a404b6d320f7,TKM-1830,1.3,AdvBuild29
2124fc6e-e339-452b-a6df-93c6e854e45d,TKM-1830,1.3,AdvBuild32
2caedb44-18fa-4d2d-af4a-6777031cb632,TKM-1830,1.3,AdvBuild29
31cbd88e-b5bc-4fdd-91f2-fca8b1c631df,TKM-1830,1.3,AdvBuild08
3e6e3fd4-1f44-45f8-a9a4-35a3338cdcf5,TKM-1830,1.3,AdvBuild32
4568839c-1002-4423-a97f-21ecee6301d1,TKM-1830,1.3,AdvBuild29
48cc486b-e5d5-4bfd-9cba-4e326daa9571,TKM-1830,1.3,AdvBuild29
50ca2a3d-0040-47c5-8bea-8cf174e66768,TKM-1830,1.3,AdvBuild29
57c9767f-0de7-4689-a09f-574d8297dcb8,TKM-1830,1.3,AdvBuild23
59b145b0-2f33-4751-a740-3bf80ed64cb1,TKM-1830,1.3,AdvBuild31
744cd9f5-4d91-4af1-87a4-063eb83e8777,TKM-1830,1.3,AdvBuild23
750070ad-c8ac-4c89-ab75-c42c105fe81f,TKM-1830,1.3,AdvBuild29
78d8303e-1c9f-4c29-9cb7-7a306d8bd6bb,TKM-1830,1.3,AdvBuild23
7d91b3f2-a41d-4112-a40f-a6e82f76b097,TKM-1830,1.3,AdvBuild29
874ff778-baf0-40dc-8d9c-9e092a3bf20a,TKM-1830,1.3,AdvBuild32
8c87776e-7111-4e9d-8e10-90d60cd91514,TKM-1830,1.3,AdvBuild09 (New)
8cde934b-aae1-4d83-a5cf-aaa435e8a26b,TKM-1830,1.3,AdvBuild29
90e7da95-fee6-4b32-824f-34bd600e862c,TKM-1830,1.3,AdvBuild23
9eb1629a-a3f6-4dd8-adfe-eface38cd131,TKM-1830,1.3,AdvBuild29
a20732c9-ffae-4c47-bf2b-ba3e1406bc93,TKM-1830,1.3,AdvBuild32
adbcfa79-e308-4623-94a4-9dc4bd3ea0c9,TKM-1830,1.3,AdvBuild33
bf7cb237-7414-425b-a8b7-cad8a5399a88,TKM-1830,1.3,AdvBuild23
d1ec408d-e27b-4cd1-9a53-39d53dd17aa5,TKM-1830,1.3,AdvBuild32
d465def4-12c7-45bc-98ce-d6f0e6ac4ccf,TKM-1830,1.3,AdvBuild29
db407384-6925-480e-aaa3-1adb356ff6e8,TKM-1830,1.3,AdvBuild08
dc419e49-9454-4333-bf79-e8f3d6769f66,TKM-1830,1.3,AdvBuild08
f9c410b3-20ce-48ee-a01a-fbe1ddd30768,TKM-1830,1.3,AdvBuild31
4c178def-05ed-4d9e-a3dd-1c8de88ed5f1,TKM-1830,1.304,AdvBuild08
676d77dc-a552-4f54-bc8b-ecb3aeb7a287,TKM-1830,1.304,AdvBuild31
df8acfa5-ca09-416e-9f8a-8ecd39ff1cf9,TKM-1830,1.306,AdvBuild32
3d753162-f155-4fe8-ae86-a97421393376,TKM-1830,1.31,AdvBuild32
bbf28e5e-68c7-4387-b283-67d6542372d4,TKM-1830,1.31,AdvBuild08
ce60ccc8-0b76-4eb0-ad6f-6f5fd42cde9a,TKM-1830,1.311,AdvBuild23
2c82ff6e-5b90-45b7-9dd7-3c8f61f2ac49,TKM-1830,1.316,AdvBuild29
e10f7867-5f50-4a18-a1a1-f1c544cfa1e5,TKM-1830,1.317,AdvBuild29
88641a14-ce58-4f4f-955c-a40ad2c26606,TKM-1830,1.318,AdvBuild23
5b6c0baa-2cef-48eb-b2ec-063f9735014e,TKM-1830,1.329,AdvBuild29
67a34d90-c07c-497a-98ba-acc74203f77d,TKM-1830,1.329,AdvBuild23
4439aa93-0e4a-4f8f-b6c6-683cd40fd396,TKM-1830,1.346,AdvBuild29
3b4c7749-ac09-4f11-9363-01cec568caa8,TKM-1830,1.35,AdvBuild32
10913cd8-16c4-4e2d-bf4d-24425455267d,TKM-1830,1.353,AdvBuild23
b074c412-8e72-4a6c-8a25-c7a890250ecc,TKM-1830,1.353,AdvBuild29
c751c479-708d-49b3-8139-33c0399a1219,TKM-1830,1.353,AdvBuild29
95edb0fc-61cc-42de-8638-3266ecb9b4f2,TKM-1830,1.362,AdvBuild23
6150791e-afc0-4dd4-9ee9-3a5272d3066d,TKM-1830,1.379,AdvBuild08
b541dfc8-d50e-4432-9b45-0e8511ff605e,TKM-1830,1.397,AdvBuild23
04301db8-ddc4-41b1-b71c-3e76aea5ed1b,TKM-1830,1.4,AdvBuild23
c8284810-f058-456d-bf0b-4db37896f440,TKM-1830,1.4,AdvBuild23
2619ff49-ba1c-4b87-9a43-0e0f7c2b66ca,TKM-1830,1.419,AdvBuild33
37d75a5b-81a5-4176-8244-e819a7e5ea9a,TKM-1850,1.041,AdvBuild04
780395ae-6adf-4f12-8a0a-c0cb395ead85,TKM-1851,1.133,AdvBuild04
29998e9c-c181-4420-b5e7-052e83b3d761,TKM-1851,1.155,AdvBuild04
7e5438db-ae39-4350-b3b2-3785a1c73ae2,TKM-1851,1.178,AdvBuild04
1cc38d20-0f07-4114-a6cd-d88231ac5a6e,TKM-1851,1.186,AdvBuild04
55393ef4-4ea7-4461-9b91-2fb6a7adc716,TKM-1856,1,AdvBuild32
640d010e-c5ed-4caf-8059-0157779a4e99,TKM-1856,1,Beta10
87526099-3347-43a3-b521-dd18afe2dd32,TKM-1856,1,Beta06
c657d715-ee75-4744-9a9c-38f393e73564,TKM-1856,1,Beta10
0775582e-8426-4e1c-aeda-5dd31a91ab9d,TKM-1856,1.1,AdvBuild20
3112afc5-5ae9-4d13-bc68-1c6c64e41fb6,TKM-1856,1.1,Beta07
4601c250-006b-42f8-be4c-873a21ea03ca,TKM-1856,1.1,Beta07
6acd2dcf-54c1-4659-b7ce-20e59dfd9d1a,TKM-1856,1.1,Beta07
88d37075-0c40-4a8e-a8eb-6bf2964378fa,TKM-1856,1.1,Beta07
8a149031-9f67-40e6-ad57-190146eae07b,TKM-1856,1.1,Beta07
9aff1f29-9d01-405c-b4a1-d36514560a73,TKM-1856,1.1,AdvBuild09 (New)
9f3316d8-b631-4833-97cf-cf413e682df6,TKM-1856,1.1,Beta10
c84f182d-8262-4c01-8cfc-7964f40fb02e,TKM-1856,1.1,AdvBuild09 (New)
435d8dc2-690e-427f-aa61-214b4463cfa5,TKM-1856,1.154,AdvBuild09 (New)
029401ec-296d-48f8-ab1f-71d56f26d232,TKM-1856,1.2,AdvBuild09 (New)
0e83e539-de46-4803-a188-8b05a0a8b761,TKM-1856,1.2,AdvBuild32
22210fef-a44f-4a47-9737-86f82b3043c0,TKM-1856,1.2,AdvBuild09 (New)
30abcf32-2f0e-4e4e-9e2d-a1a39492bf7e,TKM-1856,1.2,AdvBuild32
3164705f-c454-4744-8122-7e0e533eee71,TKM-1856,1.2,AdvBuild29
3de83148-525c-48b9-9b3f-f7cfa4ed6c8d,TKM-1856,1.2,AdvBuild32
421d1b48-5458-452b-bfac-a9a4877a6855,TKM-1856,1.2,AdvBuild09 (New)
4bbf8375-4224-404f-8518-362fe9ff10ea,TKM-1856,1.2,AdvBuild09 (New)
59f4b68d-add7-469d-a602-7795d08a0ee1,TKM-1856,1.2,AdvBuild09 (New)
6e14a58c-307d-47ef-ba06-d2902063a152,TKM-1856,1.2,AdvBuild09 (New)
7acfe956-56af-4bc8-bfa8-b37774da12e3,TKM-1856,1.2,AdvBuild09 (New)
86e533ba-62f7-40b7-8554-3195922b4334,TKM-1856,1.2,AdvBuild09 (New)
9581af54-e89c-43e3-a21d-25c99cfba7a0,TKM-1856,1.2,AdvBuild20
ac306f02-b31e-47a4-ba4a-ecc7fac22649,TKM-1856,1.2,AdvBuild08
b1ff8ffc-012e-4335-9215-9e98e789c88a,TKM-1856,1.2,AdvBuild09 (New)
d6ff1ba7-3f47-41f8-8134-9bfe31e5a42c,TKM-1856,1.2,AdvBuild09 (New)
e0c24784-cad4-45bf-9aee-201e9e1f36cc,TKM-1856,1.2,AdvBuild09 (New)
ded0aa14-dcfe-45fd-91d9-560cd1f6d741,TKM-1856,1.204,AdvBuild09 (New)
6be32a1b-4575-4c74-8720-7c9a3ec0a4e1,TKM-1856,1.222,AdvBuild09 (New)
6129d19c-351b-4335-8bff-ad3a389fb5fb,TKM-1856,1.227,AdvBuild09 (New)
8e3b52ca-ec4c-4228-963b-2a2a0c593f75,TKM-1856,1.227,AdvBuild09 (New)
3da5bffc-120a-43aa-ae63-a4b20ca11f6c,TKM-1856,1.234,AdvBuild09 (New)
788ec47b-fa21-453d-be01-17a3cfaf2df9,TKM-1856,1.248,AdvBuild09 (New)
6009ae01-4ed9-4cf4-b540-0320bf8814d8,TKM-1856,1.256,AdvBuild09 (New)
5f32f4c5-8c1f-4088-bb23-d416c23ef7d7,TKM-1856,1.258,AdvBuild09 (New)
ac05ba56-128c-4bdb-b40e-7d22ad065f41,TKM-1856,1.282,AdvBuild09 (New)
311212fd-b876-45d9-8c24-d983a368f4c8,TKM-1856,1.287,AdvBuild09 (New)
0401541b-6a3c-4365-8b18-7c7255ea4121,TKM-1856,1.3,AdvBuild29
2d032c8b-d670-4181-a352-3cdca3bc1641,TKM-1856,1.3,AdvBuild29
3d69fe1f-4752-41c7-b989-55e8718a9f5f,TKM-1856,1.3,AdvBuild29
5ab0fcf0-d943-49b9-9084-4775bbe399b9,TKM-1856,1.3,AdvBuild29
6037eb63-cbe5-409d-8742-0630500950bc,TKM-1856,1.3,AdvBuild29
729a24cd-0056-458e-bdcd-634c11442ebe,TKM-1856,1.3,AdvBuild29
74526652-725f-45b5-b5b9-d25d83fe89b0,TKM-1856,1.3,AdvBuild29
7fce0e50-f823-49f7-9a62-0529a7edff5c,TKM-1856,1.3,AdvBuild29
9078879a-56b3-4b16-b46a-25f4afcffe7c,TKM-1856,1.3,AdvBuild20
90eeb988-1288-452c-a18c-f0bae1afad75,TKM-1856,1.3,AdvBuild29
92ef2cc9-baee-40af-b2d3-0002676e4716,TKM-1856,1.3,AdvBuild29
9db092b3-9b03-4562-a2a8-eb690f5a8be6,TKM-1856,1.3,AdvBuild08
afc7221f-0f13-43a1-9733-41d2278e4158,TKM-1856,1.3,AdvBuild29
ba704e24-7acb-4827-9c90-2c5b8eed8209,TKM-1856,1.3,AdvBuild31
d96e1990-2815-45aa-b8ee-891a4f416782,TKM-1856,1.3,AdvBuild20
e423c042-a338-4819-9bfb-2539b04b718d,TKM-1856,1.3,AdvBuild29
fb16ffcd-686b-4889-a8d2-01044d19539d,TKM-1856,1.3,AdvBuild31
0378acd7-bab7-4061-b550-3398632ae759,TKM-1856,1.312,AdvBuild29
5222ce44-6022-48ae-a548-2a3947d9bca9,TKM-1856,1.333,AdvBuild29
1b83f063-4ec0-4249-809b-30780b266e4d,TKM-1856,1.336,AdvBuild29
d1352bb6-fce3-4d77-8e05-539d82be65b8,TKM-1856,1.338,AdvBuild29
963eb031-6807-4ec3-a2d8-1e96aa78c392,TKM-1856,1.341,AdvBuild29
7ca5134d-6b67-432a-bb41-b30536ff751c,TKM-1856,1.342,AdvBuild29
5f7e7cb2-0d1b-4a6f-b04f-c5e80e6ffcb4,TKM-1856,1.346,AdvBuild29
94982157-5fe7-4dc6-bc21-18fb0d72254f,TKM-1856,1.347,AdvBuild29
3424553e-9747-4193-a4fa-8ba0e44a61d1,TKM-1856,1.381,AdvBuild29
bf7799c3-42dc-491f-becc-34e16c993b5d,TKM-1856,1.384,AdvBuild29
2de79b6e-c8ce-4d76-9183-00b732100c74,TKM-1856,1.388,AdvBuild29
56de1d22-f26a-4a64-8103-ffacd919929e,TKM-1874,1.097,101
aa5b3b02-0409-47d8-95fe-fce87f73a578,TKM-1874,1.137,225
6fb29f37-78e1-4a6b-9fcb-629f6ee6ff60,TKM-1874,1.138,229
626fb365-f5f0-4ea4-9df7-a5f98959155e,TKM-1874,1.146,216
10addef7-ff79-4bbd-8ed8-c176cb5f4e83,TKM-1874,1.152,AdvBuild04
7e4e24e2-73e2-478a-a928-0787b9bf745e,TKM-1874,1.153,AdvBuild14 (New)
7ba2b62a-5406-49b0-be06-1f59c3a0b189,TKM-1874,1.162,113
ff28ff4b-6779-4eb5-8dc2-65483358169f,TKM-1874,1.169,AdvBuild27
484d533c-b6aa-4698-8ebd-8887b468c777,TKM-1874,1.19,106
81990a2d-d96a-4c7e-9e18-18866a8088b5,TKM-1874,1.193,102
d0c91eee-d955-4696-8ec4-5cc99e330ed8,TKM-1874,1.196,107
dbe88262-f3e7-434d-bf4e-d99fbfd34271,TKM-1874,1.196,108
7ef47ca2-14c5-4ca9-9019-756d8f7786a4,TKM-1874,1.224,AdvBuild10
e4405337-4b16-469b-b2d1-4f43608f24bc,TKM-1874,1.236,103
19d8cf1e-974d-44c6-bb8a-a33a25c195ad,TKM-1875,1.104,203
149cde3e-6dc3-4363-8d2b-d29d5d68ba19,TKM-1875,1.128,226
3083a635-8d41-4530-880f-de9530c7f761,TKM-1875,1.152,118
79021108-7b5e-4051-ba56-ce7c2046956e,TKM-1875,1.155,100
41d61b6c-941c-4a52-9a2c-a8e819377cb5,TKM-1875,1.16,AdvBuild27
996841c0-f29b-4219-adc9-5d08e11f61c7,TKM-1875,1.161,108
54d7fb8d-e9a7-4a62-b8de-e007953c079d,TKM-1875,1.164,104
a710450a-047d-4f7d-9657-fde5b8fd8320,TKM-1875,1.166,200
8f366365-afce-4e76-a687-15c62ee1be58,TKM-1875,1.178,111
22f1781e-cec8-4dc1-bd0f-c70f96234513,TKM-1875,1.185,AdvBuild03
9b794ea2-bfd6-4b02-83a6-18d6213352d2,TKM-1875,1.209,107
5ecf9cef-4860-4d5a-a9a4-3fec31c35d95,TKM-1875,1.217,102
3963416a-8209-43c8-8b23-74172ee50b54,TKM-1875,1.221,114
eb5d2033-81b1-40db-beb0-9abfca70c69e,TKM-1875,1.252,AdvBuild06
740f05ca-6335-4069-bc33-782010eadce4,TKM-1875,1.255,230
984361fa-264b-4c70-b865-09fb92c5f193,TKM-1875,1.257,103
fc48a650-9bd8-4ee5-a36b-6b9537eff212,TKM-1881,1.147,AdvBuild28
543ef0c2-8837-4c34-bd09-f95d00c7543b,TKM-1881,1.155,AdvBuild13
66d434f9-5330-4148-8b67-d120c3a0a35a,TKM-1881,1.19,AdvBuild09 (New)
41f5b61b-63d9-4ed1-85dd-11a35c84d926,TKM-1881,1.219,AdvBuild13
6ba0b48f-818c-4b7a-92d3-53a6041670c9,TKM-1881,1.237,AdvBuild13
04196693-cf3b-47c2-925c-b7059d62672a,TKM-1881,1.239,AdvBuild28
425efa4c-d9da-48b2-a562-e8d6b9a5ffef,TKM-1881,1.243,AdvBuild09 (New)
a23ebf73-2119-470d-8b02-b4b3dce473d6,TKM-1881,1.244,AdvBuild28
eb8b4c2a-f597-4db1-87da-a4f242a17b7e,TKM-1881,1.286,AdvBuild08
06e61f69-7f08-484d-b6be-258ee9648422,TKM-1881,1.301,AdvBuild08
18f8c6bb-4bff-4222-aeea-654addf1e126,TKM-1881,1.321,AdvBuild20
444cb683-7ae8-47de-9b71-7fa16fd3ea8a,TKM-1881,1.321,AdvBuild20
ec58db31-9c7c-40ac-be20-29f378d8019c,TKM-1881,1.326,AdvBuild08
0f9a3217-2bfb-4dc4-8c74-f640a0866844,TKM-1881,1.335,AdvBuild25
59c8a8b1-1410-4733-bedc-009f1139a0dd,TKM-1881,1.345,AdvBuild25
b575c599-2c01-41d2-ba9c-5328770f7369,TKM-1881,1.347,AdvBuild25
d1ac6059-99d1-4a61-b93b-c578e09eafd3,TKM-1881,1.376,AdvBuild23
c16806df-8c5e-4aea-a374-5ef501c52c0e,TKM-1881,1.382,AdvBuild20
f740499e-5db4-4f1f-8c6d-03649a5fecc8,TKM-1881,1.434,AdvBuild23
c17a8f3d-188e-44bb-b6f4-77831b775eb4,TKM-1881,1.441,AdvBuild23
55fa2cfc-dcd7-45a1-bece-f32ee5da19ab,TKM-1882,1.151,AdvBuild28
e3c77822-1594-4ff6-a588-5917da2f7329,TKM-1882,1.174,AdvBuild25
1535723c-9526-42f4-9058-c261f9160810,TKM-1882,1.183,AdvBuild09 (New)
df273125-3755-41e3-a504-39956f48d1cb,TKM-1882,1.194,AdvBuild09 (New)
0cc4643e-e83c-4303-bcea-6c79bf211769,TKM-1882,1.205,AdvBuild28
35d4549b-aedd-4e8c-a5a4-d7282794b338,TKM-1882,1.21,AdvBuild09 (New)
93683a33-08fe-4387-8ee7-ff8f8206edf8,TKM-1882,1.212,AdvBuild28
50cdf21f-9745-40ff-ba77-a5881403dd98,TKM-1882,1.227,AdvBuild28
341136c4-b3b5-4d90-917c-a88a11d76a2c,TKM-1882,1.277,AdvBuild05
08b8ea02-20a5-4a4f-baa4-2c3b97622dce,TKM-1882,1.298,AdvBuild08
dcae73d2-a076-4481-8d75-822a8620ec3d,TKM-1882,1.306,AdvBuild25
d2685b1a-ddbd-403b-adec-69c5b68ed399,TKM-1882,1.309,AdvBuild05
15cea179-a0db-4186-ab0d-df2de0721b04,TKM-1882,1.315,AdvBuild08
d82bd406-fb92-4527-9254-cc509af18cc5,TKM-1882,1.336,AdvBuild25
e3870435-457f-4198-a56d-d8d36372768e,TKM-1882,1.341,AdvBuild05
c8b635ab-3606-4792-9bdd-e602b2f4213e,TKM-1882,1.383,AdvBuild08
25b99028-c553-4756-8f8b-04a5c99ef1fa,TKM-1884,1.108,AdvBuild04
b0eeddbf-cbab-41bb-9dda-d0b34c29d9fe,TKM-1884,1.158,AdvBuild14 (New)
4fb3e45d-3c79-4513-ac63-2c60e6dd7144,TKM-1884,1.219,AdvBuild27
2b90af8a-ad9a-489b-8da8-51105c5f4730,TKM-1894,1.201,AdvBuild03
580d46b4-a3bc-43f1-b978-cc23e887e8f9,TKM-1894,1.235,AdvBuild06
a490b9d6-aa32-4b4b-8f6c-b67d5c578a24,TKM-1894,1.258,AdvBuild10
532bdb2d-9af0-4c1b-8928-4454f889d1c3,TKM-1899,1.2,AdvBuild28
5baa1cf4-867c-4f04-a2e1-28132c58dc9c,TKM-1899,1.2,AdvBuild09 (New)
621ed3e6-5a50-4af5-b531-7be854b2fe63,TKM-1899,1.2,AdvBuild09 (New)
7b8bd82d-c0a0-47ad-9c04-64e77f191c55,TKM-1899,1.2,AdvBuild09 (New)
9d184a5a-86bb-49c3-bd40-fc5239472948,TKM-1899,1.2,AdvBuild28
9d3e7a4c-9299-4d76-8ef0-e4eb5b71a47a,TKM-1899,1.2,AdvBuild28
9fda9b0e-480b-448a-a2c1-306e6801281e,TKM-1899,1.2,AdvBuild05
ce96659a-9e93-444d-8455-800f8a46759d,TKM-1899,1.2,AdvBuild09 (New)
ebfeaef3-e545-4d34-beee-498b7f1eeb51,TKM-1899,1.2,AdvBuild08
fd4076c1-2933-4a7c-8c55-6adfbec708ba,TKM-1899,1.2,AdvBuild28
5e22b9b7-a156-45b5-9c08-3ef5222cb7b8,TKM-1899,1.3,AdvBuild08
7a6ea65b-0a65-4e89-b702-5635cb69abeb,TKM-1899,1.3,AdvBuild05
8f8325ee-baad-499c-88a9-baf84bc6ee18,TKM-1899,1.3,AdvBuild05
975e4cd9-3fc7-489e-b5b8-df401c344774,TKM-1899,1.3,AdvBuild05
b92acbd7-b602-4e35-8b31-cc39a97302d0,TKM-1899,1.3,AdvBuild08
c01f2fbc-8b8e-482a-8bf3-00c4c1fb8ff4,TKM-1899,1.3,AdvBuild08
c8b82f6e-c2e1-4490-b276-fe20b89f2775,TKM-1899,1.3,AdvBuild25
