timeSinceBootSeconds,stage1TempC,stage1FilteredTempC,stage1SetTempC,dataQStage1Heatsink,dataQStage1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,dataQStg1Slug,pcrTempC,pcrFilteredTempC,pcrModeledTempC,pcrExpectedTempC,pcrSetTempC,dataQPcrSlug,dataQPcrPeltierTop,dataQPcrPeltierBottom,dataQPcrHeatsink,pcrPTerm,pcrITerm,pcrDTerm,pcrFFTerm,pidOutput,415nm,445nm,480nm,515nm,555nm,590nm,630nm,680nm,Clear,Nir,QDotRatio,FluorTemp,qDotPredictedTempC
93.834,91.0,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93.935,91.0,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94.02,,,,,,,,,,,,,,,,,,,,,,,380.0,16201.0,6288.0,184.0,578.0,266.0,620.0,470.0,251.0,7616.0,0.4290322580645161,31.26,31.26
94.035,91.0,,90.0,,,,34.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94.135,91.0,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94.235,91.0,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94.334,91.2,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94.434,91.2,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94.534,91.5,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94.634,91.0,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94.735,91.2,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94.835,91.2,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94.936,91.2,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95.02,,,,,,,,,,,,,,,,,,,,,,,380.0,16223.0,6294.0,184.0,578.0,266.0,622.0,472.0,251.0,7600.0,0.42765273311897106,31.25,31.25
