time,xx,T,415,445,480,515,555,590,630,680,NIR,CLR,Dark
[869751,1,62.63,296,5271,175,83,120,99,129,79,13,2287,1]
[870001,1,62.87,295,5254,176,84,121,99,129,79,13,2295,1]
[870252,1,63.12,294,5260,178,85,120,99,129,79,13,2283,1]
[870495,1,63.38,293,5248,179,85,121,99,129,79,13,2281,1]
[870752,1,63.64,295,5263,180,85,120,99,130,79,13,2293,1]
[871002,1,63.86,295,5263,181,86,121,99,130,79,13,2290,1]
[871251,1,64.05,296,5274,183,87,121,99,130,79,13,2298,1]
[871496,1,64.2,296,5286,184,88,122,99,130,79,13,2299,1]
[871751,1,64.3,296,5279,185,88,122,100,130,79,13,2308,1]
[872001,1,64.38,295,5259,186,89,122,99,129,79,13,2298,1]
[872252,1,64.44,295,5272,187,89,123,99,130,80,13,2308,1]
[872501,1,64.5,296,5275,188,90,123,99,130,79,13,2306,1]
[872751,1,64.52,296,5286,189,90,123,100,130,79,13,2311,1]
[873001,1,64.53,296,5287,190,91,123,100,130,79,13,2315,1]
[873251,1,64.55,295,5283,190,92,123,100,130,79,13,2308,1]
[873502,1,64.58,296,5279,192,92,123,100,130,80,13,2300,1]
[873751,1,64.62,296,5284,193,93,123,100,130,79,13,2311,1]
[874001,1,64.64,297,5289,193,92,124,100,130,79,13,2309,1]
[874245,1,64.65,295,5272,194,94,124,100,129,79,13,2306,1]
[874495,1,64.65,295,5278,195,94,124,100,130,80,13,2301,1]
[874751,1,64.65,294,5274,196,94,124,100,130,80,13,2302,1]
[874995,1,64.65,294,5278,197,95,124,100,130,80,13,2298,1]
[875252,1,64.65,294,5276,197,95,124,100,130,80,13,2305,1]
[875502,1,64.68,295,5277,198,96,124,100,129,80,13,2307,1]
[875745,1,64.73,295,5263,199,96,125,101,129,80,13,2304,1]
[876002,1,64.78,295,5279,199,96,125,100,130,80,13,2311,1]
[876161,1,64.81,294,5260,199,96,125,100,130,80,13,2310,1]
[876301,2,64.84,294,5264,200,96,125,100,129,80,13,2317,1]
[876502,2,64.87,294,5264,200,97,125,100,130,80,13,2305,1]
[876751,2,64.99,294,5264,201,97,125,100,130,80,13,2314,1]
[877002,2,65.4,293,5260,201,97,124,100,130,80,13,2307,1]
[877251,2,66.29,294,5260,200,97,125,100,130,80,13,2305,1]
[877502,2,67.75,294,5260,199,96,124,100,130,80,13,2306,1]
[877745,2,69.68,295,5251,198,95,124,100,131,80,13,2306,1]
[878001,2,71.84,294,5254,196,94,124,100,130,80,13,2312,1]
[878251,2,73.92,294,5267,194,93,123,100,130,80,13,2299,1]
[878502,2,75.81,294,5278,192,92,123,100,130,79,13,2300,1]
[878752,2,77.58,294,5252,190,91,122,99,129,79,13,2300,1]
[878995,2,79.26,294,5246,187,90,122,99,129,79,13,2292,1]
[879246,2,80.87,295,5254,185,89,122,99,130,79,13,2298,1]
[879495,2,82.42,296,5260,183,87,121,99,130,79,13,2287,1]
[879752,2,83.88,295,5276,180,86,121,99,130,79,13,2288,1]
[880001,2,85.25,294,5274,178,85,120,99,129,79,13,2280,1]
[880251,2,86.54,292,5267,176,83,120,98,129,78,13,2274,1]
[880495,2,87.81,293,5272,174,82,119,98,128,78,13,2280,1]
[880746,2,89.1,295,5262,172,81,118,98,129,78,12,2278,1]
[881002,2,90.43,294,5277,169,80,118,98,129,78,12,2275,1]
[881241,2,91.83,294,5262,167,78,118,98,128,78,12,2285,1]
[881502,2,93.3,295,5252,164,77,118,97,128,78,12,2278,1]
[881741,2,94.84,295,5249,161,75,117,97,128,78,12,2274,1]
[882002,2,96.49,294,5262,158,73,116,97,128,78,12,2275,1]
[882251,2,98.2,293,5255,156,72,115,97,128,77,12,2265,1]
[882502,2,99.97,294,5257,153,70,115,96,128,77,12,2277,1]
[882741,2,101.74,295,5247,150,69,115,96,127,77,12,2263,1]
[883002,2,103.43,294,5225,147,67,114,96,127,77,12,2260,1]
[883241,2,104.78,293,5218,144,66,113,96,127,77,12,2255,1]
[883501,2,105.49,291,5212,142,64,113,96,126,76,12,2250,1]
[883751,2,105.46,292,5228,140,63,112,95,127,77,11,2243,1]
[883995,2,104.84,293,5237,139,63,112,96,128,76,12,2243,1]
[884241,2,103.87,293,5256,138,62,112,96,127,76,11,2248,1]
[884501,2,102.72,293,5248,136,61,112,95,127,76,11,2254,1]
[884741,2,101.54,292,5239,135,61,112,95,127,76,11,2257,1]
[885001,2,100.37,294,5236,133,60,112,95,128,77,11,2255,1]
[885241,2,99.26,297,5271,132,59,112,95,128,77,11,2259,1]
[885501,2,98.3,296,5264,130,58,111,95,128,77,11,2255,1]
[885741,2,97.54,294,5259,129,57,111,95,128,76,11,2257,1]
[886002,2,97.04,294,5251,128,56,110,95,127,76,11,2247,1]
[886251,2,96.85,295,5270,126,56,110,95,126,76,11,2271,1]
[886502,2,97,298,5270,125,55,111,95,128,77,11,2258,1]
[886741,2,97.48,297,5290,124,54,110,95,128,76,11,2261,1]
[886996,2,98.21,298,5292,122,53,110,95,129,76,11,2255,1]
[887241,2,99.08,298,5287,121,52,110,95,128,76,11,2246,1]
[887501,2,100,299,5324,120,52,110,95,129,77,11,2266,1]
[887741,2,100.84,300,5343,119,51,110,95,129,77,11,2284,1]
[888002,2,101.45,299,5334,118,51,110,95,129,77,11,2277,1]
[888241,2,101.82,302,5358,117,50,110,96,129,77,11,2281,1]
[888499,2,101.85,303,5361,116,50,110,96,129,77,11,2283,1]
[888741,2,101.61,303,5349,115,49,110,96,130,77,11,2287,1]
[888995,2,101.16,304,5368,115,49,110,96,129,77,11,2287,1]
[889241,2,100.58,302,5352,114,49,110,96,130,77,11,2294,1]
[889501,2,99.94,305,5387,114,48,110,96,130,77,11,2293,1]
[889751,2,99.34,302,5376,113,48,110,96,129,77,11,2296,1]
[890001,2,98.88,302,5381,112,48,110,96,130,77,11,2293,1]
[890251,2,98.51,302,5381,112,47,110,96,130,77,11,2289,1]
[890502,2,98.13,302,5374,112,47,110,96,130,77,11,2281,1]
[890752,2,97.61,301,5348,111,47,109,95,129,77,11,2279,1]
[891002,2,96.88,301,5352,111,47,109,95,130,77,11,2279,1]
[891249,2,95.93,301,5363,110,47,110,95,129,77,11,2280,1]
[891501,2,94.66,301,5363,111,46,110,96,130,77,11,2289,1]
[891751,2,93.07,306,5367,111,47,110,96,130,77,11,2296,1]
[892001,2,91.26,304,5357,111,47,110,96,130,77,11,2285,1]
[892251,2,89.27,304,5375,111,47,110,95,130,77,11,2293,1]
[892501,2,87.18,305,5399,112,48,110,96,131,77,11,2314,1]
[892752,2,85.15,305,5390,113,48,111,96,131,78,11,2305,1]
[893001,2,83.18,310,5397,114,49,111,97,132,78,11,2310,1]
[893248,2,81.29,305,5396,115,49,111,96,131,77,11,2299,1]
[893501,2,79.52,304,5420,116,50,111,96,131,77,11,2302,1]
[893741,2,77.87,305,5392,118,51,111,96,131,77,11,2311,1]
[894001,2,76.32,304,5364,119,51,111,96,130,77,11,2292,1]
[894251,2,74.85,304,5361,120,52,112,96,131,77,11,2300,1]
[894502,2,73.45,307,5378,122,53,111,96,130,77,11,2297,1]
[894752,2,72.09,302,5352,124,54,112,96,130,77,11,2289,1]
[895001,2,70.77,301,5326,126,55,111,96,129,77,11,2276,1]
[895244,2,69.48,301,5322,128,57,112,96,129,77,11,2284,1]
[895501,2,68.2,297,5296,130,58,112,96,128,77,11,2273,1]
[895752,2,66.93,296,5283,132,59,112,96,128,77,11,2273,1]
[896002,2,65.69,295,5297,135,61,113,96,129,77,12,2276,1]
[896252,2,64.55,297,5287,138,62,114,96,128,77,12,2279,1]
[896502,2,63.57,296,5287,140,63,114,96,128,77,12,2269,1]
[896752,2,62.79,295,5259,142,65,114,96,128,77,12,2262,1]
[897002,2,62.23,294,5268,145,66,114,96,128,77,12,2264,1]
[897245,2,61.9,296,5276,148,68,114,96,129,77,12,2277,1]
[897495,2,61.76,296,5276,150,69,115,97,129,78,12,2273,1]
[897752,2,61.74,295,5276,152,70,116,96,127,78,12,2262,1]
[898001,2,61.77,295,5239,155,71,116,97,128,78,12,2267,1]
[898252,2,61.83,295,5242,156,72,116,96,128,77,12,2266,1]
[898502,2,61.9,295,5252,159,74,116,97,128,78,12,2268,1]
[898745,2,61.99,296,5252,160,75,116,97,128,78,12,2268,1]
[899002,2,62.1,294,5240,162,76,117,97,128,78,12,2266,1]
[899252,2,62.25,292,5238,163,77,117,97,127,78,12,2258,1]
[899496,2,62.43,291,5203,165,77,117,97,127,78,12,2260,1]
[899752,2,62.62,293,5207,167,77,117,97,128,78,12,2273,1]
[900001,2,62.83,293,5220,168,79,118,97,128,78,12,2280,1]
[900252,2,63.04,293,5188,169,80,118,97,127,78,12,2266,1]
[900495,2,63.24,292,5207,170,80,118,97,128,78,12,2267,1]
[900752,2,63.44,292,5210,172,81,119,98,128,78,13,2286,1]
[900995,2,63.63,294,5209,173,82,119,98,128,78,12,2274,1]
[901252,2,63.81,294,5212,174,82,119,98,129,78,13,2275,1]
[901502,2,63.96,294,5219,175,83,119,98,128,78,13,2275,1]
[901752,2,64.09,296,5233,177,84,120,98,129,79,13,2302,1]
[902002,2,64.22,295,5242,178,84,120,98,128,78,13,2313,1]
[902243,2,64.35,294,5237,178,85,121,98,129,79,13,2297,1]
[902502,2,64.45,294,5244,179,85,121,98,129,79,13,2293,1]
[902752,2,64.52,293,5234,180,86,121,98,129,79,13,2286,1]
[903002,2,64.58,293,5251,181,86,121,99,129,79,13,2290,1]
[903245,2,64.62,294,5257,182,87,121,99,129,79,13,2289,1]
[903495,2,64.64,293,5251,183,87,121,99,129,79,13,2287,1]
[903751,2,64.66,294,5266,184,88,121,99,129,79,13,2287,1]
[903995,2,64.7,294,5261,185,88,121,99,129,79,13,2292,1]
[904251,2,64.74,294,5271,185,89,122,99,130,79,13,2295,1]
[904502,2,64.76,295,5269,186,89,122,99,129,79,13,2296,1]
[904754,2,64.78,294,5268,187,90,122,99,129,79,13,2303,1]
[904995,2,64.78,295,5260,188,90,122,99,129,79,13,2306,1]
[905252,2,64.79,294,5277,189,90,122,99,129,79,13,2309,1]
[905501,2,64.81,295,5274,189,91,122,100,130,79,13,2313,1]
[905746,2,64.83,295,5277,190,91,123,100,130,79,13,2311,1]
[906001,2,64.85,294,5296,191,92,123,100,130,80,13,2308,1]
[906163,2,64.86,295,5269,191,92,123,99,130,80,13,2310,1]
[906302,3,64.87,294,5267,191,91,123,99,130,80,13,2316,1]
[906495,3,64.88,294,5266,192,92,123,99,130,80,13,2322,1]
[906745,3,64.96,296,5279,192,92,123,100,130,79,13,2312,1]
[906995,3,65.33,295,5285,193,93,123,100,130,80,13,2312,1]
[907251,3,66.21,296,5280,192,92,123,100,130,80,13,2317,1]
[907495,3,67.65,294,5271,191,92,123,100,130,80,13,2314,1]
[907751,3,69.57,294,5283,190,91,123,100,129,79,13,2310,1]
[908001,3,71.74,295,5267,188,90,122,100,129,80,13,2313,1]
[908251,3,73.8,294,5280,186,89,122,100,129,80,13,2292,1]
[908501,3,75.58,296,5283,185,88,122,99,128,79,13,2297,1]
[908751,3,77.14,294,5268,183,87,121,99,129,79,13,2306,1]
[909001,3,78.57,294,5281,181,86,121,99,129,79,13,2305,1]
[909251,3,79.95,295,5265,179,85,121,99,129,79,13,2298,1]
[909501,3,81.3,296,5286,177,84,120,99,129,79,13,2298,1]
[909754,3,82.62,295,5289,175,83,120,99,129,79,13,2298,1]
[910001,3,83.94,294,5284,173,82,120,99,130,79,13,2295,1]
[910252,3,85.3,296,5315,172,81,119,99,129,79,13,2295,1]
[910501,3,86.72,296,5288,169,80,119,99,129,79,12,2293,1]
[910746,3,88.22,294,5287,167,78,118,98,129,79,12,2298,1]
[911002,3,89.79,295,5289,165,77,118,98,129,78,12,2291,1]
[911252,3,91.41,295,5275,163,76,118,98,128,78,12,2288,1]
[911501,3,93.08,297,5293,160,74,117,98,129,78,12,2299,1]
[911752,3,94.77,297,5285,157,73,116,98,128,78,12,2294,1]
[912001,3,96.48,295,5273,155,71,116,97,128,78,12,2282,1]
[912252,3,98.14,295,5267,152,70,116,97,128,78,12,2282,1]
[912501,3,99.76,297,5274,150,69,115,97,128,78,12,2275,1]
[912751,3,101.34,295,5264,148,68,115,97,128,77,12,2275,1]
[913001,3,102.86,294,5255,145,66,114,96,128,77,12,2272,1]
[913251,3,104.13,296,5255,143,65,114,96,127,77,12,2267,1]
[913501,3,104.89,294,5262,141,64,113,96,128,77,12,2264,1]
[913752,3,105.01,294,5264,140,63,113,96,128,77,12,2264,1]
[914001,3,104.55,295,5264,138,62,113,96,128,77,11,2266,1]
[914245,3,103.71,292,5238,136,61,112,96,127,77,11,2260,1]
[914501,3,102.63,293,5235,134,60,112,95,127,76,11,2250,1]
[914751,3,101.49,293,5234,132,59,111,95,127,76,11,2264,1]
[914999,3,100.35,295,5266,131,58,111,95,128,76,11,2271,1]
[915245,3,99.27,295,5285,129,57,111,95,127,76,11,2258,1]
[915496,3,98.34,294,5261,126,56,110,95,127,76,11,2259,1]
[915752,3,97.66,296,5267,125,55,110,95,128,76,11,2265,1]
[916002,3,97.2,295,5256,123,54,110,95,128,76,11,2252,1]
[916245,3,97.05,295,5261,122,53,110,95,128,76,11,2253,1]
[916502,3,97.25,294,5247,121,53,109,95,127,76,11,2249,1]
[916745,3,97.76,296,5254,120,52,110,95,127,76,11,2257,1]
[916996,3,98.48,296,5273,119,51,109,95,127,76,11,2254,1]
[917251,3,99.34,295,5265,118,51,109,95,127,76,11,2255,1]
[917501,3,100.22,297,5255,116,50,109,95,128,76,11,2245,1]
[917745,3,100.99,296,5272,115,49,109,95,128,76,11,2250,1]
[917991,3,101.55,298,5258,114,49,109,95,127,76,11,2260,1]
[918252,3,101.83,297,5264,113,48,109,95,127,76,11,2254,1]
[918491,3,101.81,297,5277,113,48,108,95,128,76,11,2265,1]
[918745,3,101.53,297,5264,112,48,108,94,128,76,11,2253,1]
[918991,3,101.03,296,5268,111,47,108,94,128,76,11,2254,1]
[919245,3,100.48,294,5252,111,47,108,94,127,76,11,2247,1]
[919501,3,99.9,296,5271,110,47,108,94,127,76,11,2255,1]
[919745,3,99.34,296,5268,110,46,108,94,127,76,11,2245,1]
[919991,3,98.88,296,5284,110,46,108,95,127,76,11,2246,1]
[920252,3,98.53,298,5292,110,46,108,94,127,76,11,2248,1]
[920491,3,98.18,299,5294,109,46,108,95,128,76,11,2238,1]
[920752,3,97.69,302,5321,109,46,108,95,128,76,11,2247,1]
[920991,3,97,300,5311,109,46,108,95,129,76,11,2259,1]
[921251,3,96.04,301,5328,109,46,108,95,129,76,11,2253,1]
[921501,3,94.77,300,5322,109,45,108,95,129,77,11,2253,1]
[921751,3,93.18,299,5350,109,46,109,95,129,76,11,2254,1]
[921991,3,91.36,300,5338,109,46,108,95,129,76,11,2257,1]
[922251,3,89.38,300,5335,110,46,109,95,129,76,11,2256,1]
[922501,3,87.33,300,5340,110,46,109,96,129,77,11,2254,1]
[922745,3,85.26,303,5322,111,47,109,95,129,77,11,2265,1]
[923001,3,83.26,301,5330,112,47,109,95,128,77,11,2256,1]
[923252,3,81.37,302,5330,113,48,109,95,128,77,11,2259,1]
[923501,3,79.6,299,5312,114,48,109,95,128,76,11,2259,1]
[923752,3,77.96,298,5311,115,49,109,95,128,76,11,2260,1]
[924001,3,76.41,298,5312,116,50,109,95,129,76,11,2254,1]
[924246,3,74.96,300,5323,118,51,110,96,129,77,11,2263,1]
[924501,3,73.56,297,5339,120,52,111,96,130,77,11,2258,1]
[924751,3,72.21,299,5333,122,53,110,96,129,77,11,2261,1]
[925001,3,70.9,297,5325,123,54,111,96,128,77,11,2257,1]
[925252,3,69.61,296,5293,125,55,111,95,127,77,11,2254,1]
[925501,3,68.33,298,5292,127,56,111,96,127,77,11,2255,1]
[925752,3,67.05,299,5296,130,58,112,96,128,77,11,2257,1]
[925991,3,65.79,295,5276,132,59,112,96,128,77,11,2256,1]
[926241,3,64.64,294,5273,134,60,112,96,127,77,11,2255,1]
[926502,3,63.65,295,5287,137,61,113,96,127,77,12,2250,1]
[926741,3,62.85,294,5286,139,63,113,96,128,77,12,2253,1]
[927002,3,62.28,294,5277,141,64,114,96,128,77,12,2263,1]
[927251,3,61.95,293,5261,144,65,114,96,128,77,12,2262,1]
[927502,3,61.8,294,5247,146,67,114,96,128,77,12,2260,1]
[927752,3,61.78,294,5254,148,68,115,97,128,77,12,2264,1]
[928002,3,61.82,293,5240,150,69,115,97,128,77,12,2263,1]
[928252,3,61.88,293,5230,152,70,115,97,128,77,12,2255,1]
[928495,3,61.95,295,5224,154,71,115,97,128,78,12,2254,1]
[928751,3,62.04,291,5220,155,72,116,97,128,77,12,2264,1]
[929001,3,62.16,291,5218,157,73,116,97,128,78,12,2256,1]
[929252,3,62.31,293,5245,159,74,117,97,128,78,12,2254,1]
[929504,3,62.47,293,5232,160,74,116,97,128,78,12,2257,1]
[929752,3,62.64,294,5237,161,75,117,97,128,78,12,2259,1]
[930002,3,62.84,293,5224,163,76,117,97,128,78,12,2259,1]
[930252,3,63.06,292,5229,164,77,117,98,128,78,12,2262,1]
[930496,3,63.27,292,5237,165,77,118,97,128,78,12,2259,1]
[930745,3,63.48,292,5229,166,78,118,97,128,78,12,2257,1]
[931001,3,63.68,293,5239,167,79,118,98,128,78,12,2252,1]
[931252,3,63.86,293,5239,169,78,119,98,128,78,12,2256,1]
[931502,3,64.03,292,5217,169,80,118,98,128,78,12,2262,1]
[931752,3,64.17,292,5225,170,80,118,97,128,78,12,2265,1]
[932002,3,64.29,291,5234,171,81,118,98,128,78,12,2269,1]
[932252,3,64.37,291,5237,172,80,118,98,128,78,12,2265,1]
[932495,3,64.45,292,5231,173,82,119,98,128,78,13,2262,1]
[932746,3,64.5,292,5234,174,82,119,98,128,78,13,2269,1]
[932994,3,64.54,293,5228,174,82,119,98,129,78,13,2272,1]
[933252,3,64.59,291,5254,176,83,120,98,128,78,13,2279,1]
[933501,3,64.62,292,5275,176,83,120,98,129,78,13,2276,1]
[933752,3,64.64,292,5262,177,84,120,98,129,78,13,2275,1]
[934002,3,64.65,292,5266,178,84,120,99,129,79,13,2277,1]
[934251,3,64.65,293,5259,179,85,120,99,129,79,13,2277,1]
[934495,3,64.65,291,5250,179,85,120,99,129,79,13,2277,1]
[934751,3,64.67,293,5253,180,85,121,99,129,79,13,2277,1]
[935002,3,64.71,293,5251,181,86,120,99,129,79,13,2283,1]
[935251,3,64.75,294,5258,181,86,121,99,129,79,13,2284,1]
[935502,3,64.77,294,5262,182,86,121,99,129,79,13,2278,1]
[935754,3,64.78,292,5256,183,87,121,99,129,79,13,2281,1]
[936002,3,64.81,292,5240,183,87,121,99,129,79,13,2282,1]
[936252,3,64.84,292,5262,184,87,121,99,129,79,13,2283,1]
[936385,3,64.85,290,5255,184,88,121,99,128,79,13,2283,1]
[936563,4,64.87,290,5258,184,88,121,99,128,79,13,2282,1]
[936745,4,64.89,291,5257,185,88,121,99,128,79,13,2278,1]
[936995,4,64.97,293,5273,186,88,122,99,129,79,13,2282,1]
[937245,4,65.33,293,5277,186,89,121,99,129,79,13,2288,1]
[937495,4,66.18,293,5254,185,88,121,99,129,79,13,2291,1]
[937745,4,67.59,294,5274,185,88,121,99,129,79,13,2290,1]
[937995,4,69.49,293,5262,183,87,121,99,129,79,13,2288,1]
[938245,4,71.67,293,5267,182,86,120,99,129,79,13,2275,1]
[938495,4,73.75,293,5265,180,86,120,99,129,79,13,2284,1]
[938745,4,75.52,293,5263,179,85,120,99,129,79,13,2284,1]
[938995,4,77.03,292,5267,177,84,120,98,128,78,13,2281,1]
[939245,4,78.41,293,5237,175,83,120,98,129,79,13,2275,1]
[939495,4,79.72,294,5258,173,82,119,98,128,79,13,2270,1]
[939745,4,81.02,293,5258,172,81,119,98,128,78,12,2274,1]
[939995,4,82.33,293,5260,170,80,118,98,129,79,12,2268,1]
[940245,4,83.67,294,5272,168,78,118,98,129,79,12,2281,1]
[940495,4,85.09,293,5284,166,78,118,98,128,79,12,2276,1]
[940745,4,86.57,292,5274,164,77,117,98,128,78,12,2275,1]
[940995,4,88.11,294,5273,162,75,118,98,128,78,12,2275,1]
[941245,4,89.73,293,5277,160,74,116,98,128,78,12,2275,1]
[941495,4,91.41,294,5281,158,73,116,98,128,78,12,2269,1]
[941745,4,93.12,294,5273,155,72,116,98,128,78,12,2268,1]
[941995,4,94.83,293,5267,153,70,115,97,127,78,12,2267,1]
[942245,4,96.54,293,5273,150,69,115,97,128,77,12,2267,1]
[942495,4,98.2,294,5260,148,68,114,96,128,77,12,2252,1]
[942745,4,99.79,295,5254,145,66,114,96,127,77,12,2260,1]
[942995,4,101.3,292,5254,143,65,113,96,127,77,12,2254,1]
[943245,4,102.74,292,5245,141,64,113,96,127,77,12,2249,1]
[943495,4,103.93,292,5251,139,63,113,96,127,77,12,2251,1]
[943745,4,104.63,293,5242,137,62,112,95,126,77,11,2247,1]
[943995,4,104.73,292,5237,136,61,112,96,126,77,11,2242,1]
[944245,4,104.27,292,5235,134,60,112,96,127,76,11,2251,1]
[944495,4,103.41,292,5251,132,59,112,96,127,76,11,2247,1]
[944745,4,102.35,295,5246,129,57,111,96,127,77,11,2257,1]
[944995,4,101.25,295,5268,128,56,111,95,127,77,11,2264,1]
[945245,4,100.15,293,5260,126,55,111,95,127,77,11,2250,1]
[945495,4,99.13,293,5262,124,54,110,95,127,76,11,2254,1]
[945745,4,98.25,292,5232,122,53,109,95,126,76,11,2237,1]
[945995,4,97.59,292,5243,121,53,109,95,126,76,11,2242,1]
[946245,4,97.23,293,5260,120,52,109,95,127,76,11,2247,1]
[946495,4,97.2,293,5247,118,51,109,95,126,76,11,2228,1]
[946745,4,97.5,292,5229,117,51,108,94,126,75,11,2232,1]
[946995,4,98.08,293,5219,116,50,108,94,126,75,11,2237,1]
[947245,4,98.84,294,5247,116,50,109,94,126,76,11,2227,1]
[947495,4,99.68,292,5238,114,49,108,94,126,76,11,2228,1]
[947745,4,100.52,291,5247,114,49,107,94,126,75,11,2234,1]
[947995,4,101.23,294,5257,113,48,108,94,126,76,11,2240,1]
[948245,4,101.73,294,5253,112,48,108,94,126,76,11,2240,1]
[948495,4,101.94,295,5253,112,47,108,94,127,76,11,2250,1]
[948745,4,101.83,295,5242,110,47,107,94,126,76,11,2232,1]
[948995,4,101.46,296,5246,110,46,107,94,126,76,11,2227,1]
[949245,4,100.93,296,5257,109,46,107,94,126,76,11,2223,1]
[949495,4,100.33,296,5253,109,46,107,94,126,76,11,2219,1]
[949745,4,99.71,298,5249,108,45,107,94,125,76,11,2232,1]
[949995,4,99.15,297,5235,108,45,107,94,126,75,11,2226,1]
[950245,4,98.74,298,5245,108,45,107,94,126,76,11,2221,1]
[950495,4,98.47,299,5258,107,45,107,94,126,75,11,2219,1]
[950745,4,98.19,301,5274,107,45,107,94,126,76,10,2224,1]
[950995,4,97.79,302,5275,107,45,107,94,127,76,11,2229,1]
[951245,4,97.19,302,5276,107,45,107,94,127,76,11,2214,1]
[951495,4,96.33,303,5283,107,45,107,94,127,76,11,2219,1]
[951745,4,95.15,308,5292,107,45,107,94,127,76,11,2224,1]
[951995,4,93.63,304,5287,107,45,107,94,128,76,11,2225,1]
[952245,4,91.81,300,5277,107,45,107,94,127,76,11,2216,1]
[952495,4,89.79,303,5298,108,45,108,94,127,76,11,2234,1]
[952745,4,87.71,303,5307,108,45,107,94,128,76,11,2228,1]
[952995,4,85.64,299,5295,109,46,108,94,127,76,11,2235,1]
[953245,4,83.62,300,5294,110,46,108,95,127,76,11,2245,1]
[953495,4,81.71,302,5307,111,47,108,95,128,76,11,2237,1]
[953745,4,79.92,297,5304,112,47,108,95,128,76,11,2238,1]
[953995,4,78.23,298,5291,113,48,109,95,128,76,11,2243,1]
[954245,4,76.66,296,5294,114,49,109,95,128,76,11,2243,1]
[954495,4,75.2,296,5294,115,50,109,95,127,76,11,2244,1]
[954745,4,73.82,296,5283,117,51,109,95,127,76,11,2240,1]
[954995,4,72.48,294,5266,119,51,109,95,126,76,11,2237,1]
[955245,4,71.17,294,5253,120,52,109,95,127,76,11,2240,1]
[955495,4,69.86,293,5246,122,53,110,95,126,76,11,2235,1]
[955745,4,68.58,293,5231,124,54,110,95,126,76,11,2235,1]
[955995,4,67.3,292,5239,126,56,110,95,126,76,11,2234,1]
[956245,4,66.04,292,5226,128,57,110,95,126,76,11,2230,1]
[956495,4,64.85,293,5236,131,58,111,95,126,76,11,2225,1]
[956745,4,63.82,292,5232,133,60,111,95,127,76,11,2231,1]
[956995,4,62.99,291,5224,135,61,112,95,126,76,12,2238,1]
[957245,4,62.39,291,5200,138,62,112,95,127,76,11,2229,1]
[957495,4,62.03,294,5227,141,64,113,96,127,76,12,2233,1]
[957745,4,61.88,293,5219,143,65,113,96,127,77,12,2227,1]
[957995,4,61.85,292,5212,145,66,114,96,127,77,12,2242,1]
[958245,4,61.9,291,5213,147,67,114,96,127,77,12,2244,1]
[958495,4,61.96,292,5203,148,68,114,96,126,77,12,2246,1]
[958745,4,62.03,292,5219,150,69,115,96,127,77,12,2251,1]
[958995,4,62.12,292,5217,152,70,114,96,126,77,12,2244,1]
[959245,4,62.22,295,5224,154,71,115,96,127,77,12,2256,1]
[959495,4,62.35,292,5206,155,72,115,96,126,77,12,2258,1]
[959745,4,62.5,291,5217,157,73,115,96,127,77,12,2247,1]
[959995,4,62.65,290,5197,158,74,115,97,127,77,12,2238,1]
[960245,4,62.83,290,5210,159,74,116,97,127,77,12,2256,1]
[960495,4,63,290,5201,161,75,116,97,127,77,12,2248,1]
[960745,4,63.19,290,5199,162,76,116,97,127,77,12,2251,1]
[960995,4,63.39,292,5221,163,76,117,97,126,77,12,2249,1]
[961245,4,63.58,292,5216,164,77,117,97,127,77,12,2256,1]
[961495,4,63.78,292,5221,165,78,117,97,128,78,12,2254,1]
[961745,4,63.96,292,5208,166,78,118,97,128,78,12,2261,1]
[961995,4,64.12,293,5232,168,79,118,97,127,78,12,2251,1]
[962245,4,64.25,293,5211,168,79,118,97,127,78,12,2257,1]
[962495,4,64.36,292,5213,169,80,118,97,128,78,12,2261,1]
[962745,4,64.45,293,5241,171,80,118,98,128,78,13,2260,1]
[962995,4,64.53,292,5235,171,81,119,97,128,78,12,2267,1]
[963237,4,64.56,293,5237,172,81,119,98,129,78,13,2267,1]
[963495,4,64.6,292,5237,173,82,119,98,128,78,13,2282,1]
[963745,4,64.62,292,5234,174,82,119,98,128,78,13,2274,1]
[963995,4,64.64,291,5244,174,83,119,98,128,78,13,2260,1]
[964245,4,64.64,291,5231,175,83,119,98,128,78,13,2269,1]
[964495,4,64.64,291,5243,176,83,119,98,128,78,13,2266,1]
[964745,4,64.64,291,5220,177,84,120,98,128,78,13,2265,1]
[964995,4,64.65,293,5235,178,84,120,98,128,78,13,2271,1]
[965245,4,64.66,294,5226,178,85,120,98,128,79,13,2269,1]
[965495,4,64.7,294,5246,179,85,120,99,128,78,13,2266,1]
[965745,4,64.74,294,5230,180,86,120,98,128,79,13,2281,1]
