timeSinceBoot,,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Controlled Ramp Target,dataQStg1Heatsink,dataQStg1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,liquid2,dataQStg1Slug,Stage1 P Term,Stage1 I Term,Stage1 D Term,Stage1 FF Term,,Stage1 Actual TEC Temp Rate,Stage1 Prior Target TEC Ramp Rate
8591.237,9.905,88.09,88.09,90,90,,,,,,,,,,,,,,
8591.237,9.905,88.09,88.09,90,90,,,,,,,,,,,,,,
8591.237,9.905,88.09,88.09,90,90,,,,,,,,,,,,,,
8591.387,10.055,87.93,87.93,90,90,,,,,,,,,,,,,,
8591.387,10.055,87.93,87.93,90,90,,,,,,,,,,,,,,
8591.387,10.055,87.93,87.93,90,90,,,,,,,,,,,,,,
8591.387,10.055,87.93,87.93,90,90,,,,,,,,,,,,,,
8591.387,10.055,87.93,87.93,90,90,,,,,,,,,,,,,,
8591.537,10.205,87.78,87.78,90,90,,,,,,,,,,,,,,
8591.537,10.205,87.78,87.78,90,90,,,,,,,,,,,,,,
8591.537,10.205,87.78,87.78,90,90,,,,,,,,,,,,,,
8591.537,10.205,87.78,87.78,90,90,,,,,,,,,,,,,,
8591.537,10.205,87.78,87.78,90,90,,,,,,,,,,,,,,
8591.687,10.355,87.66,87.66,90,90,,,,,,,,,,,,,,
8591.687,10.355,87.66,87.66,90,90,,,,,,,,,,,,,,
8591.687,10.355,87.66,87.66,90,90,,,,,,,,,,,,,,
8591.687,10.355,87.66,87.66,90,90,,,,,,,,,,,,,,
8591.687,10.355,87.66,87.66,90,90,,,,,,,,,,,,,,
8591.837,10.505,87.57,87.57,90,90,,,,,34.51,60.21,,,,,,,,
8591.837,10.505,87.57,87.57,90,90,,,,,34.51,60.21,,,,,,,,
8591.837,10.505,87.57,87.57,90,90,,,,,34.51,60.21,,,,,,,,
8591.837,10.505,87.57,87.57,90,90,,,,,34.51,60.21,,,,,,,,
8591.837,10.505,87.57,87.57,90,90,,,,,34.51,60.21,,,,,,,,
8591.837,10.505,87.57,87.57,90,90,,,,,34.51,60.21,,,,,,,,
8591.837,10.505,87.57,87.57,90,90,,,,,34.51,60.21,,,,,,,,
8591.987,10.655,87.44,87.44,90,90,,,,,,,,,,,,,,
8591.987,10.655,87.44,87.44,90,90,,,,,,,,,,,,,,
8591.987,10.655,87.44,87.44,90,90,,,,,,,,,,,,,,
8591.987,10.655,87.44,87.44,90,90,,,,,,,,,,,,,,
8591.987,10.655,87.44,87.44,90,90,,,,,,,,,,,,,,
8592.137,10.805,87.32,87.32,90,90,,,,,,,,,,,,,,
8592.137,10.805,87.32,87.32,90,90,,,,,,,,,,,,,,
8592.137,10.805,87.32,87.32,90,90,,,,,,,,,,,,,,
8592.137,10.805,87.32,87.32,90,90,,,,,,,,,,,,,,
8592.137,10.805,87.32,87.32,90,90,,,,,,,,,,,,,,
8592.287,10.955,87.22,87.22,90,90,,,,,,,,,,,,,,
8592.287,10.955,87.22,87.22,90,90,,,,,,,,,,,,,,
8592.287,10.955,87.22,87.22,90,90,,,,,,,,,,,,,,
8592.287,10.955,87.22,87.22,90,90,,,,,,,,,,,,,,
8592.287,10.955,87.22,87.22,90,90,,,,,,,,,,,,,,
8592.437,11.105,87.1,87.1,90,90,,,,,,,,,,,,,,
8592.437,11.105,87.1,87.1,90,90,,,,,,,,,,,,,,
8592.437,11.105,87.1,87.1,90,90,,,,,,,,,,,,,,
8592.437,11.105,87.1,87.1,90,90,,,,,,,,,,,,,,
8592.437,11.105,87.1,87.1,90,90,,,,,,,,,,,,,,
8592.587,11.255,86.96,86.96,90,90,,,,,,,,,,,,,,
8592.587,11.255,86.96,86.96,90,90,,,,,,,,,,,,,,
8592.587,11.255,86.96,86.96,90,90,,,,,,,,,,,,,,
8592.587,11.255,86.96,86.96,90,90,,,,,,,,,,,,,,
8592.587,11.255,86.96,86.96,90,90,,,,,,,,,,,,,,
8592.737,11.405,86.83,86.83,90,90,,,,,,,,,,,,,,
8592.737,11.405,86.83,86.83,90,90,,,,,,,,,,,,,,
8592.737,11.405,86.83,86.83,90,90,,,,,,,,,,,,,,
8592.737,11.405,86.83,86.83,90,90,,,,,,,,,,,,,,
8592.737,11.405,86.83,86.83,90,90,,,,,,,,,,,,,,
8592.887,11.555,86.68,86.68,90,90,,,,,35.44,60.24,,,,,,,,
8592.887,11.555,86.68,86.68,90,90,,,,,35.44,60.24,,,,,,,,
8592.887,11.555,86.68,86.68,90,90,,,,,35.44,60.24,,,,,,,,
8592.887,11.555,86.68,86.68,90,90,,,,,35.44,60.24,,,,,,,,
8592.887,11.555,86.68,86.68,90,90,,,,,35.44,60.24,,,,,,,,
8592.887,11.555,86.68,86.68,90,90,,,,,35.44,60.24,,,,,,,,
8592.887,11.555,86.68,86.68,90,90,,,,,35.44,60.24,,,,,,,,
8593.046,11.714,86.58,86.58,90,90,,,,,,,,,,,,,,
8593.046,11.714,86.58,86.58,90,90,,,,,,,,,,,,,,
8593.046,11.714,86.58,86.58,90,90,,,,,,,,,,,,,,
8593.046,11.714,86.58,86.58,90,90,,,,,,,,,,,,,,
8593.046,11.714,86.58,86.58,90,90,,,,,,,,,,,,,,
8593.195,11.863,86.48,86.48,90,90,,,,,,,,,,,,,,
8593.195,11.863,86.48,86.48,90,90,,,,,,,,,,,,,,
8593.195,11.863,86.48,86.48,90,90,,,,,,,,,,,,,,
8593.195,11.863,86.48,86.48,90,90,,,,,,,,,,,,,,
8593.195,11.863,86.48,86.48,90,90,,,,,,,,,,,,,,
8593.345,12.013,86.36,86.36,90,90,,,,,,,,,,,,,,
8593.345,12.013,86.36,86.36,90,90,,,,,,,,,,,,,,
8593.345,12.013,86.36,86.36,90,90,,,,,,,,,,,,,,
8593.345,12.013,86.36,86.36,90,90,,,,,,,,,,,,,,
8593.345,12.013,86.36,86.36,90,90,,,,,,,,,,,,,,
8593.495,12.163,86.28,86.28,90,90,,,,,,,,,,,,,,
8593.495,12.163,86.28,86.28,90,90,,,,,,,,,,,,,,
8593.495,12.163,86.28,86.28,90,90,,,,,,,,,,,,,,
8593.495,12.163,86.28,86.28,90,90,,,,,,,,,,,,,,
8593.495,12.163,86.28,86.28,90,90,,,,,,,,,,,,,,
8593.646,12.314,86.17,86.17,90,90,,,,,,,,,,,,,,
8593.646,12.314,86.17,86.17,90,90,,,,,,,,,,,,,,
8593.646,12.314,86.17,86.17,90,90,,,,,,,,,,,,,,
8593.646,12.314,86.17,86.17,90,90,,,,,,,,,,,,,,
8593.646,12.314,86.17,86.17,90,90,,,,,,,,,,,,,,
8593.795,12.463,86.05,86.05,90,90,,,,,,,,,,,,,,
8593.795,12.463,86.05,86.05,90,90,,,,,,,,,,,,,,
8593.795,12.463,86.05,86.05,90,90,,,,,,,,,,,,,,
8593.795,12.463,86.05,86.05,90,90,,,,,,,,,,,,,,
8593.795,12.463,86.05,86.05,90,90,,,,,,,,,,,,,,
8593.945,12.613,85.95,85.95,90,90,,,,,35.98,60.29,,,,,,,,
8593.945,12.613,85.95,85.95,90,90,,,,,35.98,60.29,,,,,,,,
8593.945,12.613,85.95,85.95,90,90,,,,,35.98,60.29,,,,,,,,
8593.945,12.613,85.95,85.95,90,90,,,,,35.98,60.29,,,,,,,,
8593.945,12.613,85.95,85.95,90,90,,,,,35.98,60.29,,,,,,,,
8593.945,12.613,85.95,85.95,90,90,,,,,35.98,60.29,,,,,,,,
8593.945,12.613,85.95,85.95,90,90,,,,,35.98,60.29,,,,,,,,
8594.095,12.763,85.83,85.83,90,90,,,,,,,,,,,,,,
8594.095,12.763,85.83,85.83,90,90,,,,,,,,,,,,,,
8594.095,12.763,85.83,85.83,90,90,,,,,,,,,,,,,,
8594.095,12.763,85.83,85.83,90,90,,,,,,,,,,,,,,
8594.095,12.763,85.83,85.83,90,90,,,,,,,,,,,,,,
8594.245,12.913,85.74,85.74,90,90,,,,,,,,,,,,,,
8594.245,12.913,85.74,85.74,90,90,,,,,,,,,,,,,,
8594.245,12.913,85.74,85.74,90,90,,,,,,,,,,,,,,
8594.245,12.913,85.74,85.74,90,90,,,,,,,,,,,,,,
8594.245,12.913,85.74,85.74,90,90,,,,,,,,,,,,,,
8594.395,13.063,85.63,85.63,90,90,,,,,,,,,,,,,,
8594.395,13.063,85.63,85.63,90,90,,,,,,,,,,,,,,
8594.395,13.063,85.63,85.63,90,90,,,,,,,,,,,,,,
8594.395,13.063,85.63,85.63,90,90,,,,,,,,,,,,,,
8594.395,13.063,85.63,85.63,90,90,,,,,,,,,,,,,,
8594.545,13.213,85.52,85.52,90,90,,,,,,,,,,,,,,
8594.545,13.213,85.52,85.52,90,90,,,,,,,,,,,,,,
8594.545,13.213,85.52,85.52,90,90,,,,,,,,,,,,,,
8594.545,13.213,85.52,85.52,90,90,,,,,,,,,,,,,,
8594.545,13.213,85.52,85.52,90,90,,,,,,,,,,,,,,
8594.695,13.363,85.44,85.44,90,90,,,,,,,,,,,,,,
8594.695,13.363,85.44,85.44,90,90,,,,,,,,,,,,,,
8594.695,13.363,85.44,85.44,90,90,,,,,,,,,,,,,,
8594.695,13.363,85.44,85.44,90,90,,,,,,,,,,,,,,
8594.695,13.363,85.44,85.44,90,90,,,,,,,,,,,,,,
8594.845,13.513,85.34,85.34,90,90,,,,,36.9,60.61,,,,,,,,
8594.845,13.513,85.34,85.34,90,90,,,,,36.9,60.61,,,,,,,,
8594.845,13.513,85.34,85.34,90,90,,,,,36.9,60.61,,,,,,,,
8594.845,13.513,85.34,85.34,90,90,,,,,36.9,60.61,,,,,,,,
8594.845,13.513,85.34,85.34,90,90,,,,,36.9,60.61,,,,,,,,
8594.845,13.513,85.34,85.34,90,90,,,,,36.9,60.61,,,,,,,,
8594.845,13.513,85.34,85.34,90,90,,,,,36.9,60.61,,,,,,,,
8594.995,13.663,85.21,85.21,90,90,,,,,,,,,,,,,,
8594.995,13.663,85.21,85.21,90,90,,,,,,,,,,,,,,
8594.995,13.663,85.21,85.21,90,90,,,,,,,,,,,,,,
8594.995,13.663,85.21,85.21,90,90,,,,,,,,,,,,,,
8594.995,13.663,85.21,85.21,90,90,,,,,,,,,,,,,,
8595.145,13.813,85.1,85.1,90,90,,,,,,,,,,,,,,
8595.145,13.813,85.1,85.1,90,90,,,,,,,,,,,,,,
8595.145,13.813,85.1,85.1,90,90,,,,,,,,,,,,,,
8595.145,13.813,85.1,85.1,90,90,,,,,,,,,,,,,,
8595.145,13.813,85.1,85.1,90,90,,,,,,,,,,,,,,
8595.295,13.963,85.01,85.01,90,90,,,,,,,,,,,,,,
8595.295,13.963,85.01,85.01,90,90,,,,,,,,,,,,,,
8595.295,13.963,85.01,85.01,90,90,,,,,,,,,,,,,,
8595.295,13.963,85.01,85.01,90,90,,,,,,,,,,,,,,
8595.295,13.963,85.01,85.01,90,90,,,,,,,,,,,,,,
8595.445,14.113,84.96,84.96,90,90,,,,,,,,,,,,,,
8595.445,14.113,84.96,84.96,90,90,,,,,,,,,,,,,,
8595.445,14.113,84.96,84.96,90,90,,,,,,,,,,,,,,
8595.445,14.113,84.96,84.96,90,90,,,,,,,,,,,,,,
8595.445,14.113,84.96,84.96,90,90,,,,,,,,,,,,,,
8595.595,14.263,84.88,84.88,90,90,,,,,,,,,,,,,,
8595.595,14.263,84.88,84.88,90,90,,,,,,,,,,,,,,
8595.595,14.263,84.88,84.88,90,90,,,,,,,,,,,,,,
8595.595,14.263,84.88,84.88,90,90,,,,,,,,,,,,,,
8595.595,14.263,84.88,84.88,90,90,,,,,,,,,,,,,,
8595.745,14.413,84.8,84.8,90,90,,,,,,,,,,,,,,
8595.745,14.413,84.8,84.8,90,90,,,,,,,,,,,,,,
8595.745,14.413,84.8,84.8,90,90,,,,,,,,,,,,,,
8595.745,14.413,84.8,84.8,90,90,,,,,,,,,,,,,,
8595.745,14.413,84.8,84.8,90,90,,,,,,,,,,,,,,
8595.895,14.563,84.69,84.69,90,90,,,,,37.38,60.64,,,,,,,,
8595.895,14.563,84.69,84.69,90,90,,,,,37.38,60.64,,,,,,,,
8595.895,14.563,84.69,84.69,90,90,,,,,37.38,60.64,,,,,,,,
8595.895,14.563,84.69,84.69,90,90,,,,,37.38,60.64,,,,,,,,
8595.895,14.563,84.69,84.69,90,90,,,,,37.38,60.64,,,,,,,,
8595.895,14.563,84.69,84.69,90,90,,,,,37.38,60.64,,,,,,,,
8595.895,14.563,84.69,84.69,90,90,,,,,37.38,60.64,,,,,,,,
8596.045,14.713,84.57,84.57,90,90,,,,,,,,,,,,,,
8596.045,14.713,84.57,84.57,90,90,,,,,,,,,,,,,,
8596.045,14.713,84.57,84.57,90,90,,,,,,,,,,,,,,
8596.045,14.713,84.57,84.57,90,90,,,,,,,,,,,,,,
8596.045,14.713,84.57,84.57,90,90,,,,,,,,,,,,,,
8596.195,14.863,84.47,84.47,90,90,,,,,,,,,,,,,,
8596.195,14.863,84.47,84.47,90,90,,,,,,,,,,,,,,
8596.195,14.863,84.47,84.47,90,90,,,,,,,,,,,,,,
8596.195,14.863,84.47,84.47,90,90,,,,,,,,,,,,,,
8596.195,14.863,84.47,84.47,90,90,,,,,,,,,,,,,,
8596.345,15.013,84.37,84.37,90,90,,,,,,,,,,,,,,
8596.345,15.013,84.37,84.37,90,90,,,,,,,,,,,,,,
8596.345,15.013,84.37,84.37,90,90,,,,,,,,,,,,,,
8596.345,15.013,84.37,84.37,90,90,,,,,,,,,,,,,,
8596.345,15.013,84.37,84.37,90,90,,,,,,,,,,,,,,
8596.495,15.163,84.26,84.26,90,90,,,,,,,,,,,,,,
8596.495,15.163,84.26,84.26,90,90,,,,,,,,,,,,,,
8596.495,15.163,84.26,84.26,90,90,,,,,,,,,,,,,,
8596.495,15.163,84.26,84.26,90,90,,,,,,,,,,,,,,
8596.495,15.163,84.26,84.26,90,90,,,,,,,,,,,,,,
8596.645,15.313,84.18,84.18,90,90,,,,,,,,,,,,,,
8596.645,15.313,84.18,84.18,90,90,,,,,,,,,,,,,,
8596.645,15.313,84.18,84.18,90,90,,,,,,,,,,,,,,
8596.645,15.313,84.18,84.18,90,90,,,,,,,,,,,,,,
8596.645,15.313,84.18,84.18,90,90,,,,,,,,,,,,,,
8596.796,15.464,84.09,84.09,90,90,,,,,,,,,,,,,,
8596.796,15.464,84.09,84.09,90,90,,,,,,,,,,,,,,
8596.796,15.464,84.09,84.09,90,90,,,,,,,,,,,,,,
8596.796,15.464,84.09,84.09,90,90,,,,,,,,,,,,,,
8596.796,15.464,84.09,84.09,90,90,,,,,,,,,,,,,,
8596.945,15.613,83.98,83.98,90,90,,,,,38.28,60.61,,,,,,,,
8596.945,15.613,83.98,83.98,90,90,,,,,38.28,60.61,,,,,,,,
8596.945,15.613,83.98,83.98,90,90,,,,,38.28,60.61,,,,,,,,
8596.945,15.613,83.98,83.98,90,90,,,,,38.28,60.61,,,,,,,,
8596.945,15.613,83.98,83.98,90,90,,,,,38.28,60.61,,,,,,,,
8596.945,15.613,83.98,83.98,90,90,,,,,38.28,60.61,,,,,,,,
8596.945,15.613,83.98,83.98,90,90,,,,,38.28,60.61,,,,,,,,
8597.095,15.763,83.87,83.87,90,90,,,,,,,,,,,,,,
8597.095,15.763,83.87,83.87,90,90,,,,,,,,,,,,,,
8597.095,15.763,83.87,83.87,90,90,,,,,,,,,,,,,,
8597.095,15.763,83.87,83.87,90,90,,,,,,,,,,,,,,
8597.095,15.763,83.87,83.87,90,90,,,,,,,,,,,,,,
8597.246,15.914,83.78,83.78,90,90,,,,,,,,,,,,,,
8597.246,15.914,83.78,83.78,90,90,,,,,,,,,,,,,,
8597.246,15.914,83.78,83.78,90,90,,,,,,,,,,,,,,
8597.246,15.914,83.78,83.78,90,90,,,,,,,,,,,,,,
8597.246,15.914,83.78,83.78,90,90,,,,,,,,,,,,,,
8597.395,16.063,83.71,83.71,90,90,,,,,,,,,,,,,,
8597.395,16.063,83.71,83.71,90,90,,,,,,,,,,,,,,
8597.395,16.063,83.71,83.71,90,90,,,,,,,,,,,,,,
8597.395,16.063,83.71,83.71,90,90,,,,,,,,,,,,,,
8597.395,16.063,83.71,83.71,90,90,,,,,,,,,,,,,,
8597.545,16.213,83.6,83.6,90,90,,,,,,,,,,,,,,
8597.545,16.213,83.6,83.6,90,90,,,,,,,,,,,,,,
8597.545,16.213,83.6,83.6,90,90,,,,,,,,,,,,,,
8597.545,16.213,83.6,83.6,90,90,,,,,,,,,,,,,,
8597.545,16.213,83.6,83.6,90,90,,,,,,,,,,,,,,
8597.696,16.364,83.54,83.54,90,90,,,,,,,,,,,,,,
8597.696,16.364,83.54,83.54,90,90,,,,,,,,,,,,,,
8597.696,16.364,83.54,83.54,90,90,,,,,,,,,,,,,,
8597.696,16.364,83.54,83.54,90,90,,,,,,,,,,,,,,
8597.696,16.364,83.54,83.54,90,90,,,,,,,,,,,,,,
8597.845,16.513,83.45,83.45,90,90,,,,,38.78,60.52,,,,,,,,
8597.845,16.513,83.45,83.45,90,90,,,,,38.78,60.52,,,,,,,,
8597.845,16.513,83.45,83.45,90,90,,,,,38.78,60.52,,,,,,,,
8597.845,16.513,83.45,83.45,90,90,,,,,38.78,60.52,,,,,,,,
8597.845,16.513,83.45,83.45,90,90,,,,,38.78,60.52,,,,,,,,
8597.845,16.513,83.45,83.45,90,90,,,,,38.78,60.52,,,,,,,,
8597.845,16.513,83.45,83.45,90,90,,,,,38.78,60.52,,,,,,,,
8597.995,16.663,83.37,83.37,90,90,,,,,,,,,,,,,,
8597.995,16.663,83.37,83.37,90,90,,,,,,,,,,,,,,
8597.995,16.663,83.37,83.37,90,90,,,,,,,,,,,,,,
8597.995,16.663,83.37,83.37,90,90,,,,,,,,,,,,,,
8597.995,16.663,83.37,83.37,90,90,,,,,,,,,,,,,,
8598.145,16.813,83.28,83.28,90,90,,,,,,,,,,,,,,
8598.145,16.813,83.28,83.28,90,90,,,,,,,,,,,,,,
8598.145,16.813,83.28,83.28,90,90,,,,,,,,,,,,,,
8598.145,16.813,83.28,83.28,90,90,,,,,,,,,,,,,,
8598.145,16.813,83.28,83.28,90,90,,,,,,,,,,,,,,
8598.295,16.963,83.18,83.18,90,90,,,,,,,,,,,,,,
8598.295,16.963,83.18,83.18,90,90,,,,,,,,,,,,,,
8598.295,16.963,83.18,83.18,90,90,,,,,,,,,,,,,,
8598.295,16.963,83.18,83.18,90,90,,,,,,,,,,,,,,
8598.295,16.963,83.18,83.18,90,90,,,,,,,,,,,,,,
8598.445,17.113,83.11,83.11,90,90,,,,,,,,,,,,,,
8598.445,17.113,83.11,83.11,90,90,,,,,,,,,,,,,,
8598.445,17.113,83.11,83.11,90,90,,,,,,,,,,,,,,
8598.445,17.113,83.11,83.11,90,90,,,,,,,,,,,,,,
8598.445,17.113,83.11,83.11,90,90,,,,,,,,,,,,,,
8598.595,17.263,83.03,83.03,90,90,,,,,,,,,,,,,,
8598.595,17.263,83.03,83.03,90,90,,,,,,,,,,,,,,
8598.595,17.263,83.03,83.03,90,90,,,,,,,,,,,,,,
8598.595,17.263,83.03,83.03,90,90,,,,,,,,,,,,,,
8598.595,17.263,83.03,83.03,90,90,,,,,,,,,,,,,,
8598.746,17.414,82.93,82.93,90,90,,,,,,,,,,,,,,
8598.746,17.414,82.93,82.93,90,90,,,,,,,,,,,,,,
8598.746,17.414,82.93,82.93,90,90,,,,,,,,,,,,,,
8598.746,17.414,82.93,82.93,90,90,,,,,,,,,,,,,,
8598.746,17.414,82.93,82.93,90,90,,,,,,,,,,,,,,
8598.895,17.563,82.84,82.84,90,90,,,,,39.63,60.7,,,,,,,,
8598.895,17.563,82.84,82.84,90,90,,,,,39.63,60.7,,,,,,,,
8598.895,17.563,82.84,82.84,90,90,,,,,39.63,60.7,,,,,,,,
8598.895,17.563,82.84,82.84,90,90,,,,,39.63,60.7,,,,,,,,
8598.895,17.563,82.84,82.84,90,90,,,,,39.63,60.7,,,,,,,,
8598.895,17.563,82.84,82.84,90,90,,,,,39.63,60.7,,,,,,,,
8598.895,17.563,82.84,82.84,90,90,,,,,39.63,60.7,,,,,,,,
8599.045,17.713,82.76,82.76,90,90,,,,,,,,,,,,,,
8599.045,17.713,82.76,82.76,90,90,,,,,,,,,,,,,,
8599.045,17.713,82.76,82.76,90,90,,,,,,,,,,,,,,
8599.045,17.713,82.76,82.76,90,90,,,,,,,,,,,,,,
8599.045,17.713,82.76,82.76,90,90,,,,,,,,,,,,,,
8599.195,17.863,82.66,82.66,90,90,,,,,,,,,,,,,,
8599.195,17.863,82.66,82.66,90,90,,,,,,,,,,,,,,
8599.195,17.863,82.66,82.66,90,90,,,,,,,,,,,,,,
8599.195,17.863,82.66,82.66,90,90,,,,,,,,,,,,,,
8599.195,17.863,82.66,82.66,90,90,,,,,,,,,,,,,,
8599.345,18.013,82.58,82.58,90,90,,,,,,,,,,,,,,
8599.345,18.013,82.58,82.58,90,90,,,,,,,,,,,,,,
8599.345,18.013,82.58,82.58,90,90,,,,,,,,,,,,,,
8599.345,18.013,82.58,82.58,90,90,,,,,,,,,,,,,,
8599.345,18.013,82.58,82.58,90,90,,,,,,,,,,,,,,
8599.495,18.163,82.51,82.51,90,90,,,,,,,,,,,,,,
8599.495,18.163,82.51,82.51,90,90,,,,,,,,,,,,,,
8599.495,18.163,82.51,82.51,90,90,,,,,,,,,,,,,,
8599.495,18.163,82.51,82.51,90,90,,,,,,,,,,,,,,
8599.495,18.163,82.51,82.51,90,90,,,,,,,,,,,,,,
8599.645,18.313,82.42,82.42,90,90,,,,,,,,,,,,,,
8599.645,18.313,82.42,82.42,90,90,,,,,,,,,,,,,,
8599.645,18.313,82.42,82.42,90,90,,,,,,,,,,,,,,
8599.645,18.313,82.42,82.42,90,90,,,,,,,,,,,,,,
8599.645,18.313,82.42,82.42,90,90,,,,,,,,,,,,,,
8599.795,18.463,82.35,82.35,90,90,,,,,,,,,,,,,,
8599.795,18.463,82.35,82.35,90,90,,,,,,,,,,,,,,
8599.795,18.463,82.35,82.35,90,90,,,,,,,,,,,,,,
8599.795,18.463,82.35,82.35,90,90,,,,,,,,,,,,,,
8599.795,18.463,82.35,82.35,90,90,,,,,,,,,,,,,,
8599.945,18.613,82.28,82.28,90,90,,,,,40.36,60.7,,,,,,,,
8599.945,18.613,82.28,82.28,90,90,,,,,40.36,60.7,,,,,,,,
8599.945,18.613,82.28,82.28,90,90,,,,,40.36,60.7,,,,,,,,
8599.945,18.613,82.28,82.28,90,90,,,,,40.36,60.7,,,,,,,,
8599.945,18.613,82.28,82.28,90,90,,,,,40.36,60.7,,,,,,,,
8599.945,18.613,82.28,82.28,90,90,,,,,40.36,60.7,,,,,,,,
8599.945,18.613,82.28,82.28,90,90,,,,,40.36,60.7,,,,,,,,
8600.095,18.763,82.19,82.19,90,90,,,,,,,,,,,,,,
8600.095,18.763,82.19,82.19,90,90,,,,,,,,,,,,,,
8600.095,18.763,82.19,82.19,90,90,,,,,,,,,,,,,,
8600.095,18.763,82.19,82.19,90,90,,,,,,,,,,,,,,
8600.095,18.763,82.19,82.19,90,90,,,,,,,,,,,,,,
8600.246,18.914,82.12,82.12,90,90,,,,,,,,,,,,,,
8600.246,18.914,82.12,82.12,90,90,,,,,,,,,,,,,,
8600.246,18.914,82.12,82.12,90,90,,,,,,,,,,,,,,
8600.246,18.914,82.12,82.12,90,90,,,,,,,,,,,,,,
8600.246,18.914,82.12,82.12,90,90,,,,,,,,,,,,,,
8600.395,19.063,82.05,82.05,90,90,,,,,,,,,,,,,,
8600.395,19.063,82.05,82.05,90,90,,,,,,,,,,,,,,
8600.395,19.063,82.05,82.05,90,90,,,,,,,,,,,,,,
8600.395,19.063,82.05,82.05,90,90,,,,,,,,,,,,,,
8600.395,19.063,82.05,82.05,90,90,,,,,,,,,,,,,,
8600.545,19.213,81.96,81.96,90,90,,,,,,,,,,,,,,
8600.545,19.213,81.96,81.96,90,90,,,,,,,,,,,,,,
8600.545,19.213,81.96,81.96,90,90,,,,,,,,,,,,,,
8600.545,19.213,81.96,81.96,90,90,,,,,,,,,,,,,,
8600.545,19.213,81.96,81.96,90,90,,,,,,,,,,,,,,
8600.696,19.364,81.89,81.89,90,90,,,,,,,,,,,,,,
8600.696,19.364,81.89,81.89,90,90,,,,,,,,,,,,,,
8600.696,19.364,81.89,81.89,90,90,,,,,,,,,,,,,,
8600.696,19.364,81.89,81.89,90,90,,,,,,,,,,,,,,
8600.696,19.364,81.89,81.89,90,90,,,,,,,,,,,,,,
8600.845,19.513,81.82,81.82,90,90,,,,,,,,,,,,,,
8600.845,19.513,81.82,81.82,90,90,,,,,,,,,,,,,,
8600.845,19.513,81.82,81.82,90,90,,,,,,,,,,,,,,
8600.845,19.513,81.82,81.82,90,90,,,,,,,,,,,,,,
8600.845,19.513,81.82,81.82,90,90,,,,,,,,,,,,,,
8600.995,19.663,81.75,81.75,90,90,,,,,40.96,60.92,,,,,,,,
8600.995,19.663,81.75,81.75,90,90,,,,,40.96,60.92,,,,,,,,
8600.995,19.663,81.75,81.75,90,90,,,,,40.96,60.92,,,,,,,,
8600.995,19.663,81.75,81.75,90,90,,,,,40.96,60.92,,,,,,,,
8600.995,19.663,81.75,81.75,90,90,,,,,40.96,60.92,,,,,,,,
8600.995,19.663,81.75,81.75,90,90,,,,,40.96,60.92,,,,,,,,
8600.995,19.663,81.75,81.75,90,90,,,,,40.96,60.92,,,,,,,,
8601.145,19.813,81.67,81.67,90,90,,,,,,,,,,,,,,
8601.145,19.813,81.67,81.67,90,90,,,,,,,,,,,,,,
8601.145,19.813,81.67,81.67,90,90,,,,,,,,,,,,,,
8601.145,19.813,81.67,81.67,90,90,,,,,,,,,,,,,,
8601.145,19.813,81.67,81.67,90,90,,,,,,,,,,,,,,
8601.295,19.963,81.59,81.59,90,90,,,,,,,,,,,,,,
8601.295,19.963,81.59,81.59,90,90,,,,,,,,,,,,,,
8601.295,19.963,81.59,81.59,90,90,,,,,,,,,,,,,,
8601.295,19.963,81.59,81.59,90,90,,,,,,,,,,,,,,
8601.295,19.963,81.59,81.59,90,90,,,,,,,,,,,,,,
8601.445,20.113,81.5,81.5,90,90,,,,,,,,,,,,,,
8601.445,20.113,81.5,81.5,90,90,,,,,,,,,,,,,,
8601.445,20.113,81.5,81.5,90,90,,,,,,,,,,,,,,
8601.445,20.113,81.5,81.5,90,90,,,,,,,,,,,,,,
8601.445,20.113,81.5,81.5,90,90,,,,,,,,,,,,,,
8601.595,20.263,81.42,81.42,90,90,,,,,,,,,,,,,,
8601.595,20.263,81.42,81.42,90,90,,,,,,,,,,,,,,
8601.595,20.263,81.42,81.42,90,90,,,,,,,,,,,,,,
8601.595,20.263,81.42,81.42,90,90,,,,,,,,,,,,,,
8601.595,20.263,81.42,81.42,90,90,,,,,,,,,,,,,,
8601.745,20.413,81.34,81.34,90,90,,,,,,,,,,,,,,
8601.745,20.413,81.34,81.34,90,90,,,,,,,,,,,,,,
8601.745,20.413,81.34,81.34,90,90,,,,,,,,,,,,,,
8601.745,20.413,81.34,81.34,90,90,,,,,,,,,,,,,,
8601.745,20.413,81.34,81.34,90,90,,,,,,,,,,,,,,
8601.896,20.564,81.27,81.27,90,90,,,,,41.76,61.01,,,,,,,,
8601.896,20.564,81.27,81.27,90,90,,,,,41.76,61.01,,,,,,,,
8601.896,20.564,81.27,81.27,90,90,,,,,41.76,61.01,,,,,,,,
8601.896,20.564,81.27,81.27,90,90,,,,,41.76,61.01,,,,,,,,
8601.896,20.564,81.27,81.27,90,90,,,,,41.76,61.01,,,,,,,,
8601.896,20.564,81.27,81.27,90,90,,,,,41.76,61.01,,,,,,,,
8601.896,20.564,81.27,81.27,90,90,,,,,41.76,61.01,,,,,,,,
