timeSinceBoot,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Controlled Ramp Target,dataQStg1Heatsink,dataQStg1PeltierTop,dataQStage1PeltierBottom,dataQLiquidStg1,liquid2,dataQStg1Slug,Stage1 P Term,Stage1 I Term,Stage1 D Term,Stage1 FF Term,Stage1 Output,Stage1 Actual TEC Temp Rate,Stage1 Prior Target TEC Ramp Rate
5051.72,88.17,88.17,115,90,,,,,,,,,,,,53.1,,
5051.72,88.17,88.17,115,90,,,,,,,,,,,,53.1,,
5051.72,88.17,88.17,115,90,,,,,,,,,,,,53.1,,
5051.72,88.17,88.17,115,90,,,,,,,,,,,,53.1,,
5051.869,88.1,88.1,115,90,,,,,,,,,,,,55.4,,
5051.869,88.1,88.1,115,90,,,,,,,,,,,,55.4,,
5051.869,88.1,88.1,115,90,,,,,,,,,,,,55.4,,
5051.869,88.1,88.1,115,90,,,,,,,,,,,,55.4,,
5051.869,88.1,88.1,115,90,,,,,,,,,,,,55.4,,
5052.019,88.08,88.08,115,90,,,,,,,,,,,,54.4,,
5052.019,88.08,88.08,115,90,,,,,,,,,,,,54.4,,
5052.019,88.08,88.08,115,90,,,,,,,,,,,,54.4,,
5052.019,88.08,88.08,115,90,,,,,,,,,,,,54.4,,
5052.019,88.08,88.08,115,90,,,,,,,,,,,,54.4,,
5052.169,88.01,88.01,115,90,,,,,,,,,,,,54.2,,
5052.169,88.01,88.01,115,90,,,,,,,,,,,,54.2,,
5052.169,88.01,88.01,115,90,,,,,,,,,,,,54.2,,
5052.169,88.01,88.01,115,90,,,,,,,,,,,,54.2,,
5052.169,88.01,88.01,115,90,,,,,,,,,,,,54.2,,
5052.32,87.97,87.97,115,90,,,,,33.7,64.73,,,,,,54.9,,
5052.32,87.97,87.97,115,90,,,,,33.7,64.73,,,,,,54.9,,
5052.32,87.97,87.97,115,90,,,,,33.7,64.73,,,,,,54.9,,
5052.32,87.97,87.97,115,90,,,,,33.7,64.73,,,,,,54.9,,
5052.32,87.97,87.97,115,90,,,,,33.7,64.73,,,,,,54.9,,
5052.32,87.97,87.97,115,90,,,,,33.7,64.73,,,,,,54.9,,
5052.32,87.97,87.97,115,90,,,,,33.7,64.73,,,,,,54.9,,
5052.469,87.9,87.9,115,90,,,,,,,,,,,,54.4,,
5052.469,87.9,87.9,115,90,,,,,,,,,,,,54.4,,
5052.469,87.9,87.9,115,90,,,,,,,,,,,,54.4,,
5052.469,87.9,87.9,115,90,,,,,,,,,,,,54.4,,
5052.469,87.9,87.9,115,90,,,,,,,,,,,,54.4,,
5052.619,87.86,87.86,115,90,,,,,,,,,,,,54.9,,
5052.619,87.86,87.86,115,90,,,,,,,,,,,,54.9,,
5052.619,87.86,87.86,115,90,,,,,,,,,,,,54.9,,
5052.619,87.86,87.86,115,90,,,,,,,,,,,,54.9,,
5052.619,87.86,87.86,115,90,,,,,,,,,,,,54.9,,
5052.77,87.79,87.79,115,90,,,,,,,,,,,,54.4,,
5052.77,87.79,87.79,115,90,,,,,,,,,,,,54.4,,
5052.77,87.79,87.79,115,90,,,,,,,,,,,,54.4,,
5052.77,87.79,87.79,115,90,,,,,,,,,,,,54.4,,
5052.77,87.79,87.79,115,90,,,,,,,,,,,,54.4,,
5052.919,87.74,87.74,115,90,,,,,,,,,,,,53.9,,
5052.919,87.74,87.74,115,90,,,,,,,,,,,,53.9,,
5052.919,87.74,87.74,115,90,,,,,,,,,,,,53.9,,
5052.919,87.74,87.74,115,90,,,,,,,,,,,,53.9,,
5052.919,87.74,87.74,115,90,,,,,,,,,,,,53.9,,
5053.069,87.7,87.7,115,90,,,,,,,,,,,,52.9,,
5053.069,87.7,87.7,115,90,,,,,,,,,,,,52.9,,
5053.069,87.7,87.7,115,90,,,,,,,,,,,,52.9,,
5053.069,87.7,87.7,115,90,,,,,,,,,,,,52.9,,
5053.069,87.7,87.7,115,90,,,,,,,,,,,,52.9,,
5053.219,87.68,87.68,115,90,,,,,34,64.84,,,,,,52.8,,
5053.219,87.68,87.68,115,90,,,,,34,64.84,,,,,,52.8,,
5053.219,87.68,87.68,115,90,,,,,34,64.84,,,,,,52.8,,
5053.219,87.68,87.68,115,90,,,,,34,64.84,,,,,,52.8,,
5053.219,87.68,87.68,115,90,,,,,34,64.84,,,,,,52.8,,
5053.219,87.68,87.68,115,90,,,,,34,64.84,,,,,,52.8,,
5053.219,87.68,87.68,115,90,,,,,34,64.84,,,,,,52.8,,
5053.369,87.63,87.63,115,90,,,,,,,,,,,,52.5,,
5053.369,87.63,87.63,115,90,,,,,,,,,,,,52.5,,
5053.369,87.63,87.63,115,90,,,,,,,,,,,,52.5,,
5053.369,87.63,87.63,115,90,,,,,,,,,,,,52.5,,
5053.369,87.63,87.63,115,90,,,,,,,,,,,,52.5,,
5053.519,87.59,87.59,115,90,,,,,,,,,,,,53.7,,
5053.519,87.59,87.59,115,90,,,,,,,,,,,,53.7,,
5053.519,87.59,87.59,115,90,,,,,,,,,,,,53.7,,
5053.519,87.59,87.59,115,90,,,,,,,,,,,,53.7,,
5053.519,87.59,87.59,115,90,,,,,,,,,,,,53.7,,
5053.669,87.53,87.53,115,90,,,,,,,,,,,,53.2,,
5053.669,87.53,87.53,115,90,,,,,,,,,,,,53.2,,
5053.669,87.53,87.53,115,90,,,,,,,,,,,,53.2,,
5053.669,87.53,87.53,115,90,,,,,,,,,,,,53.2,,
5053.669,87.53,87.53,115,90,,,,,,,,,,,,53.2,,
5053.82,87.47,87.47,115,90,,,,,,,,,,,,54.3,,
5053.82,87.47,87.47,115,90,,,,,,,,,,,,54.3,,
5053.82,87.47,87.47,115,90,,,,,,,,,,,,54.3,,
5053.82,87.47,87.47,115,90,,,,,,,,,,,,54.3,,
5053.82,87.47,87.47,115,90,,,,,,,,,,,,54.3,,
5053.97,87.44,87.44,115,90,,,,,,,,,,,,52.6,,
5053.97,87.44,87.44,115,90,,,,,,,,,,,,52.6,,
5053.97,87.44,87.44,115,90,,,,,,,,,,,,52.6,,
5053.97,87.44,87.44,115,90,,,,,,,,,,,,52.6,,
5053.97,87.44,87.44,115,90,,,,,,,,,,,,52.6,,
5054.119,87.39,87.39,115,90,,,,,,,,,,,,55.8,,
5054.119,87.39,87.39,115,90,,,,,,,,,,,,55.8,,
5054.119,87.39,87.39,115,90,,,,,,,,,,,,55.8,,
5054.119,87.39,87.39,115,90,,,,,,,,,,,,55.8,,
5054.119,87.39,87.39,115,90,,,,,,,,,,,,55.8,,
5054.269,87.34,87.34,115,90,,,,,34.52,64.94,,,,,,53.7,,
5054.269,87.34,87.34,115,90,,,,,34.52,64.94,,,,,,53.7,,
5054.269,87.34,87.34,115,90,,,,,34.52,64.94,,,,,,53.7,,
5054.269,87.34,87.34,115,90,,,,,34.52,64.94,,,,,,53.7,,
5054.269,87.34,87.34,115,90,,,,,34.52,64.94,,,,,,53.7,,
5054.269,87.34,87.34,115,90,,,,,34.52,64.94,,,,,,53.7,,
5054.269,87.34,87.34,115,90,,,,,34.52,64.94,,,,,,53.7,,
5054.42,87.32,87.32,115,90,,,,,,,,,,,,52.6,,
5054.42,87.32,87.32,115,90,,,,,,,,,,,,52.6,,
5054.42,87.32,87.32,115,90,,,,,,,,,,,,52.6,,
5054.42,87.32,87.32,115,90,,,,,,,,,,,,52.6,,
5054.42,87.32,87.32,115,90,,,,,,,,,,,,52.6,,
5054.569,87.31,87.31,115,90,,,,,,,,,,,,51.4,,
5054.569,87.31,87.31,115,90,,,,,,,,,,,,51.4,,
5054.569,87.31,87.31,115,90,,,,,,,,,,,,51.4,,
5054.569,87.31,87.31,115,90,,,,,,,,,,,,51.4,,
5054.569,87.31,87.31,115,90,,,,,,,,,,,,51.4,,
5054.719,87.23,87.23,115,90,,,,,,,,,,,,53.3,,
5054.719,87.23,87.23,115,90,,,,,,,,,,,,53.3,,
5054.719,87.23,87.23,115,90,,,,,,,,,,,,53.3,,
5054.719,87.23,87.23,115,90,,,,,,,,,,,,53.3,,
5054.719,87.23,87.23,115,90,,,,,,,,,,,,53.3,,
5054.869,87.18,87.18,115,90,,,,,,,,,,,,54.1,,
5054.869,87.18,87.18,115,90,,,,,,,,,,,,54.1,,
5054.869,87.18,87.18,115,90,,,,,,,,,,,,54.1,,
5054.869,87.18,87.18,115,90,,,,,,,,,,,,54.1,,
5054.869,87.18,87.18,115,90,,,,,,,,,,,,54.1,,
5055.02,87.14,87.14,115,90,,,,,,,,,,,,53.5,,
5055.02,87.14,87.14,115,90,,,,,,,,,,,,53.5,,
5055.02,87.14,87.14,115,90,,,,,,,,,,,,53.5,,
5055.02,87.14,87.14,115,90,,,,,,,,,,,,53.5,,
5055.02,87.14,87.14,115,90,,,,,,,,,,,,53.5,,
5055.17,87.13,87.13,115,90,,,,,,,,,,,,50.6,,
5055.17,87.13,87.13,115,90,,,,,,,,,,,,50.6,,
5055.17,87.13,87.13,115,90,,,,,,,,,,,,50.6,,
5055.17,87.13,87.13,115,90,,,,,,,,,,,,50.6,,
5055.17,87.13,87.13,115,90,,,,,,,,,,,,50.6,,
5055.32,87.07,87.07,115,90,,,,,34.8,65,,,,,,55,,
5055.32,87.07,87.07,115,90,,,,,34.8,65,,,,,,55,,
5055.32,87.07,87.07,115,90,,,,,34.8,65,,,,,,55,,
5055.32,87.07,87.07,115,90,,,,,34.8,65,,,,,,55,,
5055.32,87.07,87.07,115,90,,,,,34.8,65,,,,,,55,,
5055.32,87.07,87.07,115,90,,,,,34.8,65,,,,,,55,,
5055.32,87.07,87.07,115,90,,,,,34.8,65,,,,,,55,,
5055.479,87.02,87.02,115,90,,,,,,,,,,,,53.8,,
5055.479,87.02,87.02,115,90,,,,,,,,,,,,53.8,,
5055.479,87.02,87.02,115,90,,,,,,,,,,,,53.8,,
5055.479,87.02,87.02,115,90,,,,,,,,,,,,53.8,,
5055.479,87.02,87.02,115,90,,,,,,,,,,,,53.8,,
5055.63,87.01,87.01,115,90,,,,,,,,,,,,51.3,,
5055.63,87.01,87.01,115,90,,,,,,,,,,,,51.3,,
5055.63,87.01,87.01,115,90,,,,,,,,,,,,51.3,,
5055.63,87.01,87.01,115,90,,,,,,,,,,,,51.3,,
5055.63,87.01,87.01,115,90,,,,,,,,,,,,51.3,,
5055.779,86.98,86.98,115,90,,,,,,,,,,,,50.2,,
5055.779,86.98,86.98,115,90,,,,,,,,,,,,50.2,,
5055.779,86.98,86.98,115,90,,,,,,,,,,,,50.2,,
5055.779,86.98,86.98,115,90,,,,,,,,,,,,50.2,,
5055.779,86.98,86.98,115,90,,,,,,,,,,,,50.2,,
5055.929,86.95,86.95,115,90,,,,,,,,,,,,53,,
5055.929,86.95,86.95,115,90,,,,,,,,,,,,53,,
5055.929,86.95,86.95,115,90,,,,,,,,,,,,53,,
5055.929,86.95,86.95,115,90,,,,,,,,,,,,53,,
5055.929,86.95,86.95,115,90,,,,,,,,,,,,53,,
5056.08,86.89,86.89,115,90,,,,,,,,,,,,52,,
5056.08,86.89,86.89,115,90,,,,,,,,,,,,52,,
5056.08,86.89,86.89,115,90,,,,,,,,,,,,52,,
5056.08,86.89,86.89,115,90,,,,,,,,,,,,52,,
5056.08,86.89,86.89,115,90,,,,,,,,,,,,52,,
5056.23,86.85,86.85,115,90,,,,,35.02,65.02,,,,,,54,,
5056.23,86.85,86.85,115,90,,,,,35.02,65.02,,,,,,54,,
5056.23,86.85,86.85,115,90,,,,,35.02,65.02,,,,,,54,,
5056.23,86.85,86.85,115,90,,,,,35.02,65.02,,,,,,54,,
5056.23,86.85,86.85,115,90,,,,,35.02,65.02,,,,,,54,,
5056.23,86.85,86.85,115,90,,,,,35.02,65.02,,,,,,54,,
5056.23,86.85,86.85,115,90,,,,,35.02,65.02,,,,,,54,,
5056.379,86.8,86.8,115,90,,,,,,,,,,,,53.8,,
5056.379,86.8,86.8,115,90,,,,,,,,,,,,53.8,,
5056.379,86.8,86.8,115,90,,,,,,,,,,,,53.8,,
5056.379,86.8,86.8,115,90,,,,,,,,,,,,53.8,,
5056.379,86.8,86.8,115,90,,,,,,,,,,,,53.8,,
5056.529,86.78,86.78,115,90,,,,,,,,,,,,53.5,,
5056.529,86.78,86.78,115,90,,,,,,,,,,,,53.5,,
5056.529,86.78,86.78,115,90,,,,,,,,,,,,53.5,,
5056.529,86.78,86.78,115,90,,,,,,,,,,,,53.5,,
5056.529,86.78,86.78,115,90,,,,,,,,,,,,53.5,,
5056.679,86.74,86.74,115,90,,,,,,,,,,,,51.9,,
5056.679,86.74,86.74,115,90,,,,,,,,,,,,51.9,,
5056.679,86.74,86.74,115,90,,,,,,,,,,,,51.9,,
5056.679,86.74,86.74,115,90,,,,,,,,,,,,51.9,,
5056.679,86.74,86.74,115,90,,,,,,,,,,,,51.9,,
5056.83,86.73,86.73,115,90,,,,,,,,,,,,50.1,,
5056.83,86.73,86.73,115,90,,,,,,,,,,,,50.1,,
5056.83,86.73,86.73,115,90,,,,,,,,,,,,50.1,,
5056.83,86.73,86.73,115,90,,,,,,,,,,,,50.1,,
5056.83,86.73,86.73,115,90,,,,,,,,,,,,50.1,,
5056.979,86.72,86.72,115,90,,,,,,,,,,,,51.1,,
5056.979,86.72,86.72,115,90,,,,,,,,,,,,51.1,,
5056.979,86.72,86.72,115,90,,,,,,,,,,,,51.1,,
5056.979,86.72,86.72,115,90,,,,,,,,,,,,51.1,,
5056.979,86.72,86.72,115,90,,,,,,,,,,,,51.1,,
5057.129,86.64,86.64,115,90,,,,,,,,,,,,52.5,,
5057.129,86.64,86.64,115,90,,,,,,,,,,,,52.5,,
5057.129,86.64,86.64,115,90,,,,,,,,,,,,52.5,,
5057.129,86.64,86.64,115,90,,,,,,,,,,,,52.5,,
5057.129,86.64,86.64,115,90,,,,,,,,,,,,52.5,,
5057.28,86.62,86.62,115,90,,,,,,,,,,,,53.6,,
5057.28,86.62,86.62,115,90,,,,,,,,,,,,53.6,,
5057.28,86.62,86.62,115,90,,,,,,,,,,,,53.6,,
5057.28,86.62,86.62,115,90,,,,,,,,,,,,53.6,,
5057.28,86.62,86.62,115,90,,,,,,,,,,,,53.6,,
5057.3,,,,,,,,,35.16,65.12,,,,,,,,
5057.3,,,,,,,,,35.16,65.12,,,,,,,,
5057.429,86.59,86.59,115,90,,,,,,,,,,,,51.4,,
5057.429,86.59,86.59,115,90,,,,,,,,,,,,51.4,,
5057.429,86.59,86.59,115,90,,,,,,,,,,,,51.4,,
5057.429,86.59,86.59,115,90,,,,,,,,,,,,51.4,,
5057.429,86.59,86.59,115,90,,,,,,,,,,,,51.4,,
5057.579,86.55,86.55,115,90,,,,,,,,,,,,53.3,,
5057.579,86.55,86.55,115,90,,,,,,,,,,,,53.3,,
5057.579,86.55,86.55,115,90,,,,,,,,,,,,53.3,,
5057.579,86.55,86.55,115,90,,,,,,,,,,,,53.3,,
5057.579,86.55,86.55,115,90,,,,,,,,,,,,53.3,,
5057.729,86.53,86.53,115,90,,,,,,,,,,,,51.7,,
5057.729,86.53,86.53,115,90,,,,,,,,,,,,51.7,,
5057.729,86.53,86.53,115,90,,,,,,,,,,,,51.7,,
5057.729,86.53,86.53,115,90,,,,,,,,,,,,51.7,,
5057.729,86.53,86.53,115,90,,,,,,,,,,,,51.7,,
5057.879,86.46,86.46,115,90,,,,,,,,,,,,54,,
5057.879,86.46,86.46,115,90,,,,,,,,,,,,54,,
5057.879,86.46,86.46,115,90,,,,,,,,,,,,54,,
5057.879,86.46,86.46,115,90,,,,,,,,,,,,54,,
5057.879,86.46,86.46,115,90,,,,,,,,,,,,54,,
5058.029,86.45,86.45,115,90,,,,,,,,,,,,53.1,,
5058.029,86.45,86.45,115,90,,,,,,,,,,,,53.1,,
5058.029,86.45,86.45,115,90,,,,,,,,,,,,53.1,,
5058.029,86.45,86.45,115,90,,,,,,,,,,,,53.1,,
5058.029,86.45,86.45,115,90,,,,,,,,,,,,53.1,,
5058.18,86.4,86.4,115,90,,,,,,,,,,,,54.4,,
5058.18,86.4,86.4,115,90,,,,,,,,,,,,54.4,,
5058.18,86.4,86.4,115,90,,,,,,,,,,,,54.4,,
5058.18,86.4,86.4,115,90,,,,,,,,,,,,54.4,,
5058.18,86.4,86.4,115,90,,,,,,,,,,,,54.4,,
5058.332,86.4,86.4,115,90,,,,,35.24,65.06,,,,,,52,,
5058.332,86.4,86.4,115,90,,,,,35.24,65.06,,,,,,52,,
5058.332,86.4,86.4,115,90,,,,,35.24,65.06,,,,,,52,,
5058.332,86.4,86.4,115,90,,,,,35.24,65.06,,,,,,52,,
5058.332,86.4,86.4,115,90,,,,,35.24,65.06,,,,,,52,,
5058.332,86.4,86.4,115,90,,,,,35.24,65.06,,,,,,52,,
5058.332,86.4,86.4,115,90,,,,,35.24,65.06,,,,,,52,,
5058.479,86.37,86.37,115,90,,,,,,,,,,,,52.3,,
5058.479,86.37,86.37,115,90,,,,,,,,,,,,52.3,,
5058.479,86.37,86.37,115,90,,,,,,,,,,,,52.3,,
5058.479,86.37,86.37,115,90,,,,,,,,,,,,52.3,,
5058.479,86.37,86.37,115,90,,,,,,,,,,,,52.3,,
5058.63,86.33,86.33,115,90,,,,,,,,,,,,51.7,,
5058.63,86.33,86.33,115,90,,,,,,,,,,,,51.7,,
5058.63,86.33,86.33,115,90,,,,,,,,,,,,51.7,,
5058.63,86.33,86.33,115,90,,,,,,,,,,,,51.7,,
5058.63,86.33,86.33,115,90,,,,,,,,,,,,51.7,,
5058.779,86.28,86.28,115,90,,,,,,,,,,,,54.1,,
5058.779,86.28,86.28,115,90,,,,,,,,,,,,54.1,,
5058.779,86.28,86.28,115,90,,,,,,,,,,,,54.1,,
5058.779,86.28,86.28,115,90,,,,,,,,,,,,54.1,,
5058.779,86.28,86.28,115,90,,,,,,,,,,,,54.1,,
5058.93,86.28,86.28,115,90,,,,,,,,,,,,51.7,,
5058.93,86.28,86.28,115,90,,,,,,,,,,,,51.7,,
5058.93,86.28,86.28,115,90,,,,,,,,,,,,51.7,,
5058.93,86.28,86.28,115,90,,,,,,,,,,,,51.7,,
5058.93,86.28,86.28,115,90,,,,,,,,,,,,51.7,,
5059.08,86.22,86.22,115,90,,,,,,,,,,,,53,,
5059.08,86.22,86.22,115,90,,,,,,,,,,,,53,,
5059.08,86.22,86.22,115,90,,,,,,,,,,,,53,,
5059.08,86.22,86.22,115,90,,,,,,,,,,,,53,,
5059.08,86.22,86.22,115,90,,,,,,,,,,,,53,,
5059.229,86.22,86.22,115,90,,,,,35.48,65.07,,,,,,51.2,,
5059.229,86.22,86.22,115,90,,,,,35.48,65.07,,,,,,51.2,,
5059.229,86.22,86.22,115,90,,,,,35.48,65.07,,,,,,51.2,,
5059.229,86.22,86.22,115,90,,,,,35.48,65.07,,,,,,51.2,,
5059.229,86.22,86.22,115,90,,,,,35.48,65.07,,,,,,51.2,,
5059.229,86.22,86.22,115,90,,,,,35.48,65.07,,,,,,51.2,,
5059.229,86.22,86.22,115,90,,,,,35.48,65.07,,,,,,51.2,,
5059.379,86.16,86.16,115,90,,,,,,,,,,,,51.6,,
5059.379,86.16,86.16,115,90,,,,,,,,,,,,51.6,,
5059.379,86.16,86.16,115,90,,,,,,,,,,,,51.6,,
5059.379,86.16,86.16,115,90,,,,,,,,,,,,51.6,,
5059.379,86.16,86.16,115,90,,,,,,,,,,,,51.6,,
5059.53,86.16,86.16,115,90,,,,,,,,,,,,53.6,,
5059.53,86.16,86.16,115,90,,,,,,,,,,,,53.6,,
5059.53,86.16,86.16,115,90,,,,,,,,,,,,53.6,,
5059.53,86.16,86.16,115,90,,,,,,,,,,,,53.6,,
5059.53,86.16,86.16,115,90,,,,,,,,,,,,53.6,,
5059.68,86.12,86.12,115,90,,,,,,,,,,,,51.5,,
5059.68,86.12,86.12,115,90,,,,,,,,,,,,51.5,,
5059.68,86.12,86.12,115,90,,,,,,,,,,,,51.5,,
5059.68,86.12,86.12,115,90,,,,,,,,,,,,51.5,,
5059.68,86.12,86.12,115,90,,,,,,,,,,,,51.5,,
5059.829,86.07,86.07,115,90,,,,,,,,,,,,49.9,,
5059.829,86.07,86.07,115,90,,,,,,,,,,,,49.9,,
5059.829,86.07,86.07,115,90,,,,,,,,,,,,49.9,,
5059.829,86.07,86.07,115,90,,,,,,,,,,,,49.9,,
5059.829,86.07,86.07,115,90,,,,,,,,,,,,49.9,,
5059.98,86.07,86.07,115,90,,,,,,,,,,,,52.2,,
5059.98,86.07,86.07,115,90,,,,,,,,,,,,52.2,,
5059.98,86.07,86.07,115,90,,,,,,,,,,,,52.2,,
5059.98,86.07,86.07,115,90,,,,,,,,,,,,52.2,,
5059.98,86.07,86.07,115,90,,,,,,,,,,,,52.2,,
5060.129,86.01,86.01,115,90,,,,,,,,,,,,54.3,,
5060.129,86.01,86.01,115,90,,,,,,,,,,,,54.3,,
5060.129,86.01,86.01,115,90,,,,,,,,,,,,54.3,,
5060.129,86.01,86.01,115,90,,,,,,,,,,,,54.3,,
5060.129,86.01,86.01,115,90,,,,,,,,,,,,54.3,,
5060.279,85.99,85.99,115,90,,,,,35.78,65.05,,,,,,50.9,,
5060.279,85.99,85.99,115,90,,,,,35.78,65.05,,,,,,50.9,,
5060.279,85.99,85.99,115,90,,,,,35.78,65.05,,,,,,50.9,,
5060.279,85.99,85.99,115,90,,,,,35.78,65.05,,,,,,50.9,,
5060.279,85.99,85.99,115,90,,,,,35.78,65.05,,,,,,50.9,,
5060.279,85.99,85.99,115,90,,,,,35.78,65.05,,,,,,50.9,,
5060.279,85.99,85.99,115,90,,,,,35.78,65.05,,,,,,50.9,,
5060.43,85.93,85.93,115,90,,,,,,,,,,,,51.3,,
5060.43,85.93,85.93,115,90,,,,,,,,,,,,51.3,,
5060.43,85.93,85.93,115,90,,,,,,,,,,,,51.3,,
5060.43,85.93,85.93,115,90,,,,,,,,,,,,51.3,,
5060.43,85.93,85.93,115,90,,,,,,,,,,,,51.3,,
5060.579,85.9,85.9,115,90,,,,,,,,,,,,52.4,,
5060.579,85.9,85.9,115,90,,,,,,,,,,,,52.4,,
5060.579,85.9,85.9,115,90,,,,,,,,,,,,52.4,,
5060.579,85.9,85.9,115,90,,,,,,,,,,,,52.4,,
5060.579,85.9,85.9,115,90,,,,,,,,,,,,52.4,,
5060.729,85.87,85.87,115,90,,,,,,,,,,,,51.4,,
5060.729,85.87,85.87,115,90,,,,,,,,,,,,51.4,,
5060.729,85.87,85.87,115,90,,,,,,,,,,,,51.4,,
5060.729,85.87,85.87,115,90,,,,,,,,,,,,51.4,,
5060.729,85.87,85.87,115,90,,,,,,,,,,,,51.4,,
5060.879,85.85,85.85,115,90,,,,,,,,,,,,52,,
5060.879,85.85,85.85,115,90,,,,,,,,,,,,52,,
5060.879,85.85,85.85,115,90,,,,,,,,,,,,52,,
5060.879,85.85,85.85,115,90,,,,,,,,,,,,52,,
5060.879,85.85,85.85,115,90,,,,,,,,,,,,52,,
5061.029,85.82,85.82,115,90,,,,,,,,,,,,52.5,,
5061.029,85.82,85.82,115,90,,,,,,,,,,,,52.5,,
5061.029,85.82,85.82,115,90,,,,,,,,,,,,52.5,,
5061.029,85.82,85.82,115,90,,,,,,,,,,,,52.5,,
5061.029,85.82,85.82,115,90,,,,,,,,,,,,52.5,,
5061.179,85.78,85.78,115,90,,,,,,,,,,,,52.1,,
5061.179,85.78,85.78,115,90,,,,,,,,,,,,52.1,,
5061.179,85.78,85.78,115,90,,,,,,,,,,,,52.1,,
5061.179,85.78,85.78,115,90,,,,,,,,,,,,52.1,,
5061.179,85.78,85.78,115,90,,,,,,,,,,,,52.1,,
5061.329,85.76,85.76,115,90,,,,,35.92,65.09,,,,,,49.7,,
5061.329,85.76,85.76,115,90,,,,,35.92,65.09,,,,,,49.7,,
5061.329,85.76,85.76,115,90,,,,,35.92,65.09,,,,,,49.7,,
5061.329,85.76,85.76,115,90,,,,,35.92,65.09,,,,,,49.7,,
5061.329,85.76,85.76,115,90,,,,,35.92,65.09,,,,,,49.7,,
5061.329,85.76,85.76,115,90,,,,,35.92,65.09,,,,,,49.7,,
5061.329,85.76,85.76,115,90,,,,,35.92,65.09,,,,,,49.7,,
5061.479,85.75,85.75,115,90,,,,,,,,,,,,48.3,,
5061.479,85.75,85.75,115,90,,,,,,,,,,,,48.3,,
5061.479,85.75,85.75,115,90,,,,,,,,,,,,48.3,,
5061.479,85.75,85.75,115,90,,,,,,,,,,,,48.3,,
5061.479,85.75,85.75,115,90,,,,,,,,,,,,48.3,,
5061.629,85.68,85.68,115,90,,,,,,,,,,,,51.9,,
5061.629,85.68,85.68,115,90,,,,,,,,,,,,51.9,,
5061.629,85.68,85.68,115,90,,,,,,,,,,,,51.9,,
5061.629,85.68,85.68,115,90,,,,,,,,,,,,51.9,,
5061.629,85.68,85.68,115,90,,,,,,,,,,,,51.9,,
5061.78,85.63,85.63,115,90,,,,,,,,,,,,52.7,,
5061.78,85.63,85.63,115,90,,,,,,,,,,,,52.7,,
5061.78,85.63,85.63,115,90,,,,,,,,,,,,52.7,,
5061.78,85.63,85.63,115,90,,,,,,,,,,,,52.7,,
5061.78,85.63,85.63,115,90,,,,,,,,,,,,52.7,,
5061.929,85.59,85.59,115,90,,,,,,,,,,,,51.6,,
5061.929,85.59,85.59,115,90,,,,,,,,,,,,51.6,,
5061.929,85.59,85.59,115,90,,,,,,,,,,,,51.6,,
5061.929,85.59,85.59,115,90,,,,,,,,,,,,51.6,,
5061.929,85.59,85.59,115,90,,,,,,,,,,,,51.6,,
5062.079,85.55,85.55,115,90,,,,,,,,,,,,51.5,,
5062.079,85.55,85.55,115,90,,,,,,,,,,,,51.5,,
5062.079,85.55,85.55,115,90,,,,,,,,,,,,51.5,,
5062.079,85.55,85.55,115,90,,,,,,,,,,,,51.5,,
5062.079,85.55,85.55,115,90,,,,,,,,,,,,51.5,,
5062.229,85.52,85.52,115,90,,,,,,,,,,,,50.7,,
5062.229,85.52,85.52,115,90,,,,,,,,,,,,50.7,,
5062.229,85.52,85.52,115,90,,,,,,,,,,,,50.7,,
5062.229,85.52,85.52,115,90,,,,,,,,,,,,50.7,,
5062.229,85.52,85.52,115,90,,,,,,,,,,,,50.7,,
5062.379,85.5,85.5,115,90,,,,,36.21,65.07,,,,,,51.3,,
5062.379,85.5,85.5,115,90,,,,,36.21,65.07,,,,,,51.3,,
5062.379,85.5,85.5,115,90,,,,,36.21,65.07,,,,,,51.3,,
5062.379,85.5,85.5,115,90,,,,,36.21,65.07,,,,,,51.3,,
5062.379,85.5,85.5,115,90,,,,,36.21,65.07,,,,,,51.3,,
5062.379,85.5,85.5,115,90,,,,,36.21,65.07,,,,,,51.3,,
5062.379,85.5,85.5,115,90,,,,,36.21,65.07,,,,,,51.3,,
5062.529,85.49,85.49,115,90,,,,,,,,,,,,50.8,,
5062.529,85.49,85.49,115,90,,,,,,,,,,,,50.8,,
5062.529,85.49,85.49,115,90,,,,,,,,,,,,50.8,,
5062.529,85.49,85.49,115,90,,,,,,,,,,,,50.8,,
5062.529,85.49,85.49,115,90,,,,,,,,,,,,50.8,,
5062.679,85.46,85.46,115,90,,,,,,,,,,,,50.1,,
5062.679,85.46,85.46,115,90,,,,,,,,,,,,50.1,,
5062.679,85.46,85.46,115,90,,,,,,,,,,,,50.1,,
5062.679,85.46,85.46,115,90,,,,,,,,,,,,50.1,,
5062.679,85.46,85.46,115,90,,,,,,,,,,,,50.1,,
5062.829,85.44,85.44,115,90,,,,,,,,,,,,51.5,,
5062.829,85.44,85.44,115,90,,,,,,,,,,,,51.5,,
5062.829,85.44,85.44,115,90,,,,,,,,,,,,51.5,,
5062.829,85.44,85.44,115,90,,,,,,,,,,,,51.5,,
5062.829,85.44,85.44,115,90,,,,,,,,,,,,51.5,,
