timeSinceBootSeconds,stage1TempC,stage1FilteredTempC,stage1SetTempC,dataQLiquidStg1
95.319,0,0,0,0
95.404,91.11,91.18,90,0
95.419,0,0,0,48.4
95.504,91.11,91.17,90,0
95.519,0,0,0,0
95.604,91.11,91.17,90,0
95.619,0,0,0,0
95.704,90.99,91.16,90,0
95.719,0,0,0,0
95.804,90.99,91.14,90,0
95.819,0,0,0,0
95.904,90.99,91.12,90,0
95.919,0,0,0,0
96.004,90.99,91.1,90,0
96.019,0,0,0,0
96.104,90.99,91.07,90,0
96.119,0,0,0,0
96.204,90.99,91.05,90,0
96.219,0,0,0,0
96.304,90.99,91.03,90,0
96.319,0,0,0,0
96.404,91.11,91.01,90,0
96.419,0,0,0,0
96.504,90.99,91.01,90,48.62
96.519,0,0,0,0
96.604,90.99,91,90,0
96.619,0,0,0,0
96.704,90.87,91,90,0
96.719,0,0,0,0
96.804,90.99,90.99,90,0
96.819,0,0,0,0
96.904,90.99,90.98,90,0
96.919,0,0,0,0
97.005,90.99,90.98,90,0
97.02,0,0,0,0
97.104,90.99,90.98,90,0
97.119,0,0,0,0
97.204,90.87,90.97,90,0
97.219,0,0,0,0
97.304,90.87,90.97,90,0
97.319,0,0,0,0
97.405,90.75,90.95,90,0
97.419,0,0,0,0
97.504,90.99,90.93,90,49.61
97.519,0,0,0,0
97.604,90.99,90.92,90,0
97.619,0,0,0,0
97.704,90.87,90.91,90,0
97.719,0,0,0,0
97.804,90.99,90.91,90,0
97.819,0,0,0,0
97.904,90.87,90.9,90,0
97.919,0,0,0,0
98.004,90.75,90.89,90,0
98.019,0,0,0,0
98.104,90.87,90.88,90,0
98.119,0,0,0,0
98.204,90.75,90.86,90,0
98.219,0,0,0,0
98.304,90.75,90.84,90,0
98.319,0,0,0,0
98.404,90.75,90.82,90,0
98.419,0,0,0,0
98.504,90.75,90.8,90,49.5
98.519,0,0,0,0
98.604,90.75,90.79,90,0
98.62,0,0,0,0
98.704,90.75,90.77,90,0
98.719,0,0,0,0
98.804,90.63,90.76,90,0
98.819,0,0,0,0
98.904,90.75,90.75,90,0
98.919,0,0,0,0
99.004,90.75,90.74,90,0
99.019,0,0,0,0
99.104,90.63,90.73,90,0
99.119,0,0,0,0
99.204,90.75,90.72,90,0
99.219,0,0,0,0
99.304,90.75,90.72,90,0
99.319,0,0,0,0
99.404,90.63,90.72,90,0
99.419,0,0,0,0
99.504,90.63,90.72,90,49.54
99.519,0,0,0,0
99.604,90.63,90.71,90,0
99.619,0,0,0,0
99.704,90.63,90.69,90,0
99.719,0,0,0,0
99.804,90.75,90.68,90,0
99.819,0,0,0,0
99.904,90.63,90.67,90,0
99.919,0,0,0,0
100.004,90.63,90.67,90,0
100.019,0,0,0,0
100.104,90.63,90.66,90,0
100.119,0,0,0,0
100.204,90.63,90.66,90,0
100.219,0,0,0,0
100.304,90.52,90.65,90,0
100.319,0,0,0,0
100.404,90.52,90.63,90,0
100.419,0,0,0,0
100.504,90.52,90.61,90,50.22
100.519,0,0,0,0
100.604,90.52,90.59,90,0
100.619,0,0,0,0
100.704,90.63,90.57,90,0
100.72,0,0,0,0
100.804,90.63,90.56,90,0
100.819,0,0,0,0
100.904,90.52,90.56,90,0
100.919,0,0,0,0
101.004,90.52,90.56,90,0
101.019,0,0,0,0
101.104,90.63,90.55,90,0
101.119,0,0,0,0
101.204,90.52,90.55,90,0
101.219,0,0,0,0
101.304,90.52,90.55,90,0
101.319,0,0,0,0
101.404,90.52,90.54,90,0
101.419,0,0,0,0
101.504,90.52,90.54,90,50.43
101.519,0,0,0,0
101.604,90.52,90.53,90,0
101.619,0,0,0,0
101.704,90.4,90.52,90,0
101.719,0,0,0,0
101.804,90.52,90.52,90,0
101.819,0,0,0,0
101.904,90.52,90.51,90,0
101.919,0,0,0,0
102.004,90.52,90.51,90,0
102.019,0,0,0,0
102.104,90.4,90.5,90,0
102.119,0,0,0,0
102.204,90.4,90.49,90,0
102.219,0,0,0,0
102.304,90.4,90.47,90,0
102.319,0,0,0,0
102.405,90.4,90.46,90,0
102.424,0,0,0,0
102.505,90.52,90.45,90,50.71
102.52,0,0,0,0
102.605,90.4,90.45,90,0
102.62,0,0,0,0
102.705,90.4,90.45,90,0
102.72,0,0,0,0
102.805,90.52,90.44,90,0
102.82,0,0,0,0
102.905,90.4,90.45,90,0
102.92,0,0,0,0
103.004,90.4,90.44,90,0
103.019,0,0,0,0
103.105,90.4,90.44,90,0
103.12,0,0,0,0
103.205,90.52,90.44,90,0
103.22,0,0,0,0
103.305,90.52,90.44,90,0
103.32,0,0,0,0
103.405,90.4,90.45,90,0
103.42,0,0,0,0
103.505,90.4,90.44,90,51.15
103.52,0,0,0,0
103.605,90.4,90.44,90,0
103.62,0,0,0,0
103.705,90.4,90.43,90,0
103.72,0,0,0,0
103.805,90.4,90.42,90,0
103.819,0,0,0,0
103.905,90.4,90.41,90,0
103.92,0,0,0,0
104.005,90.4,90.41,90,0
104.02,0,0,0,0
104.105,90.4,90.4,90,0
104.12,0,0,0,0
104.205,90.4,90.4,90,0
104.22,0,0,0,0
104.305,90.4,90.39,90,0
104.32,0,0,0,0
104.405,90.4,90.38,90,0
104.42,0,0,0,0
104.505,90.28,90.38,90,51.39
104.52,0,0,0,0
104.605,90.28,90.37,90,0
104.62,0,0,0,0
104.705,90.4,90.36,90,0
104.72,0,0,0,0
104.805,90.28,90.36,90,0
104.82,0,0,0,0
104.905,90.28,90.36,90,0
104.92,0,0,0,0
105.005,90.28,90.35,90,0
105.02,0,0,0,0
105.105,90.28,90.34,90,0
105.12,0,0,0,0
105.205,90.28,90.33,90,0
105.22,0,0,0,0
105.305,90.4,90.31,90,0
105.32,0,0,0,0
105.405,90.28,90.31,90,0
105.42,0,0,0,0
105.505,90.28,90.3,90,51.79
105.52,0,0,0,0
105.605,90.28,90.3,90,0
105.62,0,0,0,0
105.705,90.28,90.29,90,0
105.72,0,0,0,0
105.805,90.28,90.29,90,0
105.82,0,0,0,0
105.905,90.28,90.28,90,0
105.92,0,0,0,0
106.005,90.28,90.28,90,0
106.02,0,0,0,0
106.105,90.28,90.28,90,0
106.12,0,0,0,0
106.205,90.28,90.28,90,0
106.22,0,0,0,0
106.305,90.28,90.27,90,0
106.32,0,0,0,0
106.405,90.16,90.27,90,0
106.42,0,0,0,0
106.505,90.28,90.26,90,0
106.52,0,0,0,52.17
106.606,90.28,90.26,90,0
106.621,0,0,0,0
106.705,90.28,90.26,90,0
106.72,0,0,0,0
106.806,90.28,90.26,90,0
106.82,0,0,0,0
106.905,90.16,90.27,90,0
106.92,0,0,0,0
107.005,90.16,90.26,90,0
107.02,0,0,0,0
107.105,90.28,90.26,90,0
107.12,0,0,0,0
107.205,90.28,90.25,90,0
107.22,0,0,0,0
107.305,90.16,90.24,90,0
107.32,0,0,0,0
107.405,90.28,90.24,90,0
107.42,0,0,0,0
107.505,90.28,90.23,90,0
107.52,0,0,0,0
107.605,90.16,90.23,90,52.43
107.62,0,0,0,0
107.705,90.28,90.23,90,0
107.72,0,0,0,0
107.805,90.16,90.23,90,0
107.82,0,0,0,0
107.905,90.28,90.22,90,0
107.92,0,0,0,0
108.005,90.16,90.21,90,0
108.02,0,0,0,0
108.105,90.16,90.21,90,0
108.122,0,0,0,0
108.205,90.28,90.21,90,0
108.22,0,0,0,0
108.305,90.28,90.21,90,0
108.32,0,0,0,0
108.405,90.16,90.21,90,0
108.42,0,0,0,0
108.505,90.16,90.21,90,0
108.52,0,0,0,0
108.605,90.28,90.2,90,52.78
108.62,0,0,0,0
108.705,90.16,90.2,90,0
108.72,0,0,0,0
108.805,90.16,90.2,90,0
108.82,0,0,0,0
108.905,90.16,90.19,90,0
108.92,0,0,0,0
109.005,90.16,90.19,90,0
109.02,0,0,0,0
109.105,90.16,90.19,90,0
109.121,0,0,0,0
109.205,90.28,90.19,90,0
109.22,0,0,0,0
109.305,90.16,90.2,90,0
109.32,0,0,0,0
109.405,90.28,90.2,90,0
109.42,0,0,0,0
109.505,90.16,90.21,90,0
109.52,0,0,0,0
109.605,90.16,90.21,90,53.11
109.62,0,0,0,0
109.705,90.16,90.21,90,0
109.72,0,0,0,0
109.805,90.28,90.2,90,0
109.82,0,0,0,0
109.905,90.16,90.2,90,0
109.92,0,0,0,0
110.005,90.28,90.19,90,0
110.02,0,0,0,0
110.105,90.16,90.2,90,0
110.12,0,0,0,0
110.205,90.28,90.2,90,0
110.22,0,0,0,0
110.305,90.16,90.21,90,0
110.32,0,0,0,0
110.405,90.28,90.22,90,0
110.42,0,0,0,0
110.505,90.16,90.22,90,0
110.52,0,0,0,0
110.605,90.28,90.23,90,53.38
110.62,0,0,0,0
110.705,90.16,90.23,90,0
110.72,0,0,0,0
110.805,90.16,90.23,90,0
110.82,0,0,0,0
110.905,90.16,90.22,90,0
110.92,0,0,0,0
111.005,90.16,90.21,90,0
111.02,0,0,0,0
111.105,90.16,90.21,90,0
111.12,0,0,0,0
111.205,90.16,90.2,90,0
111.22,0,0,0,0
111.305,90.28,90.2,90,0
111.32,0,0,0,0
111.405,90.16,90.2,90,0
111.42,0,0,0,0
111.505,90.16,90.2,90,0
111.52,0,0,0,0
111.605,90.28,90.19,90,53.84
111.62,0,0,0,0
111.705,90.16,90.19,90,0
111.72,0,0,0,0
111.805,90.16,90.19,90,0
111.82,0,0,0,0
111.905,90.16,90.19,90,0
111.92,0,0,0,0
112.005,90.28,90.19,90,0
112.02,0,0,0,0
112.105,90.16,90.19,90,0
112.12,0,0,0,0
112.205,90.16,90.19,90,0
112.22,0,0,0,0
112.305,90.16,90.2,90,0
112.32,0,0,0,0
112.405,90.16,90.2,90,0
112.425,0,0,0,0
112.505,90.16,90.2,90,0
112.524,0,0,0,0
112.606,90.16,90.19,90,53.99
112.621,0,0,0,0
112.706,90.16,90.19,90,0
112.721,0,0,0,0
112.806,90.16,90.19,90,0
112.821,0,0,0,0
112.906,90.28,90.18,90,0
112.921,0,0,0,0
113.006,90.16,90.18,90,0
113.021,0,0,0,0
113.107,90.28,90.18,90,0
113.122,0,0,0,0
113.206,90.16,90.19,90,0
113.221,0,0,0,0
113.306,90.28,90.19,90,0
113.321,0,0,0,0
113.407,90.28,90.2,90,0
113.422,0,0,0,0
113.506,90.28,90.21,90,0
113.521,0,0,0,0
113.606,90.16,90.22,90,54.3
113.621,0,0,0,0
113.706,90.16,90.22,90,0
113.721,0,0,0,0
113.806,90.16,90.22,90,0
113.821,0,0,0,0
113.906,90.16,90.21,90,0
113.921,0,0,0,0
114.006,90.28,90.21,90,0
114.021,0,0,0,0
114.106,90.28,90.22,90,0
114.121,0,0,0,0
114.206,90.16,90.23,90,0
114.221,0,0,0,0
114.306,90.16,90.24,90,0
114.322,0,0,0,0
114.406,90.28,90.24,90,0
114.421,0,0,0,0
114.506,90.28,90.24,90,0
114.521,0,0,0,0
114.606,90.16,90.24,90,54.55
114.621,0,0,0,0
114.706,90.28,90.24,90,0
114.721,0,0,0,0
114.806,90.28,90.25,90,0
114.821,0,0,0,0
114.906,90.16,90.25,90,0
114.921,0,0,0,0
115.006,90.28,90.25,90,0
115.021,0,0,0,0
115.106,90.16,90.25,90,0
115.121,0,0,0,0
115.207,90.16,90.24,90,0
115.222,0,0,0,0
115.306,90.16,90.23,90,0
115.321,0,0,0,0
115.406,90.28,90.23,90,0
115.421,0,0,0,0
115.506,90.16,90.23,90,0
115.521,0,0,0,0
115.606,90.28,90.23,90,54.9
115.621,0,0,0,0
115.706,90.28,90.24,90,0
115.721,0,0,0,0
115.806,90.28,90.24,90,0
115.821,0,0,0,0
115.906,90.28,90.25,90,0
115.921,0,0,0,0
116.006,90.16,90.26,90,0
116.021,0,0,0,0
116.106,90.28,90.26,90,0
116.121,0,0,0,0
116.206,90.28,90.26,90,0
116.221,0,0,0,0
116.306,90.28,90.26,90,0
116.321,0,0,0,0
116.406,90.28,90.26,90,0
116.422,0,0,0,0
116.506,90.28,90.26,90,0
116.521,0,0,0,0
116.606,90.28,90.27,90,55.18
116.621,0,0,0,0
116.706,90.28,90.27,90,0
116.721,0,0,0,0
116.806,90.28,90.27,90,0
116.821,0,0,0,0
116.906,90.28,90.27,90,0
116.921,0,0,0,0
117.007,90.28,90.28,90,0
117.022,0,0,0,0
117.106,90.28,90.28,90,0
117.121,0,0,0,0
117.206,90.28,90.28,90,0
117.221,0,0,0,0
117.306,90.16,90.28,90,0
117.321,0,0,0,0
117.406,90.16,90.27,90,0
117.421,0,0,0,0
117.506,90.16,90.26,90,0
117.521,0,0,0,0
117.606,90.16,90.24,90,55.58
117.621,0,0,0,0
117.706,90.28,90.24,90,0
117.721,0,0,0,0
117.806,90.28,90.23,90,0
117.821,0,0,0,0
117.907,90.28,90.23,90,0
117.922,0,0,0,0
118.006,90.28,90.24,90,0
118.021,0,0,0,0
118.106,90.28,90.24,90,0
118.121,0,0,0,0
118.206,90.28,90.25,90,0
118.221,0,0,0,0
118.306,90.28,90.26,90,0
118.321,0,0,0,0
118.406,90.28,90.27,90,0
118.421,0,0,0,0
118.506,90.28,90.27,90,0
118.521,0,0,0,0
118.606,90.28,90.28,90,55.74
118.621,0,0,0,0
118.706,90.28,90.28,90,0
118.721,0,0,0,0
118.807,90.16,90.28,90,0
118.822,0,0,0,0
118.906,90.28,90.28,90,0
118.921,0,0,0,0
119.006,90.28,90.27,90,0
119.021,0,0,0,0
119.106,90.28,90.27,90,0
119.121,0,0,0,0
119.206,90.28,90.27,90,0
119.221,0,0,0,0
119.306,90.28,90.27,90,0
119.321,0,0,0,0
119.406,90.28,90.27,90,0
119.421,0,0,0,0
119.506,90.16,90.27,90,0
119.521,0,0,0,0
119.606,90.28,90.26,90,56.13
119.621,0,0,0,0
119.706,90.16,90.26,90,0
119.721,0,0,0,0
119.806,90.28,90.26,90,0
119.821,0,0,0,0
119.906,90.28,90.26,90,0
119.921,0,0,0,0
120.006,90.28,90.25,90,0
120.021,0,0,0,0
120.106,90.28,90.25,90,0
120.121,0,0,0,0
120.206,90.28,90.25,90,0
120.221,0,0,0,0
120.306,90.28,90.25,90,0
120.321,0,0,0,0
120.406,90.28,90.26,90,0
120.421,0,0,0,0
120.506,90.16,90.26,90,0
120.521,0,0,0,0
120.606,90.28,90.26,90,56.57
120.621,0,0,0,0
120.706,90.28,90.26,90,0
120.721,0,0,0,0
120.806,90.28,90.26,90,0
120.821,0,0,0,0
120.906,90.16,90.27,90,0
120.921,0,0,0,0
121.006,90.28,90.26,90,0
121.021,0,0,0,0
121.106,90.28,90.25,90,0
121.121,0,0,0,0
121.206,90.28,90.24,90,0
121.221,0,0,0,0
121.306,90.16,90.24,90,0
121.321,0,0,0,0
121.406,90.28,90.23,90,0
121.421,0,0,0,0
121.506,90.16,90.22,90,0
121.521,0,0,0,0
121.606,90.28,90.22,90,0
121.621,0,0,0,0
121.706,90.28,90.22,90,56.77
121.721,0,0,0,0
121.806,90.28,90.23,90,0
121.821,0,0,0,0
121.906,90.28,90.24,90,0
121.921,0,0,0,0
122.006,90.28,90.25,90,0
122.021,0,0,0,0
122.106,90.28,90.26,90,0
122.121,0,0,0,0
122.206,90.28,90.27,90,0
122.221,0,0,0,0
122.306,90.28,90.27,90,0
122.321,0,0,0,0
122.407,90.28,90.28,90,0
122.427,0,0,0,0
122.507,90.28,90.28,90,0
122.522,0,0,0,0
122.607,90.28,90.28,90,0
122.622,0,0,0,0
122.707,90.28,90.28,90,56.99
122.722,0,0,0,0
122.807,90.16,90.27,90,0
122.822,0,0,0,0
122.907,90.16,90.27,90,0
122.922,0,0,0,0
123.007,90.28,90.26,90,0
123.022,0,0,0,0
123.107,90.16,90.25,90,0
123.122,0,0,0,0
123.207,90.16,90.25,90,0
123.222,0,0,0,0
123.307,90.28,90.24,90,0
123.322,0,0,0,0
123.407,90.28,90.24,90,0
123.422,0,0,0,0
123.507,90.28,90.24,90,0
123.522,0,0,0,0
123.608,90.16,90.24,90,0
123.623,0,0,0,0
123.707,90.16,90.24,90,57.41
123.722,0,0,0,0
123.807,90.16,90.24,90,0
123.822,0,0,0,0
123.907,90.28,90.23,90,0
123.922,0,0,0,0
124.007,90.28,90.23,90,0
124.022,0,0,0,0
124.107,90.28,90.23,90,0
124.122,0,0,0,0
124.207,90.28,90.23,90,0
124.222,0,0,0,0
124.307,90.28,90.24,90,0
124.322,0,0,0,0
124.407,90.16,90.25,90,0
124.422,0,0,0,0
124.507,90.16,90.25,90,0
124.522,0,0,0,0
124.607,90.28,90.25,90,0
124.622,0,0,0,0
124.707,90.28,90.25,90,57.5
124.722,0,0,0,0
124.807,90.28,90.26,90,0
124.822,0,0,0,0
124.907,90.28,90.26,90,0
124.922,0,0,0,0
125.007,90.28,90.27,90,0
125.022,0,0,0,0
125.107,90.28,90.27,90,0
125.122,0,0,0,0
125.207,90.28,90.27,90,0
125.222,0,0,0,0
125.307,90.28,90.28,90,0
125.322,0,0,0,0
125.407,90.28,90.28,90,0
125.422,0,0,0,0
125.507,90.28,90.28,90,0
125.522,0,0,0,0
125.608,90.28,90.28,90,0
125.623,0,0,0,0
125.708,90.28,90.28,90,57.89
125.723,0,0,0,0
125.808,90.28,90.28,90,0
125.823,0,0,0,0
125.908,90.28,90.28,90,0
125.924,0,0,0,0
126.008,90.28,90.28,90,0
126.023,0,0,0,0
126.108,90.28,90.28,90,0
126.123,0,0,0,0
126.208,90.28,90.28,90,0
126.223,0,0,0,0
126.309,90.28,90.28,90,0
126.324,0,0,0,0
126.408,90.28,90.28,90,0
126.423,0,0,0,0
126.508,90.28,90.28,90,0
126.523,0,0,0,0
126.608,90.28,90.28,90,0
126.623,0,0,0,0
126.708,90.28,90.28,90,58.22
126.723,0,0,0,0
126.808,90.28,90.28,90,0
126.823,0,0,0,0
126.909,90.28,90.28,90,0
126.924,0,0,0,0
127.008,90.28,90.28,90,0
127.023,0,0,0,0
127.108,90.28,90.28,90,0
127.123,0,0,0,0
127.209,90.28,90.28,90,0
127.224,0,0,0,0
127.309,90.28,90.28,90,0
127.324,0,0,0,0
127.408,90.28,90.28,90,0
127.423,0,0,0,0
127.509,90.28,90.28,90,0
127.524,0,0,0,0
127.608,90.28,90.28,90,0
127.623,0,0,0,0
127.708,90.28,90.28,90,58.38
127.723,0,0,0,0
127.808,90.28,90.28,90,0
127.823,0,0,0,0
127.908,90.28,90.28,90,0
127.923,0,0,0,0
128.008,90.28,90.29,90,0
128.023,0,0,0,0
128.108,90.28,90.29,90,0
128.123,0,0,0,0
128.208,90.28,90.29,90,0
128.223,0,0,0,0
128.308,90.4,90.29,90,0
128.323,0,0,0,0
128.408,90.28,90.29,90,0
128.423,0,0,0,0
128.508,90.28,90.3,90,0
128.523,0,0,0,0
128.608,90.28,90.29,90,0
128.623,0,0,0,0
128.708,90.28,90.29,90,58.56
128.723,0,0,0,0
128.808,90.28,90.29,90,0
128.823,0,0,0,0
128.909,90.4,90.29,90,0
128.924,0,0,0,0
129.008,90.28,90.29,90,0
129.023,0,0,0,0
129.108,90.28,90.3,90,0
129.123,0,0,0,0
129.208,90.4,90.31,90,0
129.223,0,0,0,0
129.308,90.28,90.31,90,0
129.323,0,0,0,0
129.408,90.28,90.32,90,0
129.423,0,0,0,0
129.508,90.4,90.32,90,0
129.523,0,0,0,0
129.608,90.28,90.33,90,0
129.623,0,0,0,0
129.708,90.4,90.33,90,58.8
129.723,0,0,0,0
129.808,90.4,90.33,90,0
129.823,0,0,0,0
129.908,90.4,90.34,90,0
129.923,0,0,0,0
130.008,90.28,90.34,90,0
130.023,0,0,0,0
130.108,90.28,90.33,90,0
130.123,0,0,0,0
130.208,90.28,90.32,90,0
130.223,0,0,0,0
130.308,90.4,90.31,90,0
130.323,0,0,0,0
130.408,90.28,90.31,90,0
130.423,0,0,0,0
130.508,90.28,90.3,90,0
130.523,0,0,0,0
130.608,90.28,90.29,90,0
130.623,0,0,0,0
130.708,90.28,90.28,90,59.46
130.723,0,0,0,0
130.808,90.28,90.28,90,0
130.823,0,0,0,0
130.908,90.28,90.28,90,0
130.923,0,0,0,0
131.008,90.4,90.28,90,0
131.023,0,0,0,0
131.108,90.28,90.28,90,0
131.123,0,0,0,0
131.208,90.28,90.29,90,0
131.223,0,0,0,0
131.308,90.4,90.29,90,0
131.323,0,0,0,0
131.408,90.28,90.3,90,0
131.423,0,0,0,0
131.508,90.28,90.32,90,0
131.523,0,0,0,0
131.608,90.4,90.32,90,0
131.623,0,0,0,0
131.708,90.28,90.33,90,59.53
131.723,0,0,0,0
131.808,90.4,90.33,90,0
131.823,0,0,0,0
131.91,90.28,90.33,90,0
131.925,0,0,0,0
132.01,90.4,90.32,90,0
132.025,0,0,0,0
132.109,90.28,90.32,90,0
132.124,0,0,0,0
132.21,90.28,90.32,90,0
132.225,0,0,0,0
132.309,90.28,90.32,90,0
132.324,0,0,0,0
132.409,90.28,90.31,90,0
132.428,0,0,0,0
132.51,90.28,90.3,90,0
132.525,0,0,0,0
132.609,90.28,90.3,90,0
132.624,0,0,0,0
132.709,90.4,90.29,90,0
132.724,0,0,0,59.61
132.809,90.4,90.29,90,0
132.824,0,0,0,0
132.909,90.28,90.3,90,0
132.924,0,0,0,0
133.009,90.28,90.3,90,0
133.024,0,0,0,0
133.109,90.28,90.3,90,0
133.124,0,0,0,0
133.209,90.4,90.31,90,0
133.224,0,0,0,0
133.309,90.28,90.31,90,0
133.324,0,0,0,0
133.41,90.28,90.32,90,0
133.425,0,0,0,0
133.509,90.28,90.32,90,0
133.524,0,0,0,0
133.609,90.28,90.31,90,0
133.624,0,0,0,0
133.709,90.28,90.31,90,0
133.724,0,0,0,0
133.809,90.28,90.31,90,60.1
133.824,0,0,0,0
133.909,90.28,90.31,90,0
133.924,0,0,0,0
134.009,90.28,90.32,90,0
134.024,0,0,0,0
134.109,90.4,90.32,90,0
134.124,0,0,0,0
134.209,90.28,90.32,90,0
134.224,0,0,0,0
134.31,90.28,90.32,90,0
134.325,0,0,0,0
134.409,90.28,90.31,90,0
134.424,0,0,0,0
134.509,90.28,90.31,90,0
134.524,0,0,0,0
134.609,90.28,90.3,90,0
134.624,0,0,0,0
134.709,90.28,90.29,90,0
134.724,0,0,0,0
134.809,90.28,90.29,90,60.3
134.824,0,0,0,0
134.909,90.28,90.28,90,0
134.924,0,0,0,0
135.009,90.28,90.28,90,0
135.024,0,0,0,0
135.109,90.4,90.28,90,0
135.124,0,0,0,0
135.21,90.4,90.29,90,0
135.225,0,0,0,0
135.309,90.28,90.3,90,0
135.324,0,0,0,0
135.409,90.28,90.31,90,0
135.424,0,0,0,0
135.509,90.28,90.31,90,0
135.524,0,0,0,0
135.609,90.28,90.3,90,0
135.624,0,0,0,0
135.709,90.4,90.3,90,0
135.724,0,0,0,0
135.809,90.28,90.3,90,60.58
135.824,0,0,0,0
135.913,90.28,90.3,90,0
135.928,0,0,0,0
136.009,90.28,90.3,90,0
136.024,0,0,0,0
136.108,90.28,90.29,90,0
136.123,0,0,0,0
136.209,90.28,90.29,90,0
136.224,0,0,0,0
136.309,90.28,90.29,90,0
136.324,0,0,0,0
136.409,90.28,90.29,90,0
136.425,0,0,0,0
136.509,90.28,90.3,90,0
136.524,0,0,0,0
136.609,90.28,90.3,90,0
136.624,0,0,0,0
136.709,90.4,90.3,90,0
136.724,0,0,0,0
136.809,90.28,90.3,90,60.85
136.824,0,0,0,0
136.909,90.28,90.3,90,0
136.924,0,0,0,0
137.009,90.28,90.3,90,0
137.024,0,0,0,0
137.109,90.28,90.3,90,0
137.124,0,0,0,0
137.209,90.28,90.29,90,0
137.224,0,0,0,0
137.309,90.28,90.29,90,0
137.324,0,0,0,0
137.409,90.28,90.29,90,0
137.423,0,0,0,0
137.509,90.28,90.28,90,0
137.524,0,0,0,0
137.609,90.28,90.28,90,0
137.624,0,0,0,0
137.709,90.28,90.28,90,0
137.724,0,0,0,0
137.809,90.28,90.28,90,60.89
137.824,0,0,0,0
137.909,90.28,90.29,90,0
137.924,0,0,0,0
138.009,90.28,90.29,90,0
138.024,0,0,0,0
138.109,90.28,90.3,90,0
138.124,0,0,0,0
138.209,90.28,90.3,90,0
138.224,0,0,0,0
138.309,90.28,90.3,90,0
138.324,0,0,0,0
138.409,90.28,90.29,90,0
138.424,0,0,0,0
138.509,90.4,90.3,90,0
138.524,0,0,0,0
138.609,90.28,90.3,90,0
138.624,0,0,0,0
138.709,90.4,90.31,90,0
138.724,0,0,0,0
138.81,90.28,90.31,90,61.27
138.825,0,0,0,0
138.909,90.4,90.32,90,0
138.924,0,0,0,0
139.009,90.28,90.33,90,0
139.024,0,0,0,0
139.109,90.28,90.33,90,0
139.124,0,0,0,0
139.209,90.4,90.33,90,0
139.224,0,0,0,0
139.309,90.28,90.32,90,0
139.324,0,0,0,0
139.409,90.4,90.32,90,0
139.424,0,0,0,0
139.509,90.28,90.32,90,0
139.524,0,0,0,0
139.609,90.4,90.31,90,0
139.624,0,0,0,0
139.709,90.28,90.32,90,0
139.724,0,0,0,0
139.809,90.28,90.32,90,61.38
139.824,0,0,0,0
139.909,90.28,90.31,90,0
139.924,0,0,0,0
140.009,90.4,90.31,90,0
140.024,0,0,0,0
140.109,90.28,90.32,90,0
140.124,0,0,0,0
140.209,90.28,90.32,90,0
140.224,0,0,0,0
140.309,90.4,90.31,90,0
140.324,0,0,0,0
140.409,90.28,90.31,90,0
140.424,0,0,0,0
140.509,90.28,90.31,90,0
140.524,0,0,0,0
140.609,90.28,90.3,90,0
140.624,0,0,0,0
140.709,90.28,90.3,90,0
140.724,0,0,0,0
140.809,90.4,90.29,90,0
140.824,0,0,0,61.6
140.909,90.28,90.3,90,0
140.924,0,0,0,0
141.009,90.28,90.31,90,0
141.024,0,0,0,0
141.109,90.28,90.31,90,0
141.124,0,0,0,0
141.209,90.28,90.31,90,0
141.224,0,0,0,0
141.309,90.28,90.31,90,0
141.324,0,0,0,0
141.409,90.28,90.3,90,0
141.424,0,0,0,0
141.509,90.28,90.3,90,0
141.524,0,0,0,0
141.609,90.28,90.29,90,0
141.624,0,0,0,0
141.709,90.28,90.29,90,0
141.724,0,0,0,0
141.809,90.4,90.3,90,0
141.824,0,0,0,0
141.909,90.28,90.31,90,61.93
141.924,0,0,0,0
142.009,90.28,90.31,90,0
142.024,0,0,0,0
142.109,90.4,90.32,90,0
142.124,0,0,0,0
142.209,90.4,90.32,90,0
142.224,0,0,0,0
142.309,90.28,90.33,90,0
142.324,0,0,0,0
142.41,90.28,90.33,90,0
142.429,0,0,0,0
142.511,90.28,90.33,90,0
142.526,0,0,0,0
142.61,90.28,90.32,90,0
142.625,0,0,0,0
142.71,90.28,90.31,90,0
142.726,0,0,0,0
142.81,90.28,90.3,90,0
142.825,0,0,0,0
142.91,90.28,90.3,90,62.19
142.925,0,0,0,0
143.01,90.28,90.29,90,0
143.025,0,0,0,0
143.11,90.16,90.29,90,0
143.125,0,0,0,0
143.21,90.4,90.28,90,0
143.225,0,0,0,0
143.31,90.28,90.29,90,0
143.325,0,0,0,0
143.411,90.4,90.29,90,0
143.426,0,0,0,0
143.51,90.28,90.3,90,0
143.525,0,0,0,0
143.61,90.28,90.3,90,0
143.625,0,0,0,0
143.71,90.4,90.3,90,0
143.725,0,0,0,0
143.81,90.28,90.3,90,0
143.825,0,0,0,0
143.91,90.28,90.3,90,62.43
143.925,0,0,0,0
144.01,90.28,90.3,90,0
144.025,0,0,0,0
144.11,90.28,90.3,90,0
144.125,0,0,0,0
144.21,90.28,90.29,90,0
144.225,0,0,0,0
144.311,90.28,90.28,90,0
144.326,0,0,0,0
144.41,90.28,90.28,90,0
144.425,0,0,0,0
144.51,90.4,90.27,90,0
144.525,0,0,0,0
144.61,90.28,90.28,90,0
144.625,0,0,0,0
144.71,90.28,90.28,90,0
144.725,0,0,0,0
