timeSinceBootSeconds,Stage1 TempC,Stage1 Modeled TempC,Stage1 Expected TempC,Stage1 Target TempC,Stage1 Controlled Ramp Target,dataQStg1Heatsink,dataQStg1PeltierTop,dataQStage1PeltierBottom,dataQStg1Liquid,dataQStg1Slug
925.425,90.02,90.02,90.0,90.0,,,,,,
925.575,90.0,90.0,90.0,90.0,,,,,,
925.725,90.03,90.03,90.0,90.0,,,,,,
925.875,90.04,90.04,90.0,90.0,,,,,,
926.025,90.01,90.01,90.0,90.0,,,,,,
926.175,89.98,89.98,90.0,90.0,,,,,,
926.325,89.99,89.99,90.0,90.0,,,,,,
926.475,89.99,89.99,90.0,90.0,,,,,,
926.625,90.02,90.02,90.0,90.0,,,,,,
926.775,89.99,89.99,90.0,90.0,,,,,,
926.925,89.98,89.98,90.0,90.0,,,,,,
927.075,89.98,89.98,90.0,90.0,,,,,,
927.225,90.0,90.0,90.0,90.0,,,,,,
927.375,89.99,89.99,90.0,90.0,,,,,,
927.526,89.97,89.97,90.0,90.0,,,,,,
927.675,89.98,89.98,90.0,90.0,,,,,,
927.825,89.99,89.99,90.0,90.0,,,,,,
927.975,89.99,89.99,90.0,90.0,,,,,,
928.125,89.97,89.97,90.0,90.0,,,,,,
928.275,90.01,90.01,90.0,90.0,,,,,,
928.425,89.98,89.98,90.0,90.0,,,,,,
928.575,89.99,89.99,90.0,90.0,,,,,,
928.725,89.98,89.98,90.0,90.0,,,,,,
928.875,89.99,89.99,90.0,90.0,,,,,,
929.025,90.01,90.01,90.0,90.0,,,,,,
929.175,90.0,90.0,90.0,90.0,,,,,,
929.325,90.02,90.02,90.0,90.0,,,,,,
929.475,90.02,90.02,90.0,90.0,,,,,,
929.625,90.01,90.01,90.0,90.0,,,,,,
929.775,90.02,90.02,90.0,90.0,,,,,,
929.925,90.01,90.01,90.0,90.0,,,,,,
930.075,90.0,90.0,90.0,90.0,,,,,,
930.225,90.0,90.0,90.0,90.0,,,,,,
930.375,89.96,89.96,90.0,90.0,,,,,,
930.525,89.99,89.99,90.0,90.0,,,,,,
930.675,90.0,90.0,90.0,90.0,,,,,,
930.826,90.04,90.04,90.0,90.0,,,,,,
930.975,90.02,90.02,90.0,90.0,,,,,,
931.125,89.99,89.99,90.0,90.0,,,,,,
931.275,90.04,90.04,90.0,90.0,,,,,,
931.425,90.01,90.01,90.0,90.0,,,,,,
931.575,90.02,90.02,90.0,90.0,,,,,,
931.725,90.03,90.03,90.0,90.0,,,,,,
931.875,90.05,90.05,90.0,90.0,,,,,,
932.025,90.01,90.01,90.0,90.0,,,,,,
932.175,90.06,90.06,90.0,90.0,,,,,,
932.325,90.04,90.04,90.0,90.0,,,,,,
932.475,90.04,90.04,90.0,90.0,,,,,,
932.625,90.03,90.03,90.0,90.0,,,,,,
932.776,90.03,90.03,90.0,90.0,,,,,,
932.925,90.03,90.03,90.0,90.0,,,,,,
933.076,90.03,90.03,90.0,90.0,,,,,,
933.226,90.03,90.03,90.0,90.0,,,,,,
933.375,90.01,90.01,90.0,90.0,,,,,,
933.525,90.02,90.02,90.0,90.0,,,,,,
933.675,90.01,90.01,90.0,90.0,,,,,,
933.825,90.03,90.03,90.0,90.0,,,,,,
933.975,90.02,90.02,90.0,90.0,,,,,,
934.125,90.01,90.01,90.0,90.0,,,,,,
934.275,90.03,90.03,90.0,90.0,,,,,,
934.425,89.99,89.99,90.0,90.0,,,,,,
934.575,90.01,90.01,90.0,90.0,,,,,,
934.725,89.99,89.99,90.0,90.0,,,,,,
934.875,89.96,89.96,90.0,90.0,,,,,,
935.025,89.97,89.97,90.0,90.0,,,,,,
935.175,89.96,89.96,90.0,90.0,,,,,,
935.325,89.95,89.95,90.0,90.0,,,,,,
935.475,89.95,89.95,90.0,90.0,,,,,,
935.625,89.94,89.94,90.0,90.0,,,,,,
935.775,89.95,89.95,90.0,90.0,,,,,,
935.925,89.94,89.94,90.0,90.0,,,,,,
936.075,89.97,89.97,90.0,90.0,,,,,,
936.225,89.96,89.96,90.0,90.0,,,,,,
936.375,89.95,89.95,90.0,90.0,,,,,,
936.525,89.97,89.97,90.0,90.0,,,,,,
936.675,89.97,89.97,90.0,90.0,,,,,,
936.825,89.97,89.97,90.0,90.0,,,,,,
936.975,90.0,90.0,90.0,90.0,,,,,,
937.125,90.01,90.01,90.0,90.0,,,,,,
937.275,89.99,89.99,90.0,90.0,,,,,,
937.44,90.01,90.01,90.0,90.0,,,,,,
937.589,90.01,90.01,90.0,90.0,,,,,,
937.739,90.0,90.0,90.0,90.0,,,,,,
937.889,90.03,90.03,90.0,90.0,,,,,,
938.039,90.02,90.02,90.0,90.0,,,,,,
938.189,90.01,90.01,90.0,90.0,,,,,,
938.339,90.01,90.01,90.0,90.0,,,,,,
938.489,89.99,89.99,90.0,90.0,,,,,,
938.64,90.01,90.01,90.0,90.0,,,,,,
938.789,90.04,90.04,90.0,90.0,,,,,,
938.939,90.05,90.05,90.0,90.0,,,,,,
939.089,90.05,90.05,90.0,90.0,,,,,,
939.239,90.05,90.05,90.0,90.0,,,,,,
939.389,90.03,90.03,90.0,90.0,,,,,,
939.539,90.02,90.02,90.0,90.0,,,,,,
939.689,90.04,90.04,90.0,90.0,,,,,,
939.839,90.04,90.04,90.0,90.0,,,,,,
939.989,90.05,90.05,90.0,90.0,,,,,,
940.139,90.07,90.07,90.0,90.0,,,,,,
940.289,90.03,90.03,90.0,90.0,,,,,,
940.439,90.06,90.06,90.0,90.0,,,,,,
940.589,90.02,90.02,90.0,90.0,,,,,,
940.74,90.01,90.01,90.0,90.0,,,,,,
940.89,89.99,89.99,90.0,90.0,,,,,,
941.039,90.02,90.02,90.0,90.0,,,,,,
941.189,90.02,90.02,90.0,90.0,,,,,,
941.339,90.0,90.0,90.0,90.0,,,,,,
941.489,90.0,90.0,90.0,90.0,,,,,,
941.639,89.99,89.99,90.0,90.0,,,,,,
941.789,90.02,90.02,90.0,90.0,,,,,,
941.939,89.99,89.99,90.0,90.0,,,,,,
942.089,89.95,89.95,90.0,90.0,,,,,,
942.239,89.95,89.95,90.0,90.0,,,,,,
942.389,89.96,89.96,90.0,90.0,,,,,,
942.539,89.95,89.95,90.0,90.0,,,,,,
942.689,89.95,89.95,90.0,90.0,,,,,,
942.839,89.96,89.96,90.0,90.0,,,,,,
942.989,89.93,89.93,90.0,90.0,,,,,,
943.14,89.94,89.94,90.0,90.0,,,,,,
943.289,89.96,89.96,90.0,90.0,,,,,,
943.439,89.96,89.96,90.0,90.0,,,,,,
943.589,89.95,89.95,90.0,90.0,,,,,,
943.74,89.97,89.97,90.0,90.0,,,,,,
943.889,89.96,89.96,90.0,90.0,,,,,,
944.039,89.99,89.99,90.0,90.0,,,,,,
944.189,90.0,90.0,90.0,90.0,,,,,,
944.339,90.01,90.01,90.0,90.0,,,,,,
944.49,90.02,90.02,90.0,90.0,,,,,,
944.639,90.02,90.02,90.0,90.0,,,,,,
944.789,90.05,90.05,90.0,90.0,,,,,,
944.939,90.03,90.03,90.0,90.0,,,,,,
945.089,90.02,90.02,90.0,90.0,,,,,,
945.239,90.03,90.03,90.0,90.0,,,,,,
945.389,90.02,90.02,90.0,90.0,,,,,,
945.539,90.01,90.01,90.0,90.0,,,,,,
945.689,90.02,90.02,90.0,90.0,,,,,,
945.839,90.02,90.02,90.0,90.0,,,,,,
945.989,90.07,90.07,90.0,90.0,,,,,,
946.139,90.03,90.03,90.0,90.0,,,,,,
946.289,90.06,90.06,90.0,90.0,,,,,,
946.439,90.04,90.04,90.0,90.0,,,,,,
946.589,90.05,90.05,90.0,90.0,,,,,,
946.739,90.07,90.07,90.0,90.0,,,,,,
946.889,90.06,90.06,90.0,90.0,,,,,,
947.039,90.05,90.05,90.0,90.0,,,,,,
947.189,90.06,90.06,90.0,90.0,,,,,,
947.339,90.04,90.04,90.0,90.0,,,,,,
947.489,90.03,90.03,90.0,90.0,,,,,,
947.639,90.02,90.02,90.0,90.0,,,,,,
947.789,90.02,90.02,90.0,90.0,,,,,,
947.939,90.03,90.03,90.0,90.0,,,,,,
948.089,90.0,90.0,90.0,90.0,,,,,,
948.239,89.99,89.99,90.0,90.0,,,,,,
948.389,90.0,90.0,90.0,90.0,,,,,,
948.539,90.0,90.0,90.0,90.0,,,,,,
948.69,89.98,89.98,90.0,90.0,,,,,,
948.839,89.96,89.96,90.0,90.0,,,,,,
948.989,89.99,89.99,90.0,90.0,,,,,,
949.139,89.96,89.96,90.0,90.0,,,,,,
949.289,89.95,89.95,90.0,90.0,,,,,,
949.439,89.97,89.97,90.0,90.0,,,,,,
949.589,89.97,89.97,90.0,90.0,,,,,,
949.739,89.95,89.95,90.0,90.0,,,,,,
949.889,89.96,89.96,90.0,90.0,,,,,,
950.039,89.96,89.96,90.0,90.0,,,,,,
950.189,89.94,89.94,90.0,90.0,,,,,,
950.339,89.94,89.94,90.0,90.0,,,,,,
950.489,89.97,89.97,90.0,90.0,,,,,,
950.639,90.01,90.01,90.0,90.0,,,,,,
950.789,90.0,90.0,90.0,90.0,,,,,,
950.94,89.99,89.99,90.0,90.0,,,,,,
951.089,90.01,90.01,90.0,90.0,,,,,,
951.239,90.01,90.01,90.0,90.0,,,,,,
951.389,90.01,90.01,90.0,90.0,,,,,,
951.539,90.01,90.01,90.0,90.0,,,,,,
951.689,89.98,89.98,90.0,90.0,,,,,,
951.839,89.97,89.97,90.0,90.0,,,,,,
951.989,89.97,89.97,90.0,90.0,,,,,,
952.139,90.0,90.0,90.0,90.0,,,,,,
952.289,90.0,90.0,90.0,90.0,,,,,,
952.439,90.0,90.0,90.0,90.0,,,,,,
952.589,89.98,89.98,90.0,90.0,,,,,,
952.739,90.0,90.0,90.0,90.0,,,,,,
952.889,89.98,89.98,90.0,90.0,,,,,,
953.04,89.99,89.99,90.0,90.0,,,,,,
953.189,90.03,90.03,90.0,90.0,,,,,,
953.339,90.06,90.06,90.0,90.0,,,,,,
953.489,90.04,90.04,90.0,90.0,,,,,,
953.639,90.02,90.02,90.0,90.0,,,,,,
953.789,90.03,90.03,90.0,90.0,,,,,,
953.939,90.01,90.01,90.0,90.0,,,,,,
954.089,90.01,90.01,90.0,90.0,,,,,,
954.239,90.01,90.01,90.0,90.0,,,,,,
954.389,90.03,90.03,90.0,90.0,,,,,,
954.539,90.02,90.02,90.0,90.0,,,,,,
954.689,90.02,90.02,90.0,90.0,,,,,,
954.839,90.05,90.05,90.0,90.0,,,,,,
954.989,90.05,90.05,90.0,90.0,,,,,,
955.139,90.05,90.05,90.0,90.0,,,,,,
955.289,90.02,90.02,90.0,90.0,,,,,,
955.439,90.04,90.04,90.0,90.0,,,,,,
955.589,90.04,90.04,90.0,90.0,,,,,,
955.739,90.04,90.04,90.0,90.0,,,,,,
955.889,90.03,90.03,90.0,90.0,,,,,,
956.039,90.04,90.04,90.0,90.0,,,,,,
956.189,90.06,90.06,90.0,90.0,,,,,,
956.339,90.03,90.03,90.0,90.0,,,,,,
956.49,90.02,90.02,90.0,90.0,,,,,,
956.639,90.0,90.0,90.0,90.0,,,,,,
956.789,90.02,90.02,90.0,90.0,,,,,,
956.939,89.97,89.97,90.0,90.0,,,,,,
957.089,89.99,89.99,90.0,90.0,,,,,,
957.239,89.98,89.98,90.0,90.0,,,,,,
957.389,89.97,89.97,90.0,90.0,,,,,,
957.539,89.96,89.96,90.0,90.0,,,,,,
957.689,89.97,89.97,90.0,90.0,,,,,,
957.839,89.95,89.95,90.0,90.0,,,,,,
957.989,89.95,89.95,90.0,90.0,,,,,,
958.139,89.95,89.95,90.0,90.0,,,,,,
958.289,89.96,89.96,90.0,90.0,,,,,,
958.439,89.94,89.94,90.0,90.0,,,,,,
958.589,89.96,89.96,90.0,90.0,,,,,,
958.74,89.96,89.96,90.0,90.0,,,,,,
958.889,89.96,89.96,90.0,90.0,,,,,,
959.039,89.97,89.97,90.0,90.0,,,,,,
959.189,89.97,89.97,90.0,90.0,,,,,,
959.339,89.97,89.97,90.0,90.0,,,,,,
959.489,89.98,89.98,90.0,90.0,,,,,,
959.639,89.97,89.97,90.0,90.0,,,,,,
959.789,89.97,89.97,90.0,90.0,,,,,,
959.939,89.98,89.98,90.0,90.0,,,,,,
960.089,89.96,89.96,90.0,90.0,,,,,,
960.239,89.97,89.97,90.0,90.0,,,,,,
960.389,89.98,89.98,90.0,90.0,,,,,,
960.539,90.01,90.01,90.0,90.0,,,,,,
960.689,89.99,89.99,90.0,90.0,,,,,,
960.839,89.99,89.99,90.0,90.0,,,,,,
960.989,90.0,90.0,90.0,90.0,,,,,,
961.14,90.0,90.0,90.0,90.0,,,,,,
961.289,90.01,90.01,90.0,90.0,,,,,,
961.439,90.0,90.0,90.0,90.0,,,,,,
961.589,90.03,90.03,90.0,90.0,,,,,,
961.739,90.06,90.06,90.0,90.0,,,,,,
961.889,90.05,90.05,90.0,90.0,,,,,,
962.039,90.08,90.08,90.0,90.0,,,,,,
962.189,90.03,90.03,90.0,90.0,,,,,,
962.339,90.03,90.03,90.0,90.0,,,,,,
962.49,90.04,90.04,90.0,90.0,,,,,,
962.639,90.05,90.05,90.0,90.0,,,,,,
962.789,90.02,90.02,90.0,90.0,,,,,,
962.939,90.05,90.05,90.0,90.0,,,,,,
963.089,90.03,90.03,90.0,90.0,,,,,,
963.239,90.0,90.0,90.0,90.0,,,,,,
963.389,90.0,90.0,90.0,90.0,,,,,,
963.539,90.02,90.02,90.0,90.0,,,,,,
963.689,90.02,90.02,90.0,90.0,,,,,,
963.839,90.01,90.01,90.0,90.0,,,,,,
963.989,90.02,90.02,90.0,90.0,,,,,,
964.139,90.02,90.02,90.0,90.0,,,,,,
964.29,89.97,89.97,90.0,90.0,,,,,,
964.439,89.98,89.98,90.0,90.0,,,,,,
964.589,89.99,89.99,90.0,90.0,,,,,,
964.739,90.01,90.01,90.0,90.0,,,,,,
964.889,89.98,89.98,90.0,90.0,,,,,,
965.039,89.99,89.99,90.0,90.0,,,,,,
965.189,89.94,89.94,90.0,90.0,,,,,,
965.34,89.94,89.94,90.0,90.0,,,,,,
965.489,89.97,89.97,90.0,90.0,,,,,,
965.639,89.96,89.96,90.0,90.0,,,,,,
965.789,89.95,89.95,90.0,90.0,,,,,,
965.939,89.95,89.95,90.0,90.0,,,,,,
966.089,89.93,89.93,90.0,90.0,,,,,,
966.24,89.95,89.95,90.0,90.0,,,,,,
966.389,89.95,89.95,90.0,90.0,,,,,,
966.54,89.97,89.97,90.0,90.0,,,,,,
966.689,89.98,89.98,90.0,90.0,,,,,,
966.839,90.01,90.01,90.0,90.0,,,,,,
966.989,90.04,90.04,90.0,90.0,,,,,,
967.139,90.03,90.03,90.0,90.0,,,,,,
967.289,90.02,90.02,90.0,90.0,,,,,,
967.44,90.01,90.01,90.0,90.0,,,,,,
967.589,90.03,90.03,90.0,90.0,,,,,,
967.739,90.02,90.02,90.0,90.0,,,,,,
967.889,90.04,90.04,90.0,90.0,,,,,,
968.039,90.03,90.03,90.0,90.0,,,,,,
968.189,90.05,90.05,90.0,90.0,,,,,,
968.339,90.02,90.02,90.0,90.0,,,,,,
968.489,89.99,89.99,90.0,90.0,,,,,,
968.639,90.01,90.01,90.0,90.0,,,,,,
968.789,90.02,90.02,90.0,90.0,,,,,,
968.939,90.0,90.0,90.0,90.0,,,,,,
969.089,90.0,90.0,90.0,90.0,,,,,,
969.239,89.99,89.99,90.0,90.0,,,,,,
969.389,90.0,90.0,90.0,90.0,,,,,,
969.539,89.98,89.98,90.0,90.0,,,,,,
969.689,89.98,89.98,90.0,90.0,,,,,,
969.839,89.99,89.99,90.0,90.0,,,,,,
969.989,90.01,90.01,90.0,90.0,,,,,,
970.139,89.99,89.99,90.0,90.0,,,,,,
970.289,90.01,90.01,90.0,90.0,,,,,,
970.439,89.98,89.98,90.0,90.0,,,,,,
970.589,89.99,89.99,90.0,90.0,,,,,,
970.739,89.99,89.99,90.0,90.0,,,,,,
970.889,90.0,90.0,90.0,90.0,,,,,,
971.039,90.01,90.01,90.0,90.0,,,,,,
971.189,90.01,90.01,90.0,90.0,,,,,,
971.339,90.0,90.0,90.0,90.0,,,,,,
971.489,90.02,90.02,90.0,90.0,,,,,,
971.639,90.04,90.04,90.0,90.0,,,,,,
971.789,90.04,90.04,90.0,90.0,,,,,,
971.939,90.0,90.0,90.0,90.0,,,,,,
972.09,90.04,90.04,90.0,90.0,,,,,,
972.239,90.01,90.01,90.0,90.0,,,,,,
972.389,89.99,89.99,90.0,90.0,,,,,,
972.539,89.98,89.98,90.0,90.0,,,,,,
972.689,90.01,90.01,90.0,90.0,,,,,,
972.839,89.99,89.99,90.0,90.0,,,,,,
972.989,89.97,89.97,90.0,90.0,,,,,,
973.142,90.0,90.0,90.0,90.0,,,,,,
973.289,90.02,90.02,90.0,90.0,,,,,,
973.439,90.03,90.03,90.0,90.0,,,,,,
973.589,90.02,90.02,90.0,90.0,,,,,,
973.739,90.01,90.01,90.0,90.0,,,,,,
973.889,90.0,90.0,90.0,90.0,,,,,,
974.039,89.99,89.99,90.0,90.0,,,,,,
974.19,89.98,89.98,90.0,90.0,,,,,,
974.341,90.01,90.01,90.0,90.0,,,,,,
974.49,90.0,90.0,90.0,90.0,,,,,,
974.64,89.98,89.98,90.0,90.0,,,,,,
974.79,89.99,89.99,90.0,90.0,,,,,,
974.94,90.01,90.01,90.0,90.0,,,,,,
975.09,90.01,90.01,90.0,90.0,,,,,,
975.24,89.98,89.98,90.0,90.0,,,,,,
975.39,90.0,90.0,90.0,90.0,,,,,,
975.54,89.98,89.98,90.0,90.0,,,,,,
975.69,90.0,90.0,90.0,90.0,,,,,,
975.84,89.99,89.99,90.0,90.0,,,,,,
975.99,90.0,90.0,90.0,90.0,,,,,,
976.14,89.99,89.99,90.0,90.0,,,,,,
976.29,90.02,90.02,90.0,90.0,,,,,,
976.44,89.99,89.99,90.0,90.0,,,,,,
976.59,90.0,90.0,90.0,90.0,,,,,,
976.74,90.03,90.03,90.0,90.0,,,,,,
976.89,90.01,90.01,90.0,90.0,,,,,,
977.04,90.02,90.02,90.0,90.0,,,,,,
977.19,90.03,90.03,90.0,90.0,,,,,,
977.34,90.01,90.01,90.0,90.0,,,,,,
977.49,90.02,90.02,90.0,90.0,,,,,,
977.64,90.01,90.01,90.0,90.0,,,,,,
977.79,90.0,90.0,90.0,90.0,,,,,,
977.94,90.01,90.01,90.0,90.0,,,,,,
978.09,90.03,90.03,90.0,90.0,,,,,,
978.24,90.01,90.01,90.0,90.0,,,,,,
978.39,90.0,90.0,90.0,90.0,,,,,,
978.54,90.01,90.01,90.0,90.0,,,,,,
978.69,89.99,89.99,90.0,90.0,,,,,,
978.84,90.0,90.0,90.0,90.0,,,,,,
978.99,90.01,90.01,90.0,90.0,,,,,,
979.14,90.01,90.01,90.0,90.0,,,,,,
979.29,90.02,90.02,90.0,90.0,,,,,,
979.44,89.99,89.99,90.0,90.0,,,,,,
979.59,89.99,89.99,90.0,90.0,,,,,,
979.74,90.02,90.02,90.0,90.0,,,,,,
979.891,90.01,90.01,90.0,90.0,,,,,,
980.04,90.01,90.01,90.0,90.0,,,,,,
980.19,90.01,90.01,90.0,90.0,,,,,,
980.34,90.02,90.02,90.0,90.0,,,,,,
980.49,89.98,89.98,90.0,90.0,,,,,,
980.64,89.99,89.99,90.0,90.0,,,,,,
980.79,89.99,89.99,90.0,90.0,,,,,,
980.94,89.98,89.98,90.0,90.0,,,,,,
981.091,89.98,89.98,90.0,90.0,,,,,,
981.24,89.98,89.98,90.0,90.0,,,,,,
981.39,90.01,90.01,90.0,90.0,,,,,,
981.54,89.98,89.98,90.0,90.0,,,,,,
981.69,89.97,89.97,90.0,90.0,,,,,,
981.84,90.02,90.02,90.0,90.0,,,,,,
981.99,90.0,90.0,90.0,90.0,,,,,,
982.141,89.99,89.99,90.0,90.0,,,,,,
982.29,90.0,90.0,90.0,90.0,,,,,,
982.466,89.99,89.99,90.0,90.0,,,,,,
982.615,90.0,90.0,90.0,90.0,,,,,,
982.765,90.01,90.01,90.0,90.0,,,,,,
982.915,90.01,90.01,90.0,90.0,,,,,,
983.065,89.99,89.99,90.0,90.0,,,,,,
983.215,89.97,89.97,90.0,90.0,,,,,,
983.365,89.99,89.99,90.0,90.0,,,,,,
983.515,90.0,90.0,90.0,90.0,,,,,,
983.665,90.01,90.01,90.0,90.0,,,,,,
983.815,90.01,90.01,90.0,90.0,,,,,,
983.965,90.03,90.03,90.0,90.0,,,,,,
984.115,90.04,90.04,90.0,90.0,,,,,,
984.265,90.02,90.02,90.0,90.0,,,,,,
984.416,90.02,90.02,90.0,90.0,,,,,,
984.565,90.01,90.01,90.0,90.0,,,,,,
984.715,90.0,90.0,90.0,90.0,,,,,,
984.865,90.01,90.01,90.0,90.0,,,,,,
985.015,90.01,90.01,90.0,90.0,,,,,,
985.165,89.99,89.99,90.0,90.0,,,,,,
985.315,90.01,90.01,90.0,90.0,,,,,,
985.465,89.97,89.97,90.0,90.0,,,,,,
985.615,90.0,90.0,90.0,90.0,,,,,,
985.765,90.01,90.01,90.0,90.0,,,,,,
985.915,90.02,90.02,90.0,90.0,,,,,,
986.065,90.02,90.02,90.0,90.0,,,,,,
986.215,90.01,90.01,90.0,90.0,,,,,,
986.365,89.99,89.99,90.0,90.0,,,,,,
986.515,89.96,89.96,90.0,90.0,,,,,,
986.665,89.98,89.98,90.0,90.0,,,,,,
986.815,89.99,89.99,90.0,90.0,,,,,,
986.965,90.0,90.0,90.0,90.0,,,,,,
987.115,90.0,90.0,90.0,90.0,,,,,,
987.265,89.99,89.99,90.0,90.0,,,,,,
987.415,89.97,89.97,90.0,90.0,,,,,,
987.565,89.99,89.99,90.0,90.0,,,,,,
987.716,90.0,90.0,90.0,90.0,,,,,,
987.865,90.01,90.01,90.0,90.0,,,,,,
988.015,90.01,90.01,90.0,90.0,,,,,,
988.165,90.02,90.02,90.0,90.0,,,,,,
988.315,90.01,90.01,90.0,90.0,,,,,,
988.465,90.01,90.01,90.0,90.0,,,,,,
988.615,90.0,90.0,90.0,90.0,,,,,,
988.765,90.01,90.01,90.0,90.0,,,,,,
988.915,89.99,89.99,90.0,90.0,,,,,,
989.065,90.0,90.0,90.0,90.0,,,,,,
989.215,90.01,90.01,90.0,90.0,,,,,,
989.365,90.0,90.0,90.0,90.0,,,,,,
989.515,90.0,90.0,90.0,90.0,,,,,,
989.665,89.97,89.97,90.0,90.0,,,,,,
989.815,89.98,89.98,90.0,90.0,,,,,,
989.966,89.99,89.99,90.0,90.0,,,,,,
990.115,89.99,89.99,90.0,90.0,,,,,,
990.265,90.0,90.0,90.0,90.0,,,,,,
990.415,90.0,90.0,90.0,90.0,,,,,,
990.565,90.0,90.0,90.0,90.0,,,,,,
990.715,89.99,89.99,90.0,90.0,,,,,,
990.865,90.01,90.01,90.0,90.0,,,,,,
991.015,90.0,90.0,90.0,90.0,,,,,,
991.165,90.0,90.0,90.0,90.0,,,,,,
991.315,89.99,89.99,90.0,90.0,,,,,,
991.465,90.0,90.0,90.0,90.0,,,,,,
991.615,90.0,90.0,90.0,90.0,,,,,,
991.765,90.01,90.01,90.0,90.0,,,,,,
991.915,89.99,89.99,90.0,90.0,,,,,,
992.065,90.0,90.0,90.0,90.0,,,,,,
992.216,90.01,90.01,90.0,90.0,,,,,,
992.365,89.99,89.99,90.0,90.0,,,,,,
992.515,90.02,90.02,90.0,90.0,,,,,,
992.665,90.01,90.01,90.0,90.0,,,,,,
992.815,90.02,90.02,90.0,90.0,,,,,,
992.965,90.01,90.01,90.0,90.0,,,,,,
993.115,90.02,90.02,90.0,90.0,,,,,,
993.265,90.03,90.03,90.0,90.0,,,,,,
993.415,90.0,90.0,90.0,90.0,,,,,,
993.565,90.0,90.0,90.0,90.0,,,,,,
993.715,90.02,90.02,90.0,90.0,,,,,,
993.865,90.03,90.03,90.0,90.0,,,,,,
994.015,90.01,90.01,90.0,90.0,,,,,,
994.165,90.01,90.01,90.0,90.0,,,,,,
994.316,90.02,90.02,90.0,90.0,,,,,,
994.465,90.02,90.02,90.0,90.0,,,,,,
994.615,90.02,90.02,90.0,90.0,,,,,,
994.765,90.0,90.0,90.0,90.0,,,,,,
994.915,90.01,90.01,90.0,90.0,,,,,,
995.065,90.02,90.02,90.0,90.0,,,,,,
995.215,90.03,90.03,90.0,90.0,,,,,,
995.365,90.04,90.04,90.0,90.0,,,,,,
995.518,90.03,90.03,90.0,90.0,,,,,,
995.665,90.02,90.02,90.0,90.0,,,,,,
995.815,89.99,89.99,90.0,90.0,,,,,,
995.965,90.02,90.02,90.0,90.0,,,,,,
996.116,90.01,90.01,90.0,90.0,,,,,,
996.265,90.03,90.03,90.0,90.0,,,,,,
996.415,89.99,89.99,90.0,90.0,,,,,,
996.565,89.98,89.98,90.0,90.0,,,,,,
996.715,89.99,89.99,90.0,90.0,,,,,,
996.865,89.99,89.99,90.0,90.0,,,,,,
997.015,89.98,89.98,90.0,90.0,,,,,,
997.165,90.0,90.0,90.0,90.0,,,,,,
997.315,89.98,89.98,90.0,90.0,,,,,,
997.466,89.99,89.99,90.0,90.0,,,,,,
997.615,89.99,89.99,90.0,90.0,,,,,,
997.766,89.97,89.97,90.0,90.0,,,,,,
997.915,89.98,89.98,90.0,90.0,,,,,,
998.065,89.98,89.98,90.0,90.0,,,,,,
998.216,90.0,90.0,90.0,90.0,,,,,,
998.365,90.0,90.0,90.0,90.0,,,,,,
998.515,89.98,89.98,90.0,90.0,,,,,,
998.665,90.01,90.01,90.0,90.0,,,,,,
998.815,89.99,89.99,90.0,90.0,,,,,,
998.965,90.01,90.01,90.0,90.0,,,,,,
999.115,90.03,90.03,90.0,90.0,,,,,,
999.265,90.01,90.01,90.0,90.0,,,,,,
999.415,90.02,90.02,90.0,90.0,,,,,,
999.565,90.03,90.03,90.0,90.0,,,,,,
999.715,89.99,89.99,90.0,90.0,,,,,,
999.865,89.98,89.98,90.0,90.0,,,,,,
1000.016,90.01,90.01,90.0,90.0,,,,,,
1000.165,89.98,89.98,90.0,90.0,,,,,,
1000.315,89.97,89.97,90.0,90.0,,,,,,
1000.465,90.0,90.0,90.0,90.0,,,,,,
1000.615,89.98,89.98,90.0,90.0,,,,,,
1000.765,89.97,89.97,90.0,90.0,,,,,,
1000.915,89.98,89.98,90.0,90.0,,,,,,
1001.065,89.97,89.97,90.0,90.0,,,,,,
1001.215,89.98,89.98,90.0,90.0,,,,,,
1001.365,90.0,90.0,90.0,90.0,,,,,,
1001.515,89.99,89.99,90.0,90.0,,,,,,
1001.665,90.02,90.02,90.0,90.0,,,,,,
1001.815,90.02,90.02,90.0,90.0,,,,,,
1001.965,90.01,90.01,90.0,90.0,,,,,,
1002.115,90.0,90.0,90.0,90.0,,,,,,
1002.266,90.01,90.01,90.0,90.0,,,,,,
1002.415,90.01,90.01,90.0,90.0,,,,,,
1002.565,90.0,90.0,90.0,90.0,,,,,,
1002.715,90.0,90.0,90.0,90.0,,,,,,
1002.865,90.0,90.0,90.0,90.0,,,,,,
1003.015,90.03,90.03,90.0,90.0,,,,,,
1003.165,90.02,90.02,90.0,90.0,,,,,,
1003.315,90.03,90.03,90.0,90.0,,,,,,
1003.476,90.0,90.0,90.0,90.0,,,,,,
1003.625,90.01,90.01,90.0,90.0,,,,,,
1003.775,90.02,90.02,90.0,90.0,,,,,,
1003.925,90.02,90.02,90.0,90.0,,,,,,
1004.075,90.0,90.0,90.0,90.0,,,,,,
1004.225,90.02,90.02,90.0,90.0,,,,,,
1004.375,90.01,90.01,90.0,90.0,,,,,,
1004.526,90.0,90.0,90.0,90.0,,,,,,
1004.675,90.0,90.0,90.0,90.0,,,,,,
1004.825,89.99,89.99,90.0,90.0,,,,,,
1004.975,90.0,90.0,90.0,90.0,,,,,,
1005.125,90.01,90.01,90.0,90.0,,,,,,
