Index,Text,X,S1,X,S2,X,S3,X,S4,X,S5,X,S6
240,63.605,,,63.605,11.14099979,63.602,49.75699997,63.604,76.43699646,63.603,77.0490036,63.607,51.68199921
241,63.622,,,63.622,11.12199974,63.619,49.69900131,63.618,76.38300323,63.618,76.90499878,63.62,51.65200043
242,63.636,,,63.636,11.11999989,63.634,49.67399979,63.632,76.35299683,63.633,76.89399719,63.637,51.62900162
243,63.652,,,63.652,11.06400013,63.65,49.64500046,63.648,76.34500122,63.647,76.83000183,63.652,51.59799957
244,63.667,,,63.667,11.12699986,63.666,49.60200119,63.662,76.26799774,63.663,76.84600067,63.665,51.53900146
245,63.683,,,63.683,11.10099983,63.68,49.60400009,63.678,76.16200256,63.676,76.7440033,63.68,51.51100159
246,63.698,,,63.698,11.0710001,63.693,49.51599884,63.691,76.1269989,63.691,76.73200226,63.696,51.5
247,63.713,,,63.713,11.07400036,63.706,49.45399857,63.707,76.14700317,63.706,76.71199799,63.712,51.43000031
248,63.727,,,63.727,11.04800034,63.723,49.48899841,63.722,76.11199951,63.721,76.57800293,63.728,51.43000031
249,63.741,,,63.741,11.06200027,63.738,49.43000031,63.737,76.02300262,63.736,76.59500122,63.741,51.4109993
250,63.757,,,63.757,11.02900028,63.752,49.38399887,63.75,75.99700165,63.751,76.55699921,63.756,51.35699844
251,63.774,,,63.774,10.99199963,63.766,49.32600021,63.766,75.87599945,63.765,76.47200012,63.771,51.29499817
252,63.787,,,63.787,11,63.781,49.32600021,63.782,75.88500214,63.781,76.44100189,63.784,51.29299927
253,63.8,,,63.8,11.01000023,63.795,49.28099823,63.796,75.84600067,63.795,76.42900085,63.8,51.31299973
254,63.816,,,63.816,11.04300022,63.811,49.24200058,63.811,75.79100037,63.812,76.38200378,63.813,51.20199966
255,63.832,,,63.832,11.04899979,63.825,49.24200058,63.826,75.79199982,63.827,76.32800293,63.83,51.18500137
256,63.845,,,63.845,11.04699993,63.839,49.22200012,63.842,75.69499969,63.841,76.27300262,63.845,51.13899994
257,63.862,,,63.862,10.95400047,63.855,49.17200089,63.856,75.66200256,63.858,76.23999786,63.86,51.10599899
258,63.876,,,63.876,10.93599987,63.87,49.15800095,63.87,75.63500214,63.873,76.22100067,63.877,51.13399887
259,63.892,,,63.892,10.92000008,63.886,49.13399887,63.886,75.57499695,63.889,76.1309967,63.892,51.08800125
260,63.909,,,63.909,10.9989996,63.901,49.0929985,63.902,75.53199768,63.903,76.10900116,63.904,51.02899933
261,63.924,,,63.924,10.92599964,63.915,49.01499939,63.918,75.46900177,63.919,76.0530014,63.919,51.00699997
262,63.94,,,63.94,10.89700031,63.928,49.00899887,63.934,75.46399689,63.933,76.04599762,63.934,50.94499969
263,63.956,,,63.956,10.94999981,63.944,49.03900146,63.95,75.40299988,63.948,75.96099854,63.95,50.94499969
264,63.97,,,63.97,10.86200047,63.959,48.94599915,63.961,75.35800171,63.962,75.90100098,63.963,50.90200043
265,63.984,,,63.984,10.93200016,63.974,48.91899872,63.977,75.3259964,63.979,75.87400055,63.98,50.85800171
266,63.998,,,63.998,10.90699959,63.989,48.89400101,63.994,75.2559967,63.994,75.86000061,63.995,50.82799911
267,64.013,,,64.013,10.86299992,64.005,48.82799911,64.008,75.22699738,64.01,75.76699829,64.009,50.77899933
268,64.028,,,64.028,10.87300014,64.022,48.81900024,64.023,75.23100281,64.024,75.76499939,64.026,50.7140007
269,64.043,,,64.043,10.86900043,64.035,48.77500153,64.037,75.12999725,64.038,75.70800018,64.038,50.66799927
270,64.057,,,64.057,10.87800026,64.051,48.77199936,64.053,75.09400177,64.054,75.66999817,64.053,50.7179985
271,64.073,,,64.073,10.8409996,64.066,48.76300049,64.068,75.00299835,64.07,75.58599854,64.068,50.66400146
272,64.088,,,64.088,10.86699963,64.082,48.70899963,64.085,75.02200317,64.085,75.53500366,64.084,50.62599945
273,64.102,,,64.102,10.84599972,64.097,48.65299988,64.098,74.95400238,64.099,75.52799988,64.099,50.56499863
274,64.117,,,64.117,10.83100033,64.112,48.69200134,64.111,74.90499878,64.115,75.5019989,64.112,50.54899979
275,64.132,,,64.132,10.81999969,64.126,48.6269989,64.128,74.89700317,64.13,75.46600342,64.128,50.47600174
276,64.146,,,64.146,10.81599998,64.14,48.61600113,64.144,74.83999634,64.144,75.41999817,64.143,50.49399948
277,64.162,,,64.162,10.79300022,64.155,48.5379982,64.158,74.78500366,64.159,75.2990036,64.16,50.4280014
278,64.176,,,64.176,10.75,64.171,48.50699997,64.173,74.71199799,64.173,75.33999634,64.173,50.4280014
279,64.191,,,64.191,10.80599976,64.187,48.48400116,64.187,74.76599884,64.19,75.2539978,64.189,50.3409996
280,64.205,,,64.205,10.78600025,64.2,48.41500092,64.203,74.61799622,64.204,75.21399689,64.204,50.32799911
281,64.221,,,64.221,10.81200027,64.215,48.3429985,64.218,74.55999756,64.217,75.20899963,64.218,50.31900024
282,64.236,,,64.236,10.73200035,64.231,48.36000061,64.232,74.53199768,64.233,75.01899719,64.233,50.28099823
283,64.251,,,64.251,10.7840004,64.246,48.38299942,64.247,74.48799896,64.248,75.08000183,64.249,50.27399826
284,64.267,,,64.267,10.74300003,64.261,48.27799988,64.263,74.45200348,64.265,75.02600098,64.267,50.19900131
285,64.282,,,64.282,10.75899982,64.277,48.30199814,64.279,74.41500092,64.28,75.03399658,64.284,50.17100143
286,64.297,,,64.297,10.74199963,64.291,48.24200058,64.293,74.36399841,64.294,74.93900299,64.297,50.18099976
287,64.312,,,64.312,10.73400021,64.307,48.19599915,64.308,74.26200104,64.309,74.94100189,64.314,50.11199951
288,64.328,,,64.328,10.72900009,64.321,48.19200134,64.322,74.22399902,64.325,74.84200287,64.325,50.06900024
289,64.343,,,64.343,10.74400043,64.338,48.1570015,64.338,74.20600128,64.339,74.83000183,64.339,50.0719986
290,64.357,,,64.357,10.68000031,64.353,48.0890007,64.354,74.1989975,64.355,74.8030014,64.354,50.02899933
291,64.373,,,64.373,10.69400024,64.366,48.09999847,64.367,74.11299896,64.371,74.76699829,64.369,50.04899979
292,64.389,,,64.389,10.66600037,64.382,48.10400009,64.383,74.09200287,64.386,74.71399689,64.384,50.00799942
293,64.403,,,64.403,10.69200039,64.398,48.07899857,64.398,73.98699951,64.4,74.58899689,64.398,49.97600174
294,64.419,,,64.419,10.72200012,64.413,47.99000168,64.414,73.98400116,64.415,74.59500122,64.413,49.91199875
295,64.435,,,64.435,10.6619997,64.428,47.9659996,64.427,73.91100311,64.431,74.52300262,64.428,49.86100006
296,64.449,,,64.449,10.68099976,64.443,47.91899872,64.441,73.92500305,64.445,74.52400208,64.444,49.84600067
297,64.463,,,64.463,10.66800022,64.459,47.87799835,64.457,73.85700226,64.461,74.47899628,64.459,49.80899811
298,64.478,,,64.478,10.66100025,64.472,47.9090004,64.471,73.81400299,64.476,74.34799957,64.474,49.80799866
299,64.493,,,64.493,10.64900017,64.487,47.79499817,64.487,73.83599854,64.489,74.38200378,64.491,49.76900101
300,64.508,,,64.508,10.60299969,64.502,47.88499832,64.503,73.72699738,64.503,74.33200073,64.507,49.72700119
301,64.523,,,64.523,10.63599968,64.517,47.77600098,64.516,73.65799713,64.519,74.26399994,64.521,49.68600082
302,64.54,,,64.54,10.64500046,64.533,47.77299881,64.531,73.66200256,64.534,74.26799774,64.538,49.66899872
303,64.554,,,64.554,10.65799999,64.547,47.72100067,64.546,73.57299805,64.55,74.24900055,64.554,49.61999893
304,64.568,,,64.568,10.60200024,64.562,47.68500137,64.561,73.5510025,64.563,74.24299622,64.565,49.60400009
305,64.582,,,64.582,10.58500004,64.576,47.61600113,64.578,73.50099945,64.576,74.14199829,64.578,49.54700089
306,64.598,,,64.598,10.5539999,64.592,47.68399811,64.594,73.45800018,64.592,74.14299774,64.59,49.53300095
307,64.613,,,64.613,10.60099983,64.608,47.61299896,64.607,73.39700317,64.606,74.11299896,64.605,49.51200104
308,64.628,,,64.628,10.57299995,64.623,47.64099884,64.62,73.35700226,64.62,74.04799652,64.621,49.49900055
309,64.643,,,64.643,10.52799988,64.638,47.52799988,64.636,73.30000305,64.636,73.99299622,64.635,49.47800064
310,64.659,,,64.659,10.53899956,64.653,47.50899887,64.651,73.29299927,64.649,73.91899872,64.653,49.40499878
311,64.674,,,64.674,10.4989996,64.666,47.49499893,64.667,73.26399994,64.664,73.87400055,64.668,49.42100143
312,64.689,,,64.689,10.56999969,64.681,47.51100159,64.68,73.21499634,64.68,73.88400269,64.682,49.36700058
313,64.703,,,64.703,10.48799992,64.696,47.45199966,64.697,73.12000275,64.696,73.84100342,64.696,49.26900101
314,64.719,,,64.719,10.44900036,64.712,47.46900177,64.709,73.12999725,64.711,73.79100037,64.711,49.30799866
315,64.733,,,64.733,10.5010004,64.727,47.39099884,64.725,73.04100037,64.724,73.69799805,64.725,49.23500061
316,64.749,,,64.749,10.48900032,64.742,47.40100098,64.74,73.05699921,64.741,73.70200348,64.741,49.25400162
317,64.763,,,64.763,10.50899982,64.757,47.35900116,64.756,72.97699738,64.755,73.59600067,64.756,49.15399933
318,64.778,,,64.778,10.49499989,64.771,47.2859993,64.77,72.91200256,64.771,73.58899689,64.77,49.16600037
319,64.792,,,64.792,10.4989996,64.785,47.25899887,64.786,72.87400055,64.784,73.58899689,64.783,49.09600067
320,64.808,,,64.808,10.48900032,64.802,47.18799973,64.8,72.90399933,64.8,73.5,64.8,49.12400055
321,64.822,,,64.822,10.45800018,64.818,47.18899918,64.813,72.8010025,64.815,73.43499756,64.815,49.06399918
322,64.838,,,64.838,10.46100044,64.833,47.15200043,64.83,72.79499817,64.83,73.49299622,64.83,49.09799957
323,64.856,,,64.856,10.4829998,64.846,47.14400101,64.845,72.75499725,64.846,73.36100006,64.844,48.97200012
324,64.872,,,64.872,10.37899971,64.862,47.07400131,64.861,72.68000031,64.862,73.31099701,64.86,48.97100067
325,64.885,,,64.885,10.40799999,64.877,47.06399918,64.877,72.63800049,64.876,73.20200348,64.877,48.95199966
326,64.899,,,64.899,10.38199997,64.892,47.10900116,64.894,72.54399872,64.891,73.28299713,64.89,48.89699936
327,64.913,,,64.913,10.37699986,64.907,47.02700043,64.906,72.51899719,64.908,73.25499725,64.905,48.91500092
328,64.926,,,64.926,10.3739996,64.922,46.95700073,64.922,72.49299622,64.922,73.21299744,64.92,48.82300186
329,64.941,,,64.941,10.40499973,64.938,46.94200134,64.938,72.44100189,64.937,73.09500122,64.934,48.81800079
330,64.96,,,64.96,10.38000011,64.951,46.95299911,64.952,72.38400269,64.954,73.06500244,64.949,48.7519989
331,64.974,,,64.974,10.39999962,64.966,46.88600159,64.967,72.4240036,64.969,73.03700256,64.966,48.81999969
332,64.987,,,64.987,10.39000034,64.982,46.90200043,64.983,72.34500122,64.985,73.00900269,64.982,48.7140007
333,65.002,,,65.002,10.35499954,64.995,46.87599945,64.997,72.31500244,64.999,72.92199707,64.996,48.70000076
334,65.016,,,65.016,10.31099987,65.01,46.84000015,65.011,72.25800323,65.013,72.89499664,65.013,48.70100021
335,65.031,,,65.031,10.34399986,65.027,46.83000183,65.026,72.1780014,65.029,72.85600281,65.027,48.6570015
336,65.045,,,65.045,10.30000019,65.041,46.83800125,65.04,72.19599915,65.044,72.87999725,65.042,48.55099869
337,65.06,,,65.06,10.34399986,65.055,46.78099823,65.056,72.10399628,65.06,72.77600098,65.057,48.58000183
338,65.073,,,65.073,10.3039999,65.07,46.73099899,65.072,72.09500122,65.077,72.70899963,65.072,48.52099991
339,65.09,,,65.09,10.31599998,65.087,46.6780014,65.088,72.04399872,65.089,72.72100067,65.086,48.52399826
340,65.105,,,65.105,10.31400013,65.099,46.6609993,65.102,72.03399658,65.103,72.59600067,65.101,48.50500107
341,65.12,,,65.12,10.26399994,65.114,46.625,65.117,71.91999817,65.12,72.55000305,65.116,48.45999908
342,65.135,,,65.135,10.2670002,65.131,46.57799911,65.132,71.89600372,65.134,72.50499725,65.133,48.38499832
343,65.151,,,65.151,10.23900032,65.145,46.54600143,65.147,71.8259964,65.149,72.48200226,65.148,48.47800064
344,65.165,,,65.165,10.29599953,65.161,46.5379982,65.16,71.81800079,65.163,72.45500183,65.164,48.36700058
345,65.18,,,65.18,10.21899986,65.176,46.51300049,65.176,71.79799652,65.179,72.41500092,65.176,48.30500031
346,65.195,,,65.195,10.28199959,65.19,46.4679985,65.193,71.80400085,65.193,72.38300323,65.193,48.2879982
347,65.208,,,65.208,10.21100044,65.206,46.43199921,65.208,71.73600006,65.209,72.36599731,65.21,48.3030014
348,65.225,,,65.225,10.20499992,65.219,46.44100189,65.221,71.67099762,65.225,72.32299805,65.223,48.26900101
349,65.239,,,65.239,10.21500015,65.237,46.39500046,65.236,71.6740036,65.24,72.24700165,65.238,48.25299835
350,65.256,,,65.256,10.23799992,65.249,46.36500168,65.253,71.52500153,65.255,72.24299622,65.254,48.14899826
351,65.269,,,65.269,10.24199963,65.266,46.33499908,65.267,71.4940033,65.268,72.14199829,65.267,48.14400101
352,65.285,,,65.285,10.18200016,65.28,46.29600143,65.282,71.4980011,65.284,72.18299866,65.282,48.18799973
353,65.299,,,65.299,10.16300011,65.297,46.27899933,65.297,71.41799927,65.298,72.04299927,65.297,48.0719986
354,65.315,,,65.315,10.15999985,65.309,46.25299835,65.312,71.41999817,65.312,72.06400299,65.313,48.04700089
355,65.33,,,65.33,10.14900017,65.325,46.20500183,65.327,71.36100006,65.328,72.02799988,65.329,48.10800171
356,65.346,,,65.346,10.20199966,65.34,46.17300034,65.343,71.34400177,65.341,72.02899933,65.343,47.98199844
357,65.362,,,65.362,10.20300007,65.356,46.11999893,65.357,71.29100037,65.357,71.93499756,65.356,47.95199966
358,65.375,,,65.375,10.17500019,65.373,46.13199997,65.37,71.24199677,65.373,71.91100311,65.372,47.93799973
359,65.391,,,65.391,10.12699986,65.387,46.0719986,65.387,71.18000031,65.387,71.8710022,65.386,47.92399979
360,65.407,,,65.407,10.14999962,65.402,46.03499985,65.402,71.18699646,65.403,71.81099701,65.401,47.87599945
361,65.422,,,65.422,10.1239996,65.417,46.00299835,65.416,71.1289978,65.417,71.74199677,65.418,47.85599899
362,65.437,,,65.437,10.14500046,65.433,46.00299835,65.432,71.04000092,65.431,71.73000336,65.432,47.81600189
363,65.453,,,65.453,10.14599991,65.447,45.9679985,65.447,71.0019989,65.447,71.7009964,65.448,47.79199982
364,65.466,,,65.466,10.1079998,65.462,45.9640007,65.461,71.03199768,65.463,71.64299774,65.462,47.73500061
365,65.48,,,65.48,10.13500023,65.475,45.95999908,65.477,70.93399811,65.478,71.60800171,65.475,47.73799896
366,65.496,,,65.496,10.1260004,65.491,45.90100098,65.49,70.91100311,65.492,71.52700043,65.491,47.70500183
367,65.512,,,65.512,10.11800003,65.507,45.87400055,65.507,70.85399628,65.507,71.46199799,65.506,47.69400024
368,65.527,,,65.527,10.13500023,65.522,45.85900116,65.521,70.84999847,65.523,71.42500305,65.522,47.6629982
369,65.542,,,65.542,10.10499954,65.536,45.77999878,65.538,70.77700043,65.539,71.45899963,65.537,47.59500122
370,65.556,,,65.556,10.1079998,65.552,45.79499817,65.551,70.75,65.551,71.3690033,65.552,47.61899948
371,65.571,,,65.571,10.08399963,65.566,45.77700043,65.565,70.68900299,65.567,71.32900238,65.566,47.5379982
372,65.585,,,65.585,10.14400005,65.583,45.76300049,65.58,70.66899872,65.581,71.34700012,65.582,47.5019989
373,65.599,,,65.599,10.06799984,65.597,45.67399979,65.597,70.61299896,65.596,71.27500153,65.598,47.52500153
374,65.615,,,65.615,10.04199982,65.613,45.69499969,65.61,70.58200073,65.612,71.15799713,65.614,47.45800018
375,65.63,,,65.63,10.03899956,65.627,45.65800095,65.625,70.53700256,65.626,71.11199951,65.627,47.40800095
376,65.643,,,65.643,10.07199955,65.643,45.57600021,65.642,70.50299835,65.639,71.08499908,65.643,47.39500046
377,65.659,,,65.659,10.02700043,65.658,45.59600067,65.657,70.45400238,65.654,71.03800201,65.657,47.32600021
378,65.673,,,65.673,10.05099964,65.674,45.55699921,65.672,70.45200348,65.67,71.05699921,65.673,47.32899857
379,65.689,,,65.689,10,65.688,45.54199982,65.686,70.36100006,65.686,70.94999695,65.686,47.32400131
380,65.703,,,65.703,10,65.703,45.50400162,65.701,70.36199951,65.699,70.98000336,65.701,47.27999878
381,65.718,,,65.718,9.970000267,65.717,45.43299866,65.715,70.3219986,65.715,70.90599823,65.716,47.25400162
382,65.733,,,65.733,9.99600029,65.732,45.3730011,65.73,70.16300201,65.73,70.81099701,65.731,47.29100037
383,65.749,,,65.749,9.998999596,65.748,45.36100006,65.746,70.17500305,65.745,70.81300354,65.746,47.20199966
384,65.764,,,65.764,9.986000061,65.763,45.39400101,65.76,70.23600006,65.76,70.81600189,65.76,47.14599991
385,65.779,,,65.779,9.975000381,65.779,45.35200119,65.776,70.09200287,65.775,70.73899841,65.777,47.15200043
386,65.794,,,65.794,10.02900028,65.792,45.31200027,65.79,70.04799652,65.79,70.69400024,65.789,47.13899994
387,65.81,,,65.81,9.932999611,65.808,45.29100037,65.806,70.08399963,65.806,70.61599731,65.805,47.07699966
388,65.825,,,65.825,9.953000069,65.823,45.24300003,65.821,70.01399994,65.821,70.62999725,65.822,47.06999969
389,65.84,,,65.84,9.956999779,65.836,45.23400116,65.835,69.99099731,65.837,70.58100128,65.835,47.02099991
390,65.855,,,65.855,9.913000107,65.852,45.20600128,65.848,69.93599701,65.852,70.56199646,65.851,46.95500183
391,65.869,,,65.869,9.923999786,65.867,45.20899963,65.865,69.94000244,65.866,70.48100281,65.866,46.9640007
392,65.885,,,65.885,9.94699955,65.883,45.18899918,65.881,69.87599945,65.881,70.46900177,65.882,46.90299988
393,65.9,,,65.9,9.946000099,65.896,45.09999847,65.895,69.82900238,65.898,70.38800049,65.897,46.91199875
394,65.915,,,65.915,9.93599987,65.912,45.03900146,65.91,69.79100037,65.912,70.38800049,65.913,46.90800095
395,65.934,,,65.934,9.92800045,65.927,45.0359993,65.927,69.66100311,65.927,70.37200165,65.927,46.83200073
396,65.946,,,65.946,9.904999733,65.942,45.05899811,65.942,69.70600128,65.942,70.31700134,65.943,46.82099915
397,65.96,,,65.96,9.906999588,65.956,44.98300171,65.956,69.61199951,65.956,70.30000305,65.956,46.81999969
398,65.975,,,65.975,9.895000458,65.972,44.97000122,65.972,69.55200195,65.972,70.18699646,65.971,46.75999832
399,65.99,,,65.99,9.847999573,65.988,44.94300079,65.988,69.48200226,65.985,70.15200043,65.987,46.70899963
400,66.005,,,66.005,9.862999916,66.003,45.02500153,66.002,69.48400116,66.002,70.14499664,66.004,46.70999908
401,66.021,,,66.021,9.824999809,66.019,44.90999985,66.017,69.47100067,66.017,70.06600189,66.017,46.68199921
402,66.036,,,66.036,9.862000465,66.033,44.91400146,66.031,69.42299652,66.033,70.04799652,66.033,46.61000061
403,66.052,,,66.052,9.824000359,66.047,44.81299973,66.047,69.35399628,66.047,70.03299713,66.05,46.6590004
404,66.067,,,66.067,9.876999855,66.062,44.84600067,66.062,69.28600311,66.062,69.99099731,66.064,46.56999969
405,66.081,,,66.081,9.859000206,66.079,44.8030014,66.078,69.2519989,66.077,69.94000244,66.079,46.53900146
406,66.097,,,66.097,9.838999748,66.093,44.72900009,66.092,69.22799683,66.091,69.90200043,66.095,46.52099991
407,66.111,,,66.111,9.831000328,66.109,44.72999954,66.108,69.22899628,66.105,69.86100006,66.113,46.48300171
408,66.128,,,66.128,9.850999832,66.124,44.65599823,66.123,69.22299957,66.121,69.78600311,66.128,46.4280014
409,66.141,,,66.141,9.805999756,66.138,44.68999863,66.139,69.15499878,66.136,69.73899841,66.143,46.43399811
410,66.155,,,66.155,9.836999893,66.153,44.60200119,66.152,69.07299805,66.151,69.71800232,66.157,46.40399933
411,66.173,,,66.173,9.788000107,66.17,44.65599823,66.167,69.04599762,66.166,69.68099976,66.172,46.38499832
412,66.186,,,66.186,9.776000023,66.186,44.58499908,66.182,68.98899841,66.181,69.6760025,66.188,46.36700058
413,66.199,,,66.199,9.75,66.201,44.58499908,66.197,68.96099854,66.196,69.6740036,66.202,46.27999878
414,66.216,,,66.216,9.767999649,66.215,44.48400116,66.212,68.88700104,66.211,69.67700195,66.217,46.26699829
415,66.23,,,66.23,9.734000206,66.229,44.55599976,66.227,68.85199738,66.226,69.56199646,66.233,46.24900055
416,66.245,,,66.245,9.737999916,66.244,44.51499939,66.244,68.83399963,66.24,69.46099854,66.246,46.2480011
417,66.262,,,66.262,9.739999771,66.261,44.47499847,66.256,68.79199982,66.256,69.42900085,66.261,46.20899963
418,66.277,,,66.277,9.76099968,66.275,44.41600037,66.271,68.82499695,66.273,69.37400055,66.276,46.16899872
419,66.29,,,66.29,9.74600029,66.289,44.4129982,66.285,68.70999908,66.286,69.35299683,66.291,46.16999817
420,66.306,,,66.306,9.696000099,66.306,44.37200165,66.299,68.68099976,66.302,69.31600189,66.306,46.15399933
421,66.32,,,66.32,9.701000214,66.32,44.30199814,66.316,68.62599945,66.317,69.27100372,66.322,46.07300186
422,66.336,,,66.336,9.701000214,66.333,44.32500076,66.331,68.55400085,66.331,69.21600342,66.336,46.04399872
